Date,ISK,NEER
5/28/2013,?,94.3535
5/29/2013,?,94.987
5/30/2013,?,95.0674
5/31/2013,?,95.222
6/3/2013,?,95.3572
6/4/2013,?,95.0558
6/5/2013,?,95.1653
6/6/2013,?,95.0666
6/7/2013,?,95.0405
6/10/2013,?,94.9512
6/11/2013,?,95.1771
6/12/2013,?,95.4394
6/13/2013,?,95.4805
6/14/2013,?,95.1071
6/17/2013,?,95.2859
6/18/2013,?,95.4346
6/19/2013,?,95.7095
6/20/2013,?,95.8341
6/21/2013,?,96.1416
6/24/2013,?,96.1834
6/25/2013,?,96.0897
6/26/2013,?,96.1667
6/27/2013,?,97.111
6/28/2013,?,96.5129
7/1/2013,?,95.1195
7/2/2013,?,94.9839
7/3/2013,?,95.9618
7/4/2013,?,96.0525
7/5/2013,?,96.1009
7/8/2013,?,96.4542
7/9/2013,?,96.5038
7/10/2013,?,96.457
7/11/2013,?,96.6809
7/12/2013,?,96.9178
7/15/2013,?,96.9508
7/16/2013,?,97.4259
7/17/2013,?,97.7343
7/18/2013,?,97.7158
7/19/2013,?,98.1723
7/22/2013,?,97.6553
7/23/2013,?,97.533
7/24/2013,?,97.1864
7/25/2013,?,97.8547
7/26/2013,?,98.389
7/29/2013,?,98.5921
7/30/2013,?,99.0385
7/31/2013,?,98.7916
8/1/2013,?,98.9726
8/2/2013,?,99.0728
8/5/2013,?,99.1066
8/6/2013,?,99.2944
8/7/2013,?,99.2178
8/8/2013,?,99.2525
8/9/2013,?,99.2044
8/12/2013,?,99.4043
8/13/2013,?,99.1861
8/14/2013,?,99.3167
8/15/2013,?,99.5836
8/16/2013,?,99.4216
8/19/2013,?,99.642
8/20/2013,?,99.5119
8/21/2013,?,99.3546
8/22/2013,?,99.6465
8/23/2013,?,99.3951
8/26/2013,?,99.3357
8/27/2013,?,99.0987
8/28/2013,?,99.8344
8/29/2013,?,99.6218
8/30/2013,?,100.0747
9/2/2013,?,100.0672
9/3/2013,?,100.2092
9/4/2013,?,100.2993
9/5/2013,?,100.4177
9/6/2013,?,100.2526
9/9/2013,?,100.4615
9/10/2013,?,100.647
9/11/2013,?,100.8263
9/12/2013,?,101.1456
9/13/2013,?,100.9769
9/16/2013,?,100.9851
9/17/2013,?,100.8903
9/18/2013,?,101.1151
9/19/2013,?,101.2194
9/20/2013,?,100.9534
9/23/2013,?,101.1709
9/24/2013,?,101.2792
9/25/2013,?,100.9019
9/26/2013,?,100.8035
9/27/2013,?,100.9767
9/30/2013,?,101.1038
10/1/2013,?,101.1003
10/2/2013,?,100.882
10/3/2013,?,101.2496
10/4/2013,?,101.0433
10/7/2013,?,100.6061
10/8/2013,?,101.0145
10/9/2013,?,100.5184
10/10/2013,?,101.268
10/11/2013,?,102.409
10/14/2013,?,102.0939
10/15/2013,?,101.8136
10/16/2013,?,101.7752
10/17/2013,?,101.7033
10/18/2013,?,100.7719
10/21/2013,?,100.8573
10/22/2013,?,100.7889
10/23/2013,?,100.7189
10/24/2013,?,100.9244
10/25/2013,?,100.4921
10/28/2013,?,100.0432
10/29/2013,?,99.6683
10/30/2013,?,98.7413
10/31/2013,?,99.7057
11/1/2013,?,101.5364
11/4/2013,?,101.8912
11/5/2013,?,101.9779
11/6/2013,?,101.9298
11/7/2013,?,101.7494
11/8/2013,?,101.8776
11/11/2013,?,102.0736
11/12/2013,?,102.1023
11/13/2013,?,102.145
11/14/2013,?,102.1124
11/15/2013,?,102.1228
11/18/2013,?,100.8333
11/19/2013,?,102.2121
11/20/2013,?,102.6693
11/21/2013,?,102.6506
11/22/2013,?,102.4092
11/25/2013,?,102.4639
11/26/2013,?,102.793
11/27/2013,?,103.5321
11/28/2013,?,103.8323
11/29/2013,?,103.7578
12/2/2013,?,103.7099
12/3/2013,?,103.6138
12/4/2013,?,104.128
12/5/2013,?,104.7837
12/6/2013,?,105.158
12/9/2013,?,105.3025
12/10/2013,?,105.2346
12/11/2013,?,104.9901
12/12/2013,?,105.1631
12/13/2013,?,105.2327
12/16/2013,?,105.3002
12/17/2013,?,105.3266
12/18/2013,?,105.5905
12/19/2013,?,105.5754
12/20/2013,?,105.6471
12/23/2013,?,105.6051
12/24/2013,?,105.6208
12/27/2013,?,105.6291
12/30/2013,?,105.4872
12/31/2013,?,105.2686
1/2/2014,?,105.448
1/3/2014,?,105.3322
1/6/2014,?,105.3421
1/7/2014,?,105.939
1/8/2014,?,106.0777
1/9/2014,?,106.1375
1/10/2014,?,105.6758
1/13/2014,?,106.1346
1/14/2014,?,105.7934
1/15/2014,?,105.7909
1/16/2014,?,105.8259
1/17/2014,?,105.7415
1/20/2014,?,105.493
1/21/2014,?,105.4387
1/22/2014,?,105.3642
1/23/2014,?,105.43
1/24/2014,?,105.4812
1/27/2014,?,105.1701
1/28/2014,?,105.0968
1/29/2014,?,105.2064
1/30/2014,?,105.0869
1/31/2014,?,105.1894
2/3/2014,?,105.1737
2/4/2014,?,105.2195
2/5/2014,?,105.2701
2/6/2014,?,104.9813
2/7/2014,?,104.9789
2/10/2014,?,104.6628
2/11/2014,?,104.7261
2/12/2014,?,104.7278
2/13/2014,?,104.6358
2/14/2014,?,104.6534
2/17/2014,?,104.4758
2/18/2014,?,104.7104
2/19/2014,?,104.7359
2/20/2014,?,104.8072
2/21/2014,?,104.7213
2/24/2014,?,104.7146
2/25/2014,?,104.7127
2/26/2014,?,104.6838
2/27/2014,?,104.8923
2/28/2014,?,104.6974
3/3/2014,?,104.4982
3/4/2014,?,104.6153
3/5/2014,?,104.6195
3/6/2014,?,105.1927
3/7/2014,?,104.9835
3/10/2014,?,105.2147
3/11/2014,?,105.0505
3/12/2014,?,105.0922
3/13/2014,?,104.9845
3/14/2014,?,105.049
3/17/2014,?,104.9623
3/18/2014,?,104.8558
3/19/2014,?,105.3173
3/20/2014,?,105.1363
3/21/2014,?,105.0554
3/24/2014,?,105.1582
3/25/2014,?,104.1627
3/26/2014,?,103.752
3/27/2014,?,103.4685
3/28/2014,?,103.4225
3/31/2014,?,103.6025
4/1/2014,?,103.1713
4/2/2014,?,103.4874
4/3/2014,?,103.6498
4/4/2014,?,103.6782
4/7/2014,?,104.1736
4/8/2014,?,103.6905
4/9/2014,?,103.5552
4/10/2014,?,103.5519
4/11/2014,?,103.1596
4/14/2014,?,103.1888
4/15/2014,?,103.1807
4/16/2014,?,103.3218
4/17/2014,?,103.2732
4/22/2014,?,103.0789
4/23/2014,?,103.3068
4/24/2014,?,103.0413
4/25/2014,?,103.1517
4/28/2014,?,103.1639
4/29/2014,?,102.6184
4/30/2014,?,102.6805
5/2/2014,?,102.6232
5/5/2014,?,102.7154
5/6/2014,?,102.8907
5/7/2014,?,103.3039
5/8/2014,?,103.4452
5/9/2014,?,103.4044
5/12/2014,?,103.9769
5/13/2014,?,103.6284
5/14/2014,?,103.8466
5/15/2014,?,103.5556
5/16/2014,?,103.4845
5/19/2014,?,103.1696
5/20/2014,?,102.7694
5/21/2014,?,103.0203
5/22/2014,?,103.1275
5/23/2014,?,103.0765
5/26/2014,?,102.9436
5/27/2014,?,102.8071
5/28/2014,?,102.8489
5/29/2014,?,102.739
5/30/2014,?,102.7412
6/2/2014,?,102.8007
6/3/2014,?,102.7117
6/4/2014,?,102.9509
6/5/2014,?,102.8927
6/6/2014,?,102.9682
6/9/2014,?,103.0237
6/10/2014,?,102.7184
6/11/2014,?,102.7389
6/12/2014,?,103.1685
6/13/2014,?,103.0646
6/16/2014,?,103.1829
6/17/2014,?,103.0405
6/18/2014,?,102.9292
6/19/2014,?,102.858
6/20/2014,?,102.9483
6/23/2014,?,103.0394
6/24/2014,?,102.6942
6/25/2014,?,102.6942
6/26/2014,?,102.8198
6/27/2014,?,102.9914
6/30/2014,?,102.5061
7/1/2014,?,102.8902
7/2/2014,?,103.1123
7/3/2014,?,102.9673
7/4/2014,?,102.5347
7/7/2014,?,102.4192
7/8/2014,?,102.4078
7/9/2014,?,102.3325
7/10/2014,?,102.3309
7/11/2014,?,102.3565
7/14/2014,?,102.3698
7/15/2014,?,102.2809
7/16/2014,?,102.0729
7/17/2014,?,102.0311
7/18/2014,?,101.7772
7/21/2014,?,102.1705
7/22/2014,?,101.9244
7/23/2014,?,101.895
7/24/2014,?,101.5525
7/25/2014,?,101.4038
7/28/2014,?,101.4429
7/29/2014,?,101.3308
7/30/2014,?,101.3969
7/31/2014,?,101.3879
8/1/2014,?,101.2818
8/4/2014,?,101.3825
8/5/2014,?,101.3104
8/6/2014,?,101.2184
8/7/2014,?,101.3307
8/8/2014,?,100.8272
8/11/2014,?,100.8152
8/12/2014,?,100.8073
8/13/2014,?,100.8838
8/14/2014,?,100.9993
8/15/2014,?,100.7409
8/18/2014,?,100.7319
8/19/2014,?,100.7331
8/20/2014,?,100.6473
8/21/2014,?,100.5709
8/22/2014,?,100.6465
8/25/2014,?,100.5997
8/26/2014,?,100.514
8/27/2014,?,100.4696
8/28/2014,?,100.4035
8/29/2014,?,100.7476
9/1/2014,?,100.7702
9/2/2014,?,100.7611
9/3/2014,?,101.3225
9/4/2014,?,100.8582
9/5/2014,?,100.5683
9/8/2014,?,100.5149
9/9/2014,?,100.7124
9/10/2014,?,100.3967
9/11/2014,?,100.3539
9/12/2014,?,100.5207
9/15/2014,?,100.1319
9/16/2014,?,100.0536
9/17/2014,?,100.0622
9/18/2014,?,100.1565
9/19/2014,?,100.2544
9/22/2014,?,100.1935
9/23/2014,?,100.1484
9/24/2014,?,99.8313
9/25/2014,?,100.1407
9/26/2014,?,100.0731
9/29/2014,?,99.9285
9/30/2014,?,100.0638
10/1/2014,?,99.8958
10/2/2014,?,100.0268
10/3/2014,?,100.2436
10/6/2014,?,100.1644
10/7/2014,?,100.1498
10/8/2014,?,99.9965
10/9/2014,?,100.0431
10/10/2014,?,100.0384
10/13/2014,?,100.0703
10/14/2014,?,100.1309
10/15/2014,?,100.3162
10/16/2014,?,100.2987
10/17/2014,?,100.2757
10/20/2014,?,100.3136
10/21/2014,?,100.1145
10/22/2014,?,100.1858
10/23/2014,?,100.2364
10/24/2014,?,100.5146
10/27/2014,?,100.3793
10/28/2014,?,99.8105
10/29/2014,?,100.5254
10/30/2014,?,100.6865
10/31/2014,?,100.5865
11/3/2014,?,99.7924
11/4/2014,?,99.8312
11/5/2014,?,100.05
11/6/2014,?,99.9168
11/7/2014,?,99.9094
11/10/2014,?,100.0489
11/11/2014,?,99.8719
11/12/2014,?,100.0121
11/13/2014,?,99.8934
11/14/2014,?,99.7011
11/17/2014,?,99.6484
11/18/2014,?,99.5492
11/19/2014,?,99.7661
11/20/2014,?,99.7594
11/21/2014,?,99.8675
11/24/2014,?,99.8846
11/25/2014,?,100.0692
11/26/2014,?,99.8215
11/27/2014,?,99.4978
11/28/2014,?,99.2607
12/1/2014,?,99.2323
12/2/2014,?,98.9823
12/3/2014,?,99.1039
12/4/2014,?,99.1689
12/5/2014,?,99.2288
12/8/2014,?,99.3423
12/9/2014,?,99.4181
12/10/2014,?,99.5823
12/11/2014,?,99.9307
12/12/2014,?,99.9947
12/15/2014,?,100.1407
12/16/2014,?,100.0205
12/17/2014,?,100.0305
12/18/2014,?,100.1047
12/19/2014,?,100.1662
12/22/2014,?,100.2562
12/23/2014,?,100.2165
12/24/2014,?,100.1963
12/29/2014,?,100.0357
12/30/2014,?,99.9222
12/31/2014,?,99.8146
1/2/2015,?,99.7289
1/5/2015,?,99.9561
1/6/2015,?,99.794
1/7/2015,?,100.2597
1/8/2015,?,
1/9/2015,?,
1/12/2015,?,
1/13/2015,?,
1/14/2015,?,
1/15/2015,?,
1/16/2015,?,
1/19/2015,?,
1/20/2015,?,
1/21/2015,?,
1/22/2015,?,
1/23/2015,?,
1/26/2015,?,
1/27/2015,?,
1/28/2015,?,
1/29/2015,?,
1/30/2015,?,
2/2/2015,?,
2/3/2015,?,
2/4/2015,?,
2/5/2015,?,
2/6/2015,?,
2/9/2015,?,
2/10/2015,?,
2/11/2015,?,
2/12/2015,?,
2/13/2015,?,
2/16/2015,?,
2/17/2015,?,
2/18/2015,?,
2/19/2015,?,
2/20/2015,?,
2/23/2015,?,
2/24/2015,?,
2/25/2015,?,
2/26/2015,?,
2/27/2015,?,
3/2/2015,?,
3/3/2015,?,
3/4/2015,?,
3/5/2015,?,
3/6/2015,?,
3/9/2015,?,
3/10/2015,?,
3/11/2015,?,
3/12/2015,?,
3/13/2015,?,
3/16/2015,?,
3/17/2015,?,
3/18/2015,?,
3/19/2015,?,
3/20/2015,?,
3/23/2015,?,
3/24/2015,?,
3/25/2015,?,
3/26/2015,?,
3/27/2015,?,
3/30/2015,?,
3/31/2015,?,
4/1/2015,?,
4/2/2015,?,
4/7/2015,?,
4/8/2015,?,
4/9/2015,?,
4/10/2015,?,
4/13/2015,?,
4/14/2015,?,
4/15/2015,?,
4/16/2015,?,
4/17/2015,?,
4/20/2015,?,
4/21/2015,?,
4/22/2015,?,
4/23/2015,?,
4/24/2015,?,
4/27/2015,?,
4/28/2015,?,
4/29/2015,?,
4/30/2015,?,
