Date,NZD,NEER
1/13/2015,1.5215,119.2653
1/14/2015,1.525,119.2653
1/15/2015,1.4883,119.2653
1/16/2015,1.4871,119.2653
1/19/2015,1.4914,119.2653
1/20/2015,1.5014,119.2653
1/21/2015,1.5124,119.2653
1/22/2015,1.5344,119.2653
1/23/2015,1.5032,119.2653
1/26/2015,1.5128,119.2653
1/27/2015,1.5199,119.2653
1/28/2015,1.5157,119.2653
1/29/2015,1.5552,119.2653
1/30/2015,1.5568,119.2653
2/2/2015,1.5562,119.2653
2/3/2015,1.5742,119.2653
2/4/2015,1.5486,119.2653
2/5/2015,1.5428,119.2653
2/6/2015,1.5414,119.2653
2/9/2015,1.5203,119.2653
2/10/2015,1.5266,119.2653
2/11/2015,1.5272,119.2653
2/12/2015,1.5373,119.2653
2/13/2015,1.5312,119.2653
2/16/2015,1.5193,119.2653
2/17/2015,1.5141,119.2653
2/18/2015,1.5147,119.2653
2/19/2015,1.5148,119.2653
2/20/2015,1.496,119.2653
2/23/2015,1.5041,119.2653
2/24/2015,1.5225,119.2653
2/25/2015,1.5031,119.2653
2/26/2015,1.4919,119.2653
2/27/2015,1.4849,119.2653
3/2/2015,1.4907,119.2653
3/3/2015,1.4807,119.2653
3/4/2015,1.465,119.2653
3/5/2015,1.4777,119.2653
3/6/2015,1.4627,119.2653
3/9/2015,1.473,119.2653
3/10/2015,1.4729,119.2653
3/11/2015,1.4608,119.2653
3/12/2015,1.4329,119.2653
3/13/2015,1.4397,119.2653
3/16/2015,1.4307,119.2653
3/17/2015,1.4444,119.2653
3/18/2015,1.4461,119.2653
3/19/2015,1.4453,119.2653
3/20/2015,1.4401,119.2653
3/23/2015,1.4314,119.2653
3/24/2015,1.4301,119.2653
3/25/2015,1.4322,119.2653
3/26/2015,1.4429,119.2653
3/27/2015,1.4342,119.2653
3/30/2015,1.4417,119.2653
3/31/2015,1.4388,119.2653
4/1/2015,1.4472,119.2653
4/2/2015,1.4499,119.2653
4/7/2015,1.4423,119.2653
4/8/2015,1.4315,119.2653
4/9/2015,1.4188,119.2653
4/10/2015,1.4059,119.2653
4/13/2015,1.4187,119.2653
4/14/2015,1.4169,119.2653
4/15/2015,1.4104,119.2653
4/16/2015,1.4038,119.2653
4/17/2015,1.4025,119.2653
4/20/2015,1.397,119.2653
4/21/2015,1.3884,119.2653
4/22/2015,1.3922,119.2653
4/23/2015,1.4259,119.2653
4/24/2015,1.4305,119.2653
4/27/2015,1.425,119.2653
4/28/2015,1.4226,119.2653
4/29/2015,1.431,119.2653
4/30/2015,1.4727,119.2653
