Date,HKD,NEER
9/27/2013,10.4975,78.9909
9/30/2013,10.4722,79.1527
10/1/2013,10.5113,79.2808
10/2/2013,10.4799,79.1917
10/3/2013,10.5415,79.2017
10/4/2013,10.5406,79.3141
10/7/2013,10.5245,79.2323
10/8/2013,10.5271,79.1648
10/9/2013,10.4801,78.9861
10/10/2013,10.4933,78.9759
10/11/2013,10.5195,79.018
10/14/2013,10.5179,79.0465
10/15/2013,10.4629,79.1398
10/16/2013,10.5157,79.1581
10/17/2013,10.5935,78.5634
10/18/2013,10.6099,79.074
10/21/2013,10.5959,79.0155
10/22/2013,10.6012,79.1148
10/23/2013,10.6618,78.9775
10/24/2013,10.7032,79.0509
10/25/2013,10.682,79.0071
10/28/2013,10.6871,79.0778
10/29/2013,10.6749,78.9844
10/30/2013,10.6644,78.917
10/31/2013,10.5759,78.9074
11/1/2013,10.47,78.9921
11/4/2013,10.47,79.0027
11/5/2013,10.46,79.156
11/6/2013,10.4778,79.2258
11/7/2013,10.36,79.2437
11/8/2013,10.4113,79.3426
11/11/2013,10.3843,79.3754
11/12/2013,10.414,79.4273
11/13/2013,10.4008,79.3876
11/14/2013,10.4177,79.3976
11/15/2013,10.4363,79.4156
11/18/2013,10.4793,79.393
11/19/2013,10.4668,79.3102
11/20/2013,10.4857,79.2224
11/21/2013,10.4434,79.4076
11/22/2013,10.4802,79.4183
11/25/2013,10.4773,79.3728
11/26/2013,10.5022,79.2416
11/27/2013,10.5406,79.2813
11/28/2013,10.5375,79.4677
11/29/2013,10.5523,79.5496
12/2/2013,10.4934,79.6047
12/3/2013,10.5262,80.1225
12/4/2013,10.5384,80.0879
12/5/2013,10.5407,79.8909
12/6/2013,10.5937,79.9447
12/9/2013,10.6396,79.9506
12/10/2013,10.6605,79.9445
12/11/2013,10.6755,79.9341
12/12/2013,10.6803,80.0039
12/13/2013,10.643,79.9176
12/16/2013,10.6815,79.9059
12/17/2013,10.6595,80.0196
12/18/2013,10.6586,80.0716
12/19/2013,10.5964,80.021
12/20/2013,10.589,79.7299
12/23/2013,10.6248,79.6697
12/24/2013,10.6119,79.6624
12/27/2013,10.7126,79.6276
12/30/2013,10.6886,79.7851
12/31/2013,10.6933,79.8102
1/2/2014,10.5904,79.8045
1/3/2014,10.573,79.7519
1/6/2014,10.5479,79.9799
1/7/2014,10.5776,79.9572
1/8/2014,10.5416,80.0766
1/9/2014,10.5554,80.0614
1/10/2014,10.5367,80.0304
1/13/2014,10.5882,80.0926
1/14/2014,10.5978,80.0979
1/15/2014,10.5504,80.0489
1/16/2014,10.5441,79.8847
1/17/2014,10.5353,79.6492
1/20/2014,10.5225,79.7156
1/21/2014,10.492,79.6299
1/22/2014,10.5237,79.7888
1/23/2014,10.5816,79.8897
1/24/2014,10.6254,79.9296
1/27/2014,10.605,79.877
1/28/2014,10.5967,79.9444
1/29/2014,10.5653,79.8961
1/30/2014,10.5421,79.8669
1/31/2014,10.4969,79.9151
2/3/2014,10.5609,79.8819
2/4/2014,10.4969,79.9359
2/5/2014,10.5123,80.0234
2/6/2014,10.4704,80.0075
2/7/2014,10.5532,80.0887
2/10/2014,10.5791,80.1626
2/11/2014,10.6072,80.0008
2/12/2014,10.5274,80.0771
2/13/2014,10.6063,80.1156
2/14/2014,10.6306,80.1583
2/17/2014,10.6238,80.1801
2/18/2014,10.6494,80.2331
2/19/2014,10.6595,80.105
2/20/2014,10.6298,80.0582
2/21/2014,10.6313,79.9934
2/24/2014,10.653,79.9855
2/25/2014,10.6715,79.9287
2/26/2014,10.6497,79.8497
2/27/2014,10.5954,79.9674
2/28/2014,10.7172,79.9703
3/3/2014,10.6823,80.0249
3/4/2014,10.6847,79.9298
3/5/2014,10.6574,79.94
3/6/2014,10.6672,79.8923
3/7/2014,10.782,79.9202
3/10/2014,10.7733,79.9601
3/11/2014,10.7501,79.8641
3/12/2014,10.7844,79.7664
3/13/2014,10.826,79.627
3/14/2014,10.7816,79.5847
3/17/2014,10.7981,79.6641
3/18/2014,10.7971,79.7178
3/19/2014,10.8026,79.7377
3/20/2014,10.6845,79.7268
3/21/2014,10.696,79.6949
3/24/2014,10.6866,79.6683
3/25/2014,10.6959,79.6736
3/26/2014,10.6995,79.6879
3/27/2014,10.673,79.6852
3/28/2014,10.6741,79.7237
3/31/2014,10.6973,79.8368
4/1/2014,10.6971,79.8007
4/2/2014,10.7009,79.815
4/3/2014,10.6826,79.8184
4/4/2014,10.628,79.8319
4/7/2014,10.6427,79.777
4/8/2014,10.6809,79.7937
4/9/2014,10.695,79.8506
4/10/2014,10.7512,79.7848
4/11/2014,10.7575,79.7641
4/14/2014,10.7206,79.765
4/15/2014,10.7028,79.9035
4/16/2014,10.732,79.964
4/17/2014,10.7437,79.8867
4/22/2014,10.7119,79.865
4/23/2014,10.7252,79.8506
4/24/2014,10.7151,79.8037
4/25/2014,10.7235,79.7146
4/28/2014,10.746,79.6892
4/29/2014,10.7196,79.7546
4/30/2014,10.7379,79.7472
5/2/2014,10.7465,79.6767
5/5/2014,10.7557,79.6577
5/6/2014,10.8103,79.6168
5/7/2014,10.7957,79.6337
5/8/2014,10.8159,79.7556
5/9/2014,10.6826,79.9296
5/12/2014,10.6702,79.8835
5/13/2014,10.6222,79.9692
5/14/2014,10.6346,80.006
5/15/2014,10.5882,79.8751
5/16/2014,10.6169,79.8571
5/19/2014,10.6317,79.875
5/20/2014,10.6225,79.9407
5/21/2014,10.6029,80.0906
5/22/2014,10.5973,80.0264
5/23/2014,10.5658,80.1261
5/26/2014,10.5718,80.2522
5/27/2014,10.5737,80.2813
5/28/2014,10.5497,80.4114
5/29/2014,10.5535,80.4028
5/30/2014,10.5491,80.4351
6/2/2014,10.5536,80.4673
6/3/2014,10.5791,80.5789
6/4/2014,10.5649,80.52
6/5/2014,10.5181,80.482
6/6/2014,10.5762,80.7417
6/9/2014,10.5483,80.7231
6/10/2014,10.5011,80.7681
6/11/2014,10.5012,80.636
6/12/2014,10.4863,80.7007
6/13/2014,10.4909,80.8673
6/16/2014,10.4893,80.7243
6/17/2014,10.5174,80.9551
6/18/2014,10.5132,80.9837
6/19/2014,10.5566,81.0558
6/20/2014,10.5322,80.9285
6/23/2014,10.5385,80.9847
6/24/2014,10.5561,81.136
6/25/2014,10.5537,81.0592
6/26/2014,10.5475,81.0192
6/27/2014,10.5573,80.712
6/30/2014,10.5858,80.8868
7/1/2014,10.6083,80.7327
7/2/2014,10.5835,80.786
7/3/2014,10.577,80.7832
7/4/2014,10.5311,80.5944
7/7/2014,10.5342,80.5338
7/8/2014,10.5317,80.5853
7/9/2014,10.5426,80.572
7/10/2014,10.5431,80.6172
7/11/2014,10.5363,80.7256
7/14/2014,10.5611,80.7268
7/15/2014,10.5501,80.6875
7/16/2014,10.4881,80.5681
7/17/2014,10.4831,80.6049
7/18/2014,10.4835,80.8771
7/21/2014,10.4789,81.2596
7/22/2014,10.4499,81.5027
7/23/2014,10.4362,81.4704
7/24/2014,10.4412,81.6693
7/25/2014,10.416,81.5701
7/28/2014,10.4107,81.8559
7/29/2014,10.4081,81.5775
7/30/2014,10.3859,81.8565
7/31/2014,10.3689,81.7647
8/1/2014,10.3811,81.7936
8/4/2014,10.4021,81.9936
8/5/2014,10.3711,81.8418
8/6/2014,10.3414,81.8305
8/7/2014,10.3613,81.9379
8/8/2014,10.3772,82.0342
8/11/2014,10.3774,82.0782
8/12/2014,10.345,82.2547
8/13/2014,10.3555,82.1927
8/14/2014,10.3655,82.1261
8/15/2014,10.3765,82.0813
8/18/2014,10.3728,82.2066
8/19/2014,10.3499,82.3185
8/20/2014,10.2959,82.4144
8/21/2014,10.2781,82.4961
8/22/2014,10.2822,82.6699
8/25/2014,10.2303,82.6613
8/26/2014,10.2243,82.9778
8/27/2014,10.2123,82.8309
8/28/2014,10.2131,82.6348
8/29/2014,10.2208,82.6575
9/1/2014,10.1783,82.6288
9/2/2014,10.1645,82.7353
9/3/2014,10.1923,82.3133
9/4/2014,10.087,82.5745
9/5/2014,10.035,82.9839
9/8/2014,10.0342,83.0848
9/9/2014,9.9996,83.1445
9/10/2014,10.0204,83.2574
9/11/2014,10.02,83.1771
9/12/2014,10.0223,83.2813
9/15/2014,10.0071,83.0961
9/16/2014,10.037,83.1208
9/17/2014,10.0425,83.402
9/18/2014,9.9775,83.6459
9/19/2014,9.9617,83.4972
9/22/2014,9.9564,83.6341
9/23/2014,9.9932,83.7218
9/24/2014,9.9425,83.5499
9/25/2014,9.8564,83.4935
9/26/2014,9.8772,83.4374
9/29/2014,9.8625,83.3131
9/30/2014,9.774,83.0349
10/1/2014,9.7838,83.2485
10/2/2014,9.8052,83.409
10/3/2014,9.79,83.519
10/6/2014,9.7465,83.36
10/7/2014,9.7765,83.3431
10/8/2014,9.808,83.9716
10/9/2014,9.8991,84.1646
10/10/2014,9.8066,83.9742
10/13/2014,9.8371,84.0298
10/14/2014,9.8091,84.1333
10/15/2014,9.824,84.2113
10/16/2014,9.8891,84.2408
10/17/2014,9.9478,84.1298
10/20/2014,9.909,83.9308
10/21/2014,9.8987,83.996
10/22/2014,9.8452,83.91
10/23/2014,9.8279,84.2273
10/24/2014,9.8206,84.2065
10/27/2014,9.8355,84.2918
10/28/2014,9.8893,84.3006
10/29/2014,9.8778,84.0994
10/30/2014,9.7706,84.0978
10/31/2014,9.7125,84.1383
11/3/2014,9.6879,84.2837
11/4/2014,9.7014,84.2639
11/5/2014,9.6747,84.2873
11/6/2014,9.7047,84.3744
11/7/2014,9.6087,84.3582
11/10/2014,9.6826,84.2679
11/11/2014,9.6332,84.2617
11/12/2014,9.6677,84.4833
11/13/2014,9.6601,84.6101
11/14/2014,9.6436,84.6274
11/17/2014,9.6899,84.6621
11/18/2014,9.7044,84.7649
11/19/2014,9.7213,84.7704
11/20/2014,9.7247,85.0748
11/21/2014,9.6348,85.2868
11/24/2014,9.6262,85.47
11/25/2014,9.6357,85.2635
11/26/2014,9.6737,85.4576
11/27/2014,9.6752,85.491
11/28/2014,9.6806,85.3082
12/1/2014,9.6691,85.3082
12/2/2014,9.6348,84.8534
12/3/2014,9.5597,84.7961
12/4/2014,9.544,84.5669
12/5/2014,9.5823,84.4162
12/8/2014,9.5013,84.3848
12/9/2014,9.5889,84.4036
12/10/2014,9.6059,84.5783
12/11/2014,9.6348,84.6217
12/12/2014,9.6517,84.6865
12/15/2014,9.6334,84.6651
12/16/2014,9.7206,84.4663
12/17/2014,9.6518,84.4784
12/18/2014,9.5292,84.4471
12/19/2014,9.5233,84.5991
12/22/2014,9.5098,84.9652
12/23/2014,9.4761,85.0624
12/24/2014,9.4844,84.9397
12/29/2014,9.4632,84.8067
12/30/2014,9.434,84.4705
12/31/2014,9.417,84.2482
1/2/2015,9.3402,84.4558
1/5/2015,9.2409,84.5072
1/6/2015,9.2376,84.3783
1/7/2015,9.1743,84.4631
1/8/2015,9.1265,84.2641
1/9/2015,9.1593,84.412
1/12/2015,9.1518,84.0815
1/13/2015,9.1348,83.9842
1/14/2015,9.1301,83.7516
1/15/2015,9.0751,84.0521
1/16/2015,8.983,84.0769
1/19/2015,8.9963,83.8375
1/20/2015,8.9772,83.7722
1/21/2015,8.9879,83.9418
1/22/2015,9.0074,84.0567
1/23/2015,8.6809,83.9525
1/26/2015,8.717,83.8786
1/27/2015,8.7652,83.5547
1/28/2015,8.7939,83.7654
1/29/2015,8.7722,83.6698
1/30/2015,8.7636,83.9855
2/2/2015,8.7702,84.1181
2/3/2015,8.8214,84.0214
2/4/2015,8.8753,83.9903
2/5/2015,8.8455,84.3412
2/6/2015,8.8739,84.5369
2/9/2015,8.7416,84.6828
2/10/2015,8.7595,84.7077
2/11/2015,8.7726,84.6011
2/12/2015,8.7849,84.6203
2/13/2015,8.8264,84.5995
2/16/2015,8.85,84.4463
2/17/2015,8.8568,84.2783
2/18/2015,8.8229,84.455
2/19/2015,8.8331,84.651
2/20/2015,8.7635,84.4193
2/23/2015,8.7631,84.2469
2/24/2015,8.7876,84.372
2/25/2015,8.7997,84.3842
2/26/2015,8.776,84.388
2/27/2015,8.7167,84.386
3/2/2015,8.706,84.3228
3/3/2015,8.6609,83.9649
3/4/2015,8.6266,84.1844
3/5/2015,8.5847,84.1035
3/6/2015,8.5055,84.311
3/9/2015,8.4264,84.3494
3/10/2015,8.3326,84.3644
3/11/2015,8.2102,84.4309
3/12/2015,8.2439,84.4356
3/13/2015,8.2114,84.2581
3/16/2015,8.1976,84.4606
3/17/2015,8.2573,84.6135
3/18/2015,8.2178,84.5024
3/19/2015,8.2842,84.6386
3/20/2015,8.3615,84.7567
3/23/2015,8.4628,84.5946
3/24/2015,8.4912,84.5479
3/25/2015,8.5191,84.4449
3/26/2015,8.509,84.684
3/27/2015,8.4181,84.7467
3/30/2015,8.41,84.7973
3/31/2015,8.3422,85.0547
4/1/2015,8.3382,85.0067
4/2/2015,8.3958,85.111
4/7/2015,8.4086,85.0868
4/8/2015,8.4183,85.0105
4/9/2015,8.35,84.9271
4/10/2015,8.1919,85.1151
4/13/2015,8.1779,84.9163
4/14/2015,8.1872,84.9556
4/15/2015,8.2004,84.9104
4/16/2015,8.3031,85.1141
4/17/2015,8.382,85.0856
4/20/2015,8.3134,85.1065
4/21/2015,8.2926,85.0111
4/22/2015,8.3258,85.1814
4/23/2015,8.3484,85.2471
4/24/2015,8.3886,85.1724
4/27/2015,8.3877,85.1684
4/28/2015,8.4696,85.9754
4/29/2015,8.5278,86.2593
4/30/2015,8.6925,86.4399
