Date,MYR,NEER
1/5/2015,4.2215,99.1228
1/6/2015,4.255,99.0449
1/7/2015,4.2376,99.2786
1/8/2015,4.189,99.8863
1/9/2015,4.2054,99.93
1/12/2015,4.2105,100.4047
1/13/2015,4.2322,100.304
1/14/2015,4.2317,100.1847
1/15/2015,4.1689,100.2212
1/16/2015,4.1234,100.4492
1/19/2015,4.1447,100.3154
1/20/2015,4.1771,100.2635
1/21/2015,4.1828,100.1006
1/22/2015,4.1617,100.3633
1/23/2015,4.0281,100.2515
1/26/2015,4.0584,100.1338
1/27/2015,4.0741,100.4713
1/28/2015,4.1048,100.1859
1/29/2015,4.1089,100.4545
1/30/2015,4.11,100.3169
2/2/2015,4.0989,100.4518
2/3/2015,4.0819,100.4195
2/4/2015,4.0824,100.2814
2/5/2015,4.0605,100.1466
2/6/2015,4.0347,100.1622
2/9/2015,4.0142,100.2944
2/10/2015,4.0434,100.135
2/11/2015,4.0918,99.9554
2/12/2015,4.0874,99.5834
2/13/2015,4.0683,99.6891
2/16/2015,4.0846,99.5341
2/17/2015,4.0919,99.2598
2/18/2015,4.12,99.2517
2/19/2015,4.1309,99.4725
2/20/2015,4.1221,99.5473
2/23/2015,4.1093,99.7764
2/24/2015,4.1257,99.6099
2/25/2015,4.0908,99.7235
2/26/2015,4.0483,99.7659
2/27/2015,4.0576,99.8296
3/2/2015,4.0771,99.4805
3/3/2015,4.0597,99.5764
3/4/2015,4.0629,99.6278
3/5/2015,4.0416,99.4519
3/6/2015,3.9923,99.3338
3/9/2015,3.9943,99.0702
3/10/2015,3.9786,99.2099
3/11/2015,3.9109,99.3457
3/12/2015,3.9061,99.5302
3/13/2015,3.9021,99.5651
3/16/2015,3.9074,99.2479
3/17/2015,3.9311,99.1158
3/18/2015,3.9292,99.2946
3/19/2015,3.9555,99.3614
3/20/2015,4.0199,99.1619
3/23/2015,4.032,98.8105
3/24/2015,3.9951,98.5361
3/25/2015,4.0271,98.531
3/26/2015,4.0212,98.6473
3/27/2015,3.9994,98.4308
3/30/2015,4.0246,98.3425
3/31/2015,3.9873,98.1052
4/1/2015,3.9785,98.3346
4/2/2015,3.964,98.0751
4/7/2015,3.9527,98.0207
4/8/2015,3.9431,98.1245
4/9/2015,3.906,98.016
4/10/2015,3.876,97.9752
4/13/2015,3.9172,97.9864
4/14/2015,3.9092,98.2879
4/15/2015,3.9206,98.8073
4/16/2015,3.9046,98.8345
4/17/2015,3.911,98.5338
4/20/2015,3.893,98.3178
4/21/2015,3.8859,98.3281
4/22/2015,3.8619,98.4668
4/23/2015,3.9067,98.2731
4/24/2015,3.8686,98.1621
4/27/2015,3.8533,98.5081
4/28/2015,3.8755,98.2871
4/29/2015,3.9178,98.0187
4/30/2015,3.9895,97.9558
