Date,IDR,NEER
12/9/2014,15271.39,77.5552
12/10/2014,15298.55,77.7055
12/11/2014,15384,77.1478
12/12/2014,15579.32,76.5745
12/15/2014,15972.98,77.2964
12/16/2014,16144.54,77.1943
12/17/2014,15758.64,76.8482
12/18/2014,15440.5,76.6152
12/19/2014,15254.85,76.7548
12/22/2014,15255.54,76.8074
12/23/2014,15205.81,77.2321
12/24/2014,15214.5,77.71
12/29/2014,15128.58,77.5768
12/30/2014,15099.67,77.2591
12/31/2014,15076.1,77.422
1/2/2015,15073.02,78.9188
1/5/2015,15027.69,78.8997
1/6/2015,15093.06,79.1803
1/7/2015,15041.65,78.9153
1/8/2015,14877.39,78.7057
1/9/2015,14925.34,79.0348
1/12/2015,14878.94,79.1739
1/13/2015,14842.5,78.5324
1/14/2015,14863.25,78.6935
1/15/2015,14674.67,78.9471
1/16/2015,14581.91,79.369
1/19/2015,14643.19,79.2258
1/20/2015,14535.84,79.8845
1/21/2015,14485.19,80.6172
1/22/2015,14481.47,80.4946
1/23/2015,13975.38,80.1243
1/26/2015,14047.63,80.032
1/27/2015,14114.02,80.0983
1/28/2015,14188.57,80.654
1/29/2015,14278.77,80.9329
1/30/2015,14342.1,80.6597
2/2/2015,14370.84,80.5284
2/3/2015,14358.41,80.3792
2/4/2015,14468.38,80.3706
2/5/2015,14389.78,79.2119
2/6/2015,14430.56,80.3202
2/9/2015,14281.55,79.8238
2/10/2015,14344.72,79.3656
2/11/2015,14510.21,78.8668
2/12/2015,14518.77,79.4063
2/13/2015,14566.04,79.3578
2/16/2015,14524.29,79.5306
2/17/2015,14574.79,79.0441
2/18/2015,14646.88,80.0052
2/19/2015,14637.08,79.7949
2/20/2015,14510.22,80.1371
2/23/2015,14607.09,80.1668
2/24/2015,14635.14,80.1664
2/25/2015,14617.03,80.0964
2/26/2015,14537.82,80.5266
2/27/2015,14555.96,80.1094
3/2/2015,14561.42,80.1167
3/3/2015,14513.01,79.8806
3/4/2015,14455.64,78.9273
3/5/2015,14363.07,79.8171
3/6/2015,14182.39,79.5825
3/9/2015,14192.5,79.0836
3/10/2015,14060.34,79.76
3/11/2015,13937.63,78.9219
3/12/2015,13941.23,79.2366
3/13/2015,13969.84,79.2576
3/16/2015,13978.2,79.355
3/17/2015,13997.8,79.5065
3/18/2015,13956.88,79.6828
3/19/2015,13932.02,80.1547
3/20/2015,14074.33,79.7952
3/23/2015,14168.69,80.0416
3/24/2015,14150.43,80.036
3/25/2015,14242.59,79.9039
3/26/2015,14304.58,80.1783
3/27/2015,14138.51,80.121
3/30/2015,14172.71,80.3501
3/31/2015,14053.78,80.4389
4/1/2015,14021.81,80.4534
4/2/2015,14080.56,80.8954
4/7/2015,14091.77,80.7347
4/8/2015,14056.95,80.7181
4/9/2015,13889.01,80.9026
4/10/2015,13665.33,80.9788
4/13/2015,13723.03,81.2838
4/14/2015,13710.09,81.1682
4/15/2015,13686.9,81.4788
4/16/2015,13758.43,81.7723
4/17/2015,13838.67,82.3533
4/20/2015,13840.5,82.1626
4/21/2015,13865.38,82.8287
4/22/2015,13845.22,82.6835
4/23/2015,13947.48,82.7743
4/24/2015,14021.41,82.6984
4/27/2015,14057.78,82.2553
4/28/2015,14149.02,81.7182
4/29/2015,14212.78,81.6094
4/30/2015,14547.71,81.8599
