Date,ZAR,NEER
4/8/2002,9.7743,64.8126
4/9/2002,9.8408,64.8914
4/10/2002,9.867,65.6223
4/11/2002,9.879,65.8072
4/12/2002,9.8726,66.0378
4/15/2002,9.8437,66.2827
4/16/2002,9.8428,66.3518
4/17/2002,9.9655,66.7434
4/18/2002,9.8979,66.8552
4/19/2002,9.8468,67.3186
4/22/2002,9.768,67.2021
4/23/2002,9.6927,66.9179
4/24/2002,9.7456,67.3974
4/25/2002,9.7358,67.8062
4/26/2002,9.6348,67.3609
4/29/2002,9.5814,67.592
4/30/2002,9.616,67.6341
5/2/2002,9.4655,67.8942
5/3/2002,9.5272,67.2874
5/6/2002,9.5052,67.5022
5/7/2002,9.312,67.7194
5/8/2002,9.3016,68.8716
5/9/2002,9.3645,69.3642
5/10/2002,9.3845,69.2414
5/13/2002,9.2648,68.9956
5/14/2002,9.1689,68.8923
5/15/2002,9.2693,70.1313
5/16/2002,9.2381,71.4274
5/17/2002,9.1978,73.2666
5/20/2002,9.248,72.762
5/21/2002,9.2867,72.1017
5/22/2002,9.354,72.7882
5/23/2002,9.3243,72.1042
5/24/2002,9.1558,72.4844
5/27/2002,9.2038,73.4618
5/28/2002,9.2064,73.3799
5/29/2002,9.1871,72.6749
5/30/2002,9.1036,73.9588
5/31/2002,9.1903,74.8406
6/3/2002,9.1314,74.4554
6/4/2002,9.1449,75.0015
6/5/2002,9.2362,75.6978
6/6/2002,9.2921,75.3127
6/7/2002,9.2776,73.0751
6/10/2002,9.4259,73.3525
6/11/2002,9.4348,73.5309
6/12/2002,9.6179,74.2286
6/13/2002,9.6618,74.4903
6/14/2002,9.8512,74.5489
6/17/2002,9.9951,75.8829
6/18/2002,9.7927,76.881
6/19/2002,9.8,77.437
6/20/2002,9.7766,77.2325
6/21/2002,10.1081,76.3217
6/24/2002,10.181,75.5814
6/25/2002,10.0635,76.0156
6/26/2002,10.2448,76.2288
6/27/2002,10.1373,75.8945
6/28/2002,10.3043,74.0194
7/1/2002,9.8094,73.9307
7/2/2002,9.929,73.4837
7/3/2002,9.9438,72.9542
7/4/2002,9.9907,72.4982
7/5/2002,9.7809,71.5211
7/8/2002,9.998,72.6146
7/9/2002,9.9598,73.851
7/10/2002,9.9064,73.132
7/11/2002,9.9184,73.5776
7/12/2002,9.8927,73.3552
7/15/2002,10.0501,74.5016
7/16/2002,10.2151,74.9799
7/17/2002,10.1546,75.4566
7/18/2002,10.1195,76.3942
7/19/2002,10.075,76.2124
7/22/2002,10.0986,76.3248
7/23/2002,10.0126,76.8975
7/24/2002,10.1416,76.7648
7/25/2002,10.1993,76.2091
7/26/2002,10.1731,77.0028
7/29/2002,9.9968,77.4142
7/30/2002,10.0076,77.3655
7/31/2002,9.9498,77.141
8/1/2002,10.026,77.2228
8/2/2002,10.0813,79.3631
8/5/2002,10.286,79.973
8/6/2002,10.3503,79.7006
8/7/2002,10.1688,79.7857
8/8/2002,10.1315,80.9779
8/9/2002,10.1741,79.5104
8/12/2002,10.2333,79.4015
8/13/2002,10.3659,79.8996
8/14/2002,10.4238,80.5087
8/15/2002,10.3959,80.7414
8/16/2002,10.4735,80.0081
8/19/2002,10.382,79.9229
8/20/2002,10.4113,80.4797
8/21/2002,10.6699,80.8008
8/22/2002,10.6652,79.6238
8/23/2002,10.5576,79.2609
8/26/2002,10.4892,78.445
8/27/2002,10.4103,79.4545
8/28/2002,10.3817,79.0476
8/29/2002,10.4888,79.6507
8/30/2002,10.3344,80.1964
9/2/2002,10.4004,80.1185
9/3/2002,10.5955,79.6275
9/4/2002,10.6672,80.2873
9/5/2002,10.5496,81.47
9/6/2002,10.4868,81.3312
9/9/2002,10.2935,81.4469
9/10/2002,10.272,81.1582
9/11/2002,10.3695,81.5956
9/12/2002,10.3741,81.0581
9/13/2002,10.3409,81.73
9/16/2002,10.3366,81.3331
9/17/2002,10.2747,80.7868
9/18/2002,10.3547,80.6769
9/19/2002,10.3489,81.7143
9/20/2002,10.2942,82.8838
9/23/2002,10.4508,82.783
9/24/2002,10.4963,82.6395
9/25/2002,10.4281,83.4018
9/26/2002,10.3225,83.8073
9/27/2002,10.3076,84.6187
9/30/2002,10.4077,84.6504
10/1/2002,10.3491,84.7472
10/2/2002,10.2363,87.5012
10/3/2002,10.2624,87.2576
10/4/2002,10.2744,89.5386
10/7/2002,10.2248,88.7516
10/8/2002,10.2594,88.1459
10/9/2002,10.2949,84.7339
10/10/2002,10.3391,86.111
10/11/2002,10.2771,85.2232
10/14/2002,10.3,85.2397
10/15/2002,10.2552,85.487
10/16/2002,10.2356,86.0558
10/17/2002,10.0814,84.1875
10/18/2002,10.0489,83.2248
10/21/2002,10.0136,78.9572
10/22/2002,10,80.0985
10/23/2002,9.9753,79.1848
10/24/2002,9.8977,79.2771
10/25/2002,9.8865,78.5086
10/28/2002,9.8152,78.5767
10/29/2002,9.8624,76.7361
10/30/2002,9.9031,74.7643
10/31/2002,9.8477,75.4907
11/1/2002,9.9441,76.2579
11/4/2002,9.8282,76.1206
11/5/2002,9.9282,76.8744
11/6/2002,9.8654,76.0062
11/7/2002,9.8788,76.6066
11/8/2002,9.8694,76.4309
11/11/2002,9.934,76.7645
11/12/2002,9.9389,77.0062
11/13/2002,9.9056,77.441
11/14/2002,9.888,76.9998
11/15/2002,9.698,78.5345
11/18/2002,9.6473,78.7208
11/19/2002,9.6906,77.3635
11/20/2002,9.6836,77.2794
11/21/2002,9.6978,77.847
11/22/2002,9.5228,77.9253
11/25/2002,9.2983,78.4991
11/26/2002,9.0592,80.0717
11/27/2002,9.1365,81.3661
11/28/2002,9.18,83.0556
11/29/2002,9.2276,83.4809
12/2/2002,9.1257,82.9028
12/3/2002,9.2605,84.3237
12/4/2002,9.2377,82.1512
12/5/2002,9.1129,83.4017
12/6/2002,9.1293,82.026
12/9/2002,9.2417,81.728
12/10/2002,9.0964,83.376
12/11/2002,8.9696,82.104
12/12/2002,9.0515,82.3202
12/13/2002,9.0086,81.1484
12/16/2002,8.9105,80.9813
12/17/2002,8.9929,81.9805
12/18/2002,9.2385,81.8807
12/19/2002,9.2123,81.8039
12/20/2002,9.1782,82.8214
12/23/2002,9.1099,82.6785
12/24/2002,9.0892,83.2942
12/27/2002,9.1231,83.3525
12/30/2002,8.9791,84.543
12/31/2002,9.0094,84.9893
1/2/2003,8.8738,84.7059
1/3/2003,8.787,84.4061
1/6/2003,8.8309,84.3738
1/7/2003,8.916,83.9612
1/8/2003,8.9865,84.2071
1/9/2003,8.9861,85.0399
1/10/2003,8.962,85.8871
1/13/2003,9.022,85.5929
1/14/2003,9.2562,85.3932
1/15/2003,9.2471,85.4777
1/16/2003,9.3159,84.5514
1/17/2003,9.425,85.0649
1/20/2003,9.421,86.5989
1/21/2003,9.5077,86.6215
1/22/2003,9.6715,85.5392
1/23/2003,9.5401,85.3991
1/24/2003,9.3891,85.1831
1/27/2003,9.5276,85.3528
1/28/2003,9.4435,85.479
1/29/2003,9.4932,86.6153
1/30/2003,9.2876,87.3792
1/31/2003,9.2639,86.9236
2/3/2003,9.1747,87.0182
2/4/2003,9.1027,87.5453
2/5/2003,9.1644,87.8629
2/6/2003,9.11,85.9947
2/7/2003,9.0385,84.155
2/10/2003,9.0666,84.1443
2/11/2003,9.0969,84.2733
2/12/2003,9.0154,85.8021
2/13/2003,8.9843,85.2422
2/14/2003,9.0055,84.6908
2/17/2003,9.0068,83.646
2/18/2003,8.9837,84.8468
2/19/2003,8.9796,84.7569
2/20/2003,8.7543,85.8624
2/21/2003,8.7233,86.2621
2/24/2003,8.6983,86.6168
2/25/2003,8.7054,85.6941
2/26/2003,8.5694,86.4007
2/27/2003,8.7545,87.6778
2/28/2003,8.7603,87.6925
3/3/2003,8.7132,88.9055
3/4/2003,8.6984,89.1765
3/5/2003,8.6879,87.7324
3/6/2003,8.7636,89.3
3/7/2003,8.8037,88.6153
3/10/2003,8.7537,88.1773
3/11/2003,8.7346,87.9371
3/12/2003,8.8431,87.2325
3/13/2003,8.8124,87.6437
3/14/2003,8.8664,87.4617
3/17/2003,8.7688,85.417
3/18/2003,8.7308,84.945
3/19/2003,8.6616,86.0591
3/20/2003,8.6166,86.0591
3/21/2003,8.617,87.1796
3/24/2003,8.6947,87.4184
3/25/2003,8.6383,87.8199
3/26/2003,8.5016,88.1195
3/27/2003,8.5421,87.5115
3/28/2003,8.545,88.3239
3/31/2003,8.6356,88.5305
4/1/2003,8.5848,89.3835
4/2/2003,8.6153,88.8109
4/3/2003,8.4907,89.2081
4/4/2003,8.5424,88.0964
4/7/2003,8.545,87.7618
4/8/2003,8.5826,88.0978
4/9/2003,8.5103,88.6378
4/10/2003,8.4091,89.5766
4/11/2003,8.3894,90.231
4/14/2003,8.4018,90.48
4/15/2003,8.3414,90.4883
4/16/2003,8.3166,92.1162
4/17/2003,8.2664,91.8251
4/22/2003,8.2919,92.8308
4/23/2003,8.2698,92.3911
4/24/2003,8.0279,92.4631
4/25/2003,8.0487,93.6227
4/28/2003,7.8511,94.0515
4/29/2003,7.8922,94.2166
4/30/2003,8.0071,94.4589
5/2/2003,8.3618,97.2749
5/5/2003,8.2229,97.2045
5/6/2003,8.3549,94.0482
5/7/2003,8.3809,93.1426
5/8/2003,8.3504,93.0117
5/9/2003,8.3186,93.0257
5/12/2003,8.5456,93.0074
5/13/2003,8.4854,93.2269
5/14/2003,8.6012,94.2155
5/15/2003,9.0375,91.5998
5/16/2003,8.9286,89.1186
5/19/2003,9.1005,88.856
5/20/2003,9.0926,85.3083
5/21/2003,9.094,86.4103
5/22/2003,9.2119,86.7379
5/23/2003,9.2375,87.9864
5/26/2003,9.3264,89.56
5/27/2003,9.5075,89.0222
5/28/2003,9.7015,87.7073
5/29/2003,9.621,92.1088
5/30/2003,9.5451,90.4729
6/2/2003,9.4998,88.8628
6/3/2003,9.4253,88.071
6/4/2003,9.5102,86.1014
6/5/2003,9.4676,85.9281
6/6/2003,9.4944,83.2893
6/9/2003,9.4211,81.6394
6/10/2003,9.3765,81.6339
6/11/2003,9.3372,79.8982
6/12/2003,9.3779,80.6315
6/13/2003,9.2057,82.3607
6/16/2003,9.2783,82.2482
6/17/2003,9.193,81.7181
6/18/2003,9.3125,80.9508
6/19/2003,9.3141,82.3792
6/20/2003,9.237,83.8397
6/23/2003,9.1794,83.6657
6/24/2003,9.118,83.7058
6/25/2003,8.9262,83.8855
6/26/2003,8.7445,84.6323
6/27/2003,8.575,84.4977
6/30/2003,8.5422,85.1428
7/1/2003,8.6396,83.0942
7/2/2003,8.4807,83.3943
7/3/2003,8.6625,84.2248
7/4/2003,8.6278,84.3615
7/7/2003,8.4912,86.9098
7/8/2003,8.6301,87.5235
7/9/2003,8.6791,86.9518
7/10/2003,8.5061,88.2678
7/11/2003,8.6183,87.2661
7/14/2003,8.5925,87.2877
7/15/2003,8.7311,87.7963
7/16/2003,8.6887,87.9087
7/17/2003,8.6237,88.627
7/18/2003,8.6331,88.5356
7/21/2003,8.6743,88.6124
7/22/2003,8.5932,88.7351
7/23/2003,8.6348,88.9607
7/24/2003,8.5941,86.3744
7/25/2003,8.5888,87.234
7/28/2003,8.4689,87.4327
7/29/2003,8.4177,89.7263
7/30/2003,8.4333,89.3769
7/31/2003,8.426,90.2286
8/1/2003,8.373,88.4866
8/4/2003,8.4742,88.251
8/5/2003,8.4661,88.487
8/6/2003,8.4019,88.6455
8/7/2003,8.3036,88.0615
8/8/2003,8.3066,88.6735
8/11/2003,8.3129,88.8511
8/12/2003,8.3126,89.1662
8/13/2003,8.3931,90.4564
8/14/2003,8.338,90.1504
8/15/2003,8.261,89.9454
8/18/2003,8.1613,89.9511
8/19/2003,8.1117,92.5926
8/20/2003,8.217,94.8421
8/21/2003,8.1848,92.648
8/22/2003,8.1606,92.4012
8/25/2003,8.1368,92.5835
8/26/2003,8.102,92.4051
8/27/2003,8.0368,91.7301
8/28/2003,7.9297,93.5045
8/29/2003,8.0037,93.6253
9/1/2003,8.0598,92.9593
9/2/2003,7.9682,91.372
9/3/2003,7.8866,91.0188
9/4/2003,7.8709,91.8039
9/5/2003,8.0827,92.2492
9/8/2003,8.3226,91.5903
9/9/2003,8.3506,89.6528
9/10/2003,8.3534,88.0859
9/11/2003,8.2217,89.2766
9/12/2003,8.2583,89.2652
9/15/2003,8.3592,90.0182
9/16/2003,8.437,88.4001
9/17/2003,8.3043,87.4459
9/18/2003,8.354,87.7939
9/19/2003,8.315,86.9875
9/22/2003,8.3525,86.9003
9/23/2003,8.242,87.2791
9/24/2003,8.2039,87.385
9/25/2003,8.1805,87.7847
9/26/2003,8.27,85.7569
9/29/2003,8.1771,87.6153
9/30/2003,8.1393,88.8693
10/1/2003,8.1537,87.5215
10/2/2003,8.0444,88.381
10/3/2003,8.0104,89.4429
10/6/2003,8.1052,89.5955
10/7/2003,8.0313,89.724
10/8/2003,8.0963,89.2267
10/9/2003,8.1335,90.0425
10/10/2003,8.1512,90.9317
10/13/2003,8.1615,90.9232
10/14/2003,8.1754,91.1081
10/15/2003,8.1402,91.5908
10/16/2003,8.136,92.7301
10/17/2003,8.3192,92.5125
10/20/2003,8.3885,92.2831
10/21/2003,8.2817,92.7883
10/22/2003,8.2995,91.0523
10/23/2003,8.2302,90.017
10/24/2003,8.2033,90.1184
10/27/2003,8.1453,92.1358
10/28/2003,8.0895,91.6433
10/29/2003,8.1365,91.216
10/30/2003,8.0806,91.9288
10/31/2003,8.0288,92.6599
11/3/2003,7.9469,92.6101
11/4/2003,7.9584,94.1357
11/5/2003,7.916,95.0338
11/6/2003,8.0103,95.3116
11/7/2003,8.0377,94.7109
11/10/2003,8.0131,94.435
11/11/2003,7.9801,95.8576
11/12/2003,8.0153,95.4264
11/13/2003,7.9568,96.5539
11/14/2003,7.9322,95.5463
11/17/2003,7.9321,96.1159
11/18/2003,7.9199,95.8294
11/19/2003,7.8257,97.4823
11/20/2003,7.8525,97.405
11/21/2003,7.762,97.1386
11/24/2003,7.7768,97.2111
11/25/2003,7.7563,96.8095
11/26/2003,7.6807,97.2248
11/27/2003,7.6396,98.406
11/28/2003,7.7001,100.0595
12/1/2003,7.6897,99.1115
12/2/2003,7.6573,98.8625
12/3/2003,7.4707,98.2665
12/4/2003,7.466,96.4057
12/5/2003,7.7216,96.7764
12/8/2003,7.7674,95.6072
12/9/2003,7.8412,95.609
12/10/2003,7.8509,96.3463
12/11/2003,7.8314,96.3034
12/12/2003,7.8531,96.234
12/15/2003,7.829,95.0918
12/16/2003,7.7856,95.7407
12/17/2003,8.0059,96.2933
12/18/2003,8.2509,96.0852
12/19/2003,8.2825,97.586
12/22/2003,8.6351,96.9468
12/23/2003,8.5084,96.5143
12/24/2003,8.4762,95.962
12/29/2003,8.3786,91.6735
12/30/2003,8.2333,91.5163
12/31/2003,8.3276,90.9511
1/2/2004,8.4395,91.1065
1/5/2004,8.0417,90.8225
1/6/2004,8.2152,90.3137
1/7/2004,8.3361,89.6471
1/8/2004,8.3893,89.4444
1/9/2004,8.6234,89.7495
1/12/2004,8.6617,90.4754
1/13/2004,8.9031,90.1514
1/14/2004,9.0622,89.5987
1/15/2004,9.0476,89.7447
1/16/2004,9.1835,90.2125
1/19/2004,9.015,91.5163
1/20/2004,9.1348,90.5133
1/21/2004,8.9635,90.32
1/22/2004,8.9983,89.7848
1/23/2004,9.057,89.686
1/26/2004,9.0987,89.4754
1/27/2004,8.9168,91.0149
1/28/2004,8.7732,91.2434
1/29/2004,8.7615,90.9674
1/30/2004,8.7326,91.045
2/2/2004,8.7339,91.6439
2/3/2004,8.6991,92.3971
2/4/2004,8.6913,91.2355
2/5/2004,8.6509,91.6393
2/6/2004,8.855,92.4891
2/9/2004,8.877,92.6463
2/10/2004,8.7983,92.903
2/11/2004,8.7537,92.0507
2/12/2004,8.5327,92.148
2/13/2004,8.4762,91.4072
2/16/2004,8.4565,91.6826
2/17/2004,8.5438,90.8841
2/18/2004,8.4058,91.1257
2/19/2004,8.4833,90.1631
2/20/2004,8.471,89.6766
2/23/2004,8.4006,90.7132
2/24/2004,8.3927,90.2215
2/25/2004,8.3317,90.1404
2/26/2004,8.2878,91.2701
2/27/2004,8.2685,92.1998
3/1/2004,8.2766,93.0561
3/2/2004,8.2283,93.4068
3/3/2004,8.3909,94.008
3/4/2004,8.31,94.5921
3/5/2004,8.3147,94.2994
3/8/2004,8.1608,93.2762
3/9/2004,8.192,94.1903
3/10/2004,8.0938,94.4532
3/11/2004,8.2441,94.964
3/12/2004,8.2703,94.2897
3/15/2004,8.2566,94.9605
3/16/2004,8.2511,94.6988
3/17/2004,8.2584,94.0033
3/18/2004,8.1894,93.1842
3/19/2004,8.1995,92.8009
3/22/2004,8.1701,93.3958
3/23/2004,8.0215,93.521
3/24/2004,8.015,95.0532
3/25/2004,8.0204,95.0489
3/26/2004,8.0243,95.7697
3/29/2004,7.7738,94.7486
3/30/2004,7.6105,95.5062
3/31/2004,7.7788,95.0579
4/1/2004,7.8278,94.9866
4/2/2004,7.8158,95.2511
4/5/2004,7.7469,96.0482
4/6/2004,7.816,97.0992
4/7/2004,7.6678,97.3821
4/8/2004,7.6628,97.0397
4/13/2004,7.68,96.9232
4/14/2004,7.816,96.6752
4/15/2004,7.8591,98.0869
4/16/2004,7.7972,97.7207
4/19/2004,7.7786,96.1577
4/20/2004,7.8022,97.4981
4/21/2004,7.9639,98.6054
4/22/2004,8.1194,98.5823
4/23/2004,8.0102,98.1235
4/26/2004,7.9935,98.1367
4/27/2004,7.941,97.817
4/28/2004,8.0983,98.3514
4/29/2004,8.195,99.3793
4/30/2004,8.1894,99.3015
5/3/2004,8.2771,99.5811
5/4/2004,8.3128,99.3661
5/5/2004,8.3,99.1823
5/6/2004,8.29,99.2241
5/7/2004,8.2487,99.1346
5/10/2004,8.4006,98.7097
5/11/2004,8.222,99.6809
5/12/2004,8.1091,97.4384
5/13/2004,8.2363,96.1453
5/14/2004,8.1607,93.173
5/17/2004,8.1182,93.6931
5/18/2004,8.1066,95.1539
5/19/2004,8.0774,95.3248
5/20/2004,8.1041,94.1316
5/21/2004,8.1145,94.4224
5/24/2004,8.0419,94.1362
5/25/2004,7.9926,93.9837
5/26/2004,7.9942,94.3635
5/27/2004,7.9918,93.7238
5/28/2004,7.9739,94.4516
5/31/2004,7.9345,95.4187
6/1/2004,7.8614,95.9433
6/2/2004,7.9015,95.2899
6/3/2004,7.916,95.6075
6/4/2004,7.8645,95.4836
6/7/2004,7.9842,95.1842
6/8/2004,8.0262,94.29
6/9/2004,8.0714,94.1726
6/10/2004,8.0189,92.6266
6/11/2004,7.8339,92.6805
6/14/2004,7.8913,92.4808
6/15/2004,7.9488,92.0606
6/16/2004,7.87,92.0631
6/17/2004,7.7991,92.1438
6/18/2004,7.8014,93.7203
6/21/2004,7.6962,94.6014
6/22/2004,7.6237,94.179
6/23/2004,7.601,94.9349
6/24/2004,7.6491,95.1584
6/25/2004,7.6741,95.9357
6/28/2004,7.6114,96.5436
6/29/2004,7.581,97.0203
6/30/2004,7.6177,97.2592
7/1/2004,7.5203,96.7477
7/2/2004,7.5989,97.2367
7/5/2004,7.5477,96.4718
7/6/2004,7.6005,95.686
7/7/2004,7.6301,95.559
7/8/2004,7.5023,95.099
7/9/2004,7.5127,96.0938
7/12/2004,7.5343,96.404
7/13/2004,7.521,96.8843
7/14/2004,7.5628,95.2078
7/15/2004,7.5339,95.9118
7/16/2004,7.4366,93.8517
7/19/2004,7.3166,93.7332
7/20/2004,7.389,92.0547
7/21/2004,7.3906,91.4707
7/22/2004,7.4273,93.112
7/23/2004,7.5528,92.0943
7/26/2004,7.5055,93.1999
7/27/2004,7.6032,91.8924
7/28/2004,7.5751,92.1071
7/29/2004,7.5204,90.1335
7/30/2004,7.5194,90.511
8/2/2004,7.5221,91.6177
8/3/2004,7.6072,92.5027
8/4/2004,7.5483,92.512
8/5/2004,7.5138,92.2382
8/6/2004,7.5451,93.8267
8/9/2004,7.4811,93.5802
8/10/2004,7.5415,92.8435
8/11/2004,7.5649,94.1562
8/12/2004,7.615,93.1548
8/13/2004,7.9695,93.3638
8/16/2004,8.0133,92.7767
8/17/2004,8.0611,91.0456
8/18/2004,8.0427,91.1037
8/19/2004,8.0747,91.5462
8/20/2004,8.0954,92.4364
8/23/2004,8.1427,93.4148
8/24/2004,8.1192,93.7435
8/25/2004,8.0826,93.9004
8/26/2004,8.0159,93.4864
8/27/2004,8.036,93.464
8/30/2004,8.0772,93.1077
8/31/2004,8.089,93.3556
9/1/2004,8.0614,93.8056
9/2/2004,7.9495,93.3427
9/3/2004,8.0371,94.3545
9/6/2004,8.0182,95.2635
9/7/2004,8.026,94.6405
9/8/2004,8.0567,93.7426
9/9/2004,8.1219,92.4289
9/10/2004,8.1559,92.6249
9/13/2004,8.0192,92.0636
9/14/2004,7.9955,91.0911
9/15/2004,8.0188,90.8317
9/16/2004,7.9803,90.1296
9/17/2004,7.996,90.0022
9/20/2004,7.919,90.2404
9/21/2004,7.9017,90.3216
9/22/2004,8.0001,88.9834
9/23/2004,7.9896,88.4557
9/24/2004,7.9134,87.7784
9/27/2004,7.8831,87.465
9/28/2004,7.8935,87.0205
9/29/2004,7.9579,84.8455
9/30/2004,7.9792,85.4225
10/1/2004,8.0434,86.0513
10/4/2004,7.9835,86.5713
10/5/2004,8.0533,88.3645
10/6/2004,8.0263,87.4312
10/7/2004,8.1183,85.9494
10/8/2004,8.1603,87.1487
10/11/2004,8.1196,86.0111
10/12/2004,8.0579,85.1703
10/13/2004,8.0874,85.979
10/14/2004,8.1289,87.2202
10/15/2004,8.0446,88.0264
10/18/2004,7.9846,87.4704
10/19/2004,7.9181,87.3446
10/20/2004,7.9148,87.1932
10/21/2004,7.8586,87.1348
10/22/2004,7.8099,87.8101
10/25/2004,7.8834,88.8443
10/26/2004,7.9711,88.0404
10/27/2004,7.8898,89.158
10/28/2004,7.8529,88.6533
10/29/2004,7.8017,86.7357
11/1/2004,7.814,87.4837
11/2/2004,7.845,87.3901
11/3/2004,7.804,86.5348
11/4/2004,7.8593,87.1055
11/5/2004,7.9126,88.8482
11/8/2004,7.9915,90.4028
11/9/2004,8.0239,88.9948
11/10/2004,7.9972,89.805
11/11/2004,7.9955,89.2524
11/12/2004,7.9644,88.7841
11/15/2004,7.834,89.1326
11/16/2004,7.84,89.9042
11/17/2004,7.7866,89.5199
11/18/2004,7.8623,88.6849
11/19/2004,7.7954,88.7319
11/22/2004,7.8312,89.0778
11/23/2004,7.8472,89.3731
11/24/2004,7.8432,89.3087
11/25/2004,7.7729,89.8691
11/26/2004,7.7999,90.3789
11/29/2004,7.718,90.7348
11/30/2004,7.7068,90.44
12/1/2004,7.7288,90.9027
12/2/2004,7.7357,90.3291
12/3/2004,7.7592,90.6629
12/6/2004,7.6784,91.4536
12/7/2004,7.7176,91.0897
12/8/2004,7.7976,91.4825
12/9/2004,7.8301,90.4585
12/10/2004,7.7072,90.5731
12/13/2004,7.6297,90.03
12/14/2004,7.6426,90.3083
12/15/2004,7.6875,90.6444
12/16/2004,7.6824,90.5552
12/17/2004,7.6747,90.6878
12/20/2004,7.6633,90.4539
12/21/2004,7.5914,90.6422
12/22/2004,7.5985,90.8059
12/23/2004,7.6,90.7737
12/24/2004,7.6377,90.6314
12/27/2004,7.6495,91.6762
12/28/2004,7.6666,92.7944
12/29/2004,7.6746,92.0987
12/30/2004,7.7064,91.3658
12/31/2004,7.6897,92.0421
1/3/2005,7.5893,92.4
1/4/2005,7.7314,91.5368
1/5/2005,7.8085,91.6883
1/6/2005,8.0519,91.8907
1/7/2005,8.0036,91.7433
1/10/2005,7.8438,92.1161
1/11/2005,7.8371,92.368
1/12/2005,7.9278,92.2688
1/13/2005,7.923,92.6053
1/14/2005,7.9051,93.2175
1/17/2005,7.8939,92.7484
1/18/2005,7.9029,92.9561
1/19/2005,7.8725,92.3069
1/20/2005,7.8845,92.9888
1/21/2005,7.8413,93.0727
1/24/2005,7.7805,93.1437
1/25/2005,7.7314,92.546
1/26/2005,7.7749,91.1726
1/27/2005,7.7542,90.5628
1/28/2005,7.7643,90.1616
1/31/2005,7.7887,91.2471
2/1/2005,7.8629,90.8249
2/2/2005,7.8795,89.9224
2/3/2005,7.9901,90.3641
2/4/2005,7.9695,91.2342
2/7/2005,7.9488,90.8572
2/8/2005,7.9756,90.7536
2/9/2005,7.9766,90.4714
2/10/2005,7.9808,90.1098
2/11/2005,7.866,90.2029
2/14/2005,7.8129,89.5432
2/15/2005,7.8627,89.541
2/16/2005,7.8139,88.2762
2/17/2005,7.7995,88.5704
2/18/2005,7.7296,88.7727
2/21/2005,7.7531,89.4544
2/22/2005,7.7113,90.1535
2/23/2005,7.684,90.0836
2/24/2005,7.6845,89.2943
2/25/2005,7.6994,89.4732
2/28/2005,7.6734,89.3913
3/1/2005,7.7193,89.2191
3/2/2005,7.7544,89.4463
3/3/2005,7.7793,89.1683
3/4/2005,7.8168,89.4996
3/7/2005,7.7538,90.1786
3/8/2005,7.7414,90.1622
3/9/2005,7.7337,90.9091
3/10/2005,7.8918,91.3477
3/11/2005,7.8354,91.5296
3/14/2005,8.004,92.3396
3/15/2005,8.0144,92.8429
3/16/2005,8.1594,93.1149
3/17/2005,8.2177,93.0713
3/18/2005,8.0401,93.3087
3/21/2005,8.1141,94.4536
3/22/2005,8.0058,94.8131
3/23/2005,8.0879,95.6994
3/24/2005,8.0565,95.7934
3/29/2005,8.2239,94.6599
3/30/2005,8.1941,94.5171
3/31/2005,8.0898,94.4397
4/1/2005,8.0119,94.5569
4/4/2005,7.9968,93.1073
4/5/2005,7.9995,92.5391
4/6/2005,7.8774,93.2903
4/7/2005,7.9137,94.183
4/8/2005,7.9483,93.8555
4/11/2005,7.8754,94.0882
4/12/2005,7.9634,94.4503
4/13/2005,7.9176,94.5365
4/14/2005,7.9455,94.4237
4/15/2005,8.1191,94.7971
4/18/2005,8.1469,95.0207
4/19/2005,8.1098,95.1254
4/20/2005,8.0372,95.881
4/21/2005,7.9636,96.1928
4/22/2005,7.928,96.1986
4/25/2005,7.8714,97.1449
4/26/2005,7.9119,96.8931
4/27/2005,7.8992,96.7225
4/28/2005,7.9202,97.3522
4/29/2005,7.9067,97.3583
5/2/2005,7.8403,98.1728
5/3/2005,7.8801,97.3768
5/4/2005,7.8145,98.4805
5/5/2005,7.7365,98.4039
5/6/2005,7.7886,98.1999
5/9/2005,7.8329,96.7854
5/10/2005,7.9548,96.9621
5/11/2005,7.9453,96.3949
5/12/2005,7.9643,96.1761
5/13/2005,8.0115,96.0291
5/16/2005,8.0468,96.5026
5/17/2005,8.1124,96.7704
5/18/2005,8.1191,96.7366
5/19/2005,8.0987,97.3811
5/20/2005,8.0849,97.0522
5/23/2005,8.2345,97.2389
5/24/2005,8.2052,95.2188
5/25/2005,8.2404,96.7809
5/26/2005,8.2949,97.1023
5/27/2005,8.3279,96.478
5/30/2005,8.2824,96.6283
5/31/2005,8.2849,97.4756
6/1/2005,8.4664,97.9335
6/2/2005,8.4172,98.4926
6/3/2005,8.3573,98.2416
6/6/2005,8.2938,97.3828
6/7/2005,8.1201,97.7492
6/8/2005,8.2235,97.1943
6/9/2005,8.3424,96.7666
6/10/2005,8.2237,96.119
6/13/2005,8.2891,96.2024
6/14/2005,8.3879,96.7151
6/15/2005,8.2912,96.2501
6/16/2005,8.1826,95.202
6/17/2005,8.127,94.4338
6/20/2005,8.1926,94.5845
6/21/2005,8.1643,95.1627
6/22/2005,8.1773,95.1803
6/23/2005,8.1633,95.4783
6/24/2005,8.1148,94.8934
6/27/2005,8.1244,95.579
6/28/2005,8.0365,95.1194
6/29/2005,8.1063,95.1852
6/30/2005,8.0254,93.9721
7/1/2005,8.0775,93.6438
7/4/2005,8.1584,93.1189
7/5/2005,8.2023,94.6437
