Date,SEK,NEER
10/13/2014,9.1103,100.2775
10/14/2014,9.1585,100.501
10/15/2014,9.2003,99.7585
10/16/2014,9.1931,99.9326
10/17/2014,9.1532,99.71
10/20/2014,9.1969,100.0726
10/21/2014,9.2004,100.015
10/22/2014,9.2118,99.8175
10/23/2014,9.1869,100.4505
10/24/2014,9.1881,100.5387
10/27/2014,9.2568,100.5555
10/28/2014,9.363,100.9003
10/29/2014,9.3294,101.5026
10/30/2014,9.271,101.7311
10/31/2014,9.2664,101.1862
11/3/2014,9.23,101.1022
11/4/2014,9.2623,101.448
11/5/2014,9.2164,101.5808
11/6/2014,9.2027,101.5697
11/7/2014,9.2125,101.2347
11/10/2014,9.2074,101.2555
11/11/2014,9.1908,101.6783
11/12/2014,9.2283,101.9655
11/13/2014,9.2442,102.0456
11/14/2014,9.2376,101.7611
11/17/2014,9.2449,101.8258
11/18/2014,9.2388,101.7632
11/19/2014,9.2598,101.7782
11/20/2014,9.279,101.3405
11/21/2014,9.2295,101.3593
11/24/2014,9.2396,102.0275
11/25/2014,9.2662,102.155
11/26/2014,9.2514,102.2423
11/27/2014,9.2613,101.9755
11/28/2014,9.266,102.0534
12/1/2014,9.2562,102.1065
12/2/2014,9.2795,102.3109
12/3/2014,9.2713,102.0134
12/4/2014,9.2747,102.4506
12/5/2014,9.299,102.2684
12/8/2014,9.3058,102.3297
12/9/2014,9.3004,102.2524
12/10/2014,9.3276,102.1249
12/11/2014,9.3575,102.289
12/12/2014,9.37,102.3968
12/15/2014,9.4096,102.3013
12/16/2014,9.551,101.9497
12/17/2014,9.5019,101.8174
12/18/2014,9.4361,101.6937
12/19/2014,9.4624,101.6758
12/22/2014,9.5536,101.6268
12/23/2014,9.5031,101.5216
12/24/2014,9.54,101.3503
12/29/2014,9.6234,100.9023
12/30/2014,9.4746,100.7625
12/31/2014,9.393,100.5473
1/2/2015,9.4702,100.5095
1/5/2015,9.4882,100.1775
1/6/2015,9.4208,100.4031
1/7/2015,9.3989,100.5975
1/8/2015,9.434,100.5975
1/9/2015,9.4883,100.5975
1/12/2015,9.541,100.5975
1/13/2015,9.4564,100.5975
1/14/2015,9.5011,100.5975
1/15/2015,9.4611,100.5975
1/16/2015,9.4085,100.5975
1/19/2015,9.4076,100.5975
1/20/2015,9.4297,100.5975
1/21/2015,9.4238,100.5975
1/22/2015,9.4405,100.5975
1/23/2015,9.3327,100.5975
1/26/2015,9.3628,100.5975
1/27/2015,9.3089,100.5975
1/28/2015,9.2895,100.5975
1/29/2015,9.3245,100.5975
1/30/2015,9.3612,100.5975
2/2/2015,9.3672,100.5975
2/3/2015,9.4118,100.5975
2/4/2015,9.4281,100.5975
2/5/2015,9.4579,100.5975
2/6/2015,9.4565,100.5975
2/9/2015,9.4685,100.5975
2/10/2015,9.4264,100.5975
2/11/2015,9.4585,100.5975
2/12/2015,9.6298,100.5975
2/13/2015,9.5887,100.5975
2/16/2015,9.5838,100.5975
2/17/2015,9.5235,100.5975
2/18/2015,9.5489,100.5975
2/19/2015,9.5713,100.5975
2/20/2015,9.5213,100.5975
2/23/2015,9.5656,100.5975
2/24/2015,9.5199,100.5975
2/25/2015,9.491,100.5975
2/26/2015,9.4146,100.5975
2/27/2015,9.3693,100.5975
3/2/2015,9.3436,100.5975
3/3/2015,9.2765,100.5975
3/4/2015,9.2379,100.5975
3/5/2015,9.214,100.5975
3/6/2015,9.1893,100.5975
3/9/2015,9.1865,100.5975
3/10/2015,9.1849,100.5975
3/11/2015,9.1204,100.5975
3/12/2015,9.1141,100.5975
3/13/2015,9.1518,100.5975
3/16/2015,9.1532,100.5975
3/17/2015,9.1769,100.5975
3/18/2015,9.3325,100.5975
3/19/2015,9.2797,100.5975
3/20/2015,9.3006,100.5975
3/23/2015,9.2804,100.5975
3/24/2015,9.2889,100.5975
3/25/2015,9.3026,100.5975
3/26/2015,9.325,100.5975
3/27/2015,9.3178,100.5975
3/30/2015,9.3207,100.5975
3/31/2015,9.2901,100.5975
4/1/2015,9.2541,100.5975
4/2/2015,9.3445,100.5975
4/7/2015,9.374,100.5975
4/8/2015,9.3595,100.5975
4/9/2015,9.3421,100.5975
4/10/2015,9.3331,100.5975
4/13/2015,9.3309,100.5975
4/14/2015,9.3235,100.5975
4/15/2015,9.3115,100.5975
4/16/2015,9.2606,100.5975
4/17/2015,9.2921,100.5975
4/20/2015,9.3018,100.5975
4/21/2015,9.2863,100.5975
4/22/2015,9.2985,100.5975
4/23/2015,9.379,100.5975
4/24/2015,9.3816,100.5975
4/27/2015,9.3562,100.5975
4/28/2015,9.3808,100.5975
4/29/2015,9.2723,100.5975
4/30/2015,9.3261,100.5975
