Date,CHF,NEER
2/10/2011,1.3105,134.2367
2/11/2011,1.3163,135.0063
2/14/2011,1.3065,134.0124
2/15/2011,1.3124,135.0946
2/16/2011,1.3073,135.4898
2/17/2011,1.2973,135.2684
2/18/2011,1.2973,135.1395
2/21/2011,1.296,135.3094
2/22/2011,1.2844,135.3291
2/23/2011,1.2853,135.1028
2/24/2011,1.2748,135.28
2/25/2011,1.2799,136.7593
2/28/2011,1.284,135.9379
3/1/2011,1.2849,134.997
3/2/2011,1.2799,136.7604
3/3/2011,1.2844,135.6496
3/4/2011,1.3,136.2727
3/7/2011,1.296,135.6737
3/8/2011,1.2949,135.9953
3/9/2011,1.292,137.1382
3/10/2011,1.2914,137.851
3/11/2011,1.2842,138.5434
3/14/2011,1.2941,138.3434
3/15/2011,1.2756,137.0583
3/16/2011,1.2755,136.6621
3/17/2011,1.2625,134.5904
3/18/2011,1.2758,133.9288
3/21/2011,1.2836,135.0519
3/22/2011,1.2843,136.3097
3/23/2011,1.2746,136.1587
3/24/2011,1.2817,135.5296
3/25/2011,1.2915,139.3201
3/28/2011,1.2908,139.8789
3/29/2011,1.2957,139.6306
3/30/2011,1.2993,141.4103
3/31/2011,1.3005,141.2109
4/1/2011,1.3059,142.0116
4/4/2011,1.313,140.8874
4/5/2011,1.3091,140.4081
4/6/2011,1.3097,139.9362
4/7/2011,1.3118,139.2311
4/8/2011,1.3163,141.9282
4/11/2011,1.3129,141.3329
4/12/2011,1.3017,141.7642
4/13/2011,1.2995,142.9273
4/14/2011,1.2879,143.1645
4/15/2011,1.2897,145.45
4/18/2011,1.2821,147.6219
4/19/2011,1.2842,148.4491
4/20/2011,1.2944,148.6615
4/21/2011,1.2851,150.6402
4/26/2011,1.283,150.8214
4/27/2011,1.2886,154.6467
4/28/2011,1.2954,157.0355
4/29/2011,1.2867,155.5445
5/2/2011,1.2856,148.9541
5/3/2011,1.278,144.564
5/4/2011,1.2826,146.4994
5/5/2011,1.273,144.116
5/6/2011,1.2668,143.6954
5/9/2011,1.2617,144.6893
5/10/2011,1.2602,144.8082
5/11/2011,1.2661,144.0342
5/12/2011,1.2584,144.0563
5/13/2011,1.2667,143.2993
5/16/2011,1.2542,143.3185
5/17/2011,1.2553,139.063
5/18/2011,1.2545,138.6792
5/19/2011,1.2616,140.7311
5/20/2011,1.2477,143.3132
5/23/2011,1.238,146.9021
5/24/2011,1.2405,146.8092
5/25/2011,1.2324,135.5424
5/26/2011,1.2343,135.1127
5/27/2011,1.2221,134.1801
5/30/2011,1.2147,133.1923
5/31/2011,1.2275,133.9257
6/1/2011,1.2182,134.2007
6/2/2011,1.2167,134.5933
6/3/2011,1.2197,134.482
6/6/2011,1.2235,134.3643
6/7/2011,1.2237,134.0671
6/8/2011,1.2224,134.2735
6/9/2011,1.2242,132.5895
6/10/2011,1.219,131.5465
6/13/2011,1.2023,132.2852
6/14/2011,1.2116,132.306
6/15/2011,1.2164,132.1575
6/16/2011,1.1958,132.6889
6/17/2011,1.2103,132.7095
6/20/2011,1.2039,132.7654
6/21/2011,1.2127,132.4428
6/22/2011,1.2109,131.6932
6/23/2011,1.1963,131.1676
6/24/2011,1.1902,130.4335
6/27/2011,1.1849,130.3067
6/28/2011,1.1884,131.1255
6/29/2011,1.2036,130.6837
6/30/2011,1.2071,131.2529
7/1/2011,1.2267,131.5326
7/4/2011,1.2324,131.2065
7/5/2011,1.2213,131.2957
7/6/2011,1.2059,131.2345
7/7/2011,1.205,130.7772
7/8/2011,1.2102,131.4688
7/11/2011,1.1715,132.0113
7/12/2011,1.165,132.3555
7/13/2011,1.1695,132.7722
7/14/2011,1.1575,133.4733
7/15/2011,1.1577,133.5071
7/18/2011,1.1485,133.8696
7/19/2011,1.1607,133.7866
7/20/2011,1.1652,132.907
7/21/2011,1.169,133.5383
7/22/2011,1.1789,133.4344
7/25/2011,1.1563,132.7943
7/26/2011,1.163,131.3628
7/27/2011,1.1586,131.0671
7/28/2011,1.1437,131.2482
7/29/2011,1.1418,131.3158
8/1/2011,1.127,130.9768
8/2/2011,1.1049,130.9222
8/3/2011,1.1022,130.1239
8/4/2011,1.1012,130.2232
8/5/2011,1.0847,130.2049
8/8/2011,1.0849,130.5585
8/9/2011,1.0594,130.3592
8/10/2011,1.0451,130.9072
8/11/2011,1.0499,130.9838
8/12/2011,1.0984,131.3621
8/15/2011,1.1334,131.183
8/16/2011,1.1195,130.9008
8/17/2011,1.1402,130.9964
8/18/2011,1.141,131.3697
8/19/2011,1.134,131.5634
8/22/2011,1.1341,130.7154
8/23/2011,1.141,130.0985
8/24/2011,1.1403,129.8085
8/25/2011,1.1466,129.5226
8/26/2011,1.1458,129.9972
8/29/2011,1.1824,130.453
8/30/2011,1.1835,129.9182
8/31/2011,1.167,129.7556
9/1/2011,1.1417,129.4518
9/2/2011,1.1132,130.0282
9/5/2011,1.1111,130.2316
9/6/2011,1.2036,130.7985
9/7/2011,1.2052,130.8516
9/8/2011,1.2135,130.7348
9/9/2011,1.2165,130.293
9/12/2011,1.2055,130.433
9/13/2011,1.2037,130.53
9/14/2011,1.2033,130.669
9/15/2011,1.2062,130.2732
9/16/2011,1.2058,130.6921
9/19/2011,1.2061,130.6119
9/20/2011,1.2064,130.5128
9/21/2011,1.2208,130.1664
9/22/2011,1.2275,129.9122
9/23/2011,1.2195,129.8666
9/26/2011,1.2206,130.0618
9/27/2011,1.2232,130.3104
9/28/2011,1.2205,130.2007
9/29/2011,1.2207,130.3292
9/30/2011,1.217,130.5589
10/3/2011,1.214,130.2564
10/4/2011,1.2169,130.6713
10/5/2011,1.2265,130.8037
10/6/2011,1.2316,131.1293
10/7/2011,1.2365,131.1764
10/10/2011,1.2326,131.6037
10/11/2011,1.238,131.5922
10/12/2011,1.2367,131.2906
10/13/2011,1.2335,131.8762
10/14/2011,1.2388,131.7332
10/17/2011,1.2365,132.0284
10/18/2011,1.2348,132.0832
10/19/2011,1.2428,132.0013
10/20/2011,1.2362,131.687
10/21/2011,1.2307,131.9177
10/24/2011,1.228,131.3324
10/25/2011,1.2253,131.3622
10/26/2011,1.2193,131.5705
10/27/2011,1.2213,131.8135
10/28/2011,1.2211,131.6732
10/31/2011,1.2191,131.9004
11/1/2011,1.2174,131.8527
11/2/2011,1.2166,131.611
11/3/2011,1.2156,131.3584
11/4/2011,1.2217,131.7469
11/7/2011,1.2342,132.1869
11/8/2011,1.2382,132.1303
11/9/2011,1.2322,132.3257
11/10/2011,1.2315,132.7631
11/11/2011,1.236,133.1973
11/14/2011,1.2368,133.1036
11/15/2011,1.2405,133.2791
11/16/2011,1.2384,133.0915
11/17/2011,1.2387,132.6599
11/18/2011,1.2378,132.2375
11/21/2011,1.2375,132.3399
11/22/2011,1.235,132.24
11/23/2011,1.2305,132.2021
11/24/2011,1.2268,132.6263
11/25/2011,1.2253,132.385
11/28/2011,1.2309,132.25
11/29/2011,1.2282,132.0311
11/30/2011,1.2265,131.5576
12/1/2011,1.2264,131.6813
12/2/2011,1.2343,132.0869
12/5/2011,1.2379,132.187
12/6/2011,1.2388,132.5104
12/7/2011,1.2413,132.7014
12/8/2011,1.2373,132.4919
12/9/2011,1.2332,132.7236
12/12/2011,1.2349,132.8053
12/13/2011,1.2345,132.9367
12/14/2011,1.2317,132.9363
12/15/2011,1.2261,132.8273
12/16/2011,1.2249,133.0818
12/19/2011,1.219,132.966
12/20/2011,1.2192,132.9774
12/21/2011,1.219,132.4313
12/22/2011,1.2232,132.3037
12/23/2011,1.2221,132.4501
12/27/2011,1.221,132.6695
12/28/2011,1.2196,132.5377
12/29/2011,1.2186,132.5852
12/30/2011,1.2156,132.1226
1/2/2012,1.2155,132.506
1/3/2012,1.2183,132.2216
1/4/2012,1.2196,132.3437
1/5/2012,1.2187,132.7528
1/6/2012,1.2177,132.5348
1/9/2012,1.2139,132.5701
1/10/2012,1.2136,132.7102
1/11/2012,1.212,132.6361
1/12/2012,1.2112,132.6845
1/13/2012,1.21,132.4901
1/16/2012,1.2093,132.2141
1/17/2012,1.209,132.2504
1/18/2012,1.2088,132.3768
1/19/2012,1.2076,132.0093
1/20/2012,1.2077,131.9607
1/23/2012,1.2061,131.8517
1/24/2012,1.2065,131.8213
1/25/2012,1.2075,131.8627
1/26/2012,1.2071,131.6791
1/27/2012,1.2078,131.6466
1/30/2012,1.2046,131.4136
1/31/2012,1.2048,131.2614
2/1/2012,1.2048,131.3314
2/2/2012,1.2048,131.4601
2/3/2012,1.205,131.5365
2/6/2012,1.2067,131.2302
2/7/2012,1.2087,130.8328
2/8/2012,1.2114,130.7881
2/9/2012,1.2103,130.7295
2/10/2012,1.2098,130.6598
2/13/2012,1.209,130.4436
2/14/2012,1.2075,130.4025
2/15/2012,1.2073,130.2202
2/16/2012,1.2072,130.5921
2/17/2012,1.2083,130.5652
2/20/2012,1.2075,130.7358
2/21/2012,1.2073,130.9819
2/22/2012,1.2072,130.6393
2/23/2012,1.2053,130.7827
2/24/2012,1.2048,130.6806
2/27/2012,1.2052,130.7928
2/28/2012,1.205,130.8111
2/29/2012,1.2051,130.9945
3/1/2012,1.2052,130.9585
3/2/2012,1.2062,130.8866
3/5/2012,1.2061,131.1577
3/6/2012,1.2055,131.1801
3/7/2012,1.2052,130.79
3/8/2012,1.205,130.5948
3/9/2012,1.2053,130.4562
3/12/2012,1.2056,130.4637
3/13/2012,1.206,130.2531
3/14/2012,1.211,130.596
3/15/2012,1.2096,130.6977
3/16/2012,1.207,130.6321
3/19/2012,1.2067,130.5534
3/20/2012,1.2059,130.0561
3/21/2012,1.2058,129.984
3/22/2012,1.2055,129.6919
3/23/2012,1.2054,129.5691
3/26/2012,1.2054,129.3558
3/27/2012,1.2056,129.2328
3/28/2012,1.2063,129.2602
3/29/2012,1.2051,129.1355
3/30/2012,1.2045,129.4601
4/2/2012,1.2044,129.2263
4/3/2012,1.2035,129.3268
4/4/2012,1.2038,129.0401
4/5/2012,1.2025,128.7821
4/10/2012,1.2027,128.7172
4/11/2012,1.2011,128.9166
4/12/2012,1.2027,129.2463
4/13/2012,1.2017,129.3917
4/16/2012,1.2025,129.039
4/17/2012,1.2018,129.0914
4/18/2012,1.2032,129.2064
4/19/2012,1.2021,129.2838
4/20/2012,1.2017,129.0422
4/23/2012,1.2018,129.4914
4/24/2012,1.2021,129.6336
4/25/2012,1.2018,129.2999
4/26/2012,1.2016,129.1473
4/27/2012,1.2014,129.0398
4/30/2012,1.2018,129.2705
5/2/2012,1.2018,129.329
5/3/2012,1.2014,129.061
5/4/2012,1.2014,129.1007
5/7/2012,1.2012,129.3391
5/8/2012,1.2014,129.1946
5/9/2012,1.201,129.62
5/10/2012,1.2013,129.7431
5/11/2012,1.2012,130.0345
5/14/2012,1.201,129.8946
5/15/2012,1.201,129.9883
5/16/2012,1.2011,130.066
5/17/2012,1.2011,130.097
5/18/2012,1.2012,130.1345
5/21/2012,1.2011,130.351
5/22/2012,1.2011,130.1888
5/23/2012,1.2011,130.2268
5/24/2012,1.201,130.1928
5/25/2012,1.2014,130.0227
5/28/2012,1.2019,129.3919
5/29/2012,1.2015,129.9668
5/30/2012,1.201,130.1049
5/31/2012,1.201,130.3483
6/1/2012,1.2008,129.9063
6/4/2012,1.2009,130.132
6/5/2012,1.201,130.2349
6/6/2012,1.2008,130.6603
6/7/2012,1.2011,130.6559
6/8/2012,1.2012,130.5336
6/11/2012,1.201,130.3418
6/12/2012,1.2012,130.3022
6/13/2012,1.2009,130.3332
6/14/2012,1.2008,130.1143
6/15/2012,1.201,130.1892
6/18/2012,1.201,130.1988
6/19/2012,1.2009,130.1146
6/20/2012,1.2009,130.3423
6/21/2012,1.201,130.3076
6/22/2012,1.2009,130.3131
6/25/2012,1.2008,130.4948
6/26/2012,1.201,130.3525
6/27/2012,1.2011,130.304
6/28/2012,1.201,130.1152
6/29/2012,1.203,130.4244
7/2/2012,1.2015,130.5131
7/3/2012,1.2012,130.5533
7/4/2012,1.2013,130.8176
7/5/2012,1.2012,130.8632
7/6/2012,1.2011,130.991
7/9/2012,1.201,130.8618
7/10/2012,1.201,130.9128
7/11/2012,1.201,130.7447
7/12/2012,1.201,130.4534
7/13/2012,1.2009,130.6102
7/16/2012,1.201,130.3965
7/17/2012,1.201,130.406
7/18/2012,1.201,130.599
7/19/2012,1.201,130.8272
7/20/2012,1.2009,130.8042
7/23/2012,1.201,130.3857
7/24/2012,1.201,130.2456
7/25/2012,1.201,130.2103
7/26/2012,1.201,130.0931
7/27/2012,1.201,130.1451
7/30/2012,1.201,129.9958
7/31/2012,1.2014,130.1095
8/1/2012,1.2013,130.1212
8/2/2012,1.2024,130.3492
8/3/2012,1.2012,130.5784
8/6/2012,1.2013,130.5142
8/7/2012,1.2015,130.5016
8/8/2012,1.2012,130.6155
8/9/2012,1.201,130.7502
8/10/2012,1.2009,131.0204
8/13/2012,1.201,131.0119
8/14/2012,1.201,131.1986
8/15/2012,1.2011,131.1855
8/16/2012,1.201,131.0569
8/17/2012,1.2011,131.3155
8/20/2012,1.201,131.2501
8/21/2012,1.201,131.0973
8/22/2012,1.2009,130.6604
8/23/2012,1.201,130.6759
8/24/2012,1.2009,130.8665
8/27/2012,1.201,130.6598
8/28/2012,1.201,130.8253
8/29/2012,1.201,130.5654
8/30/2012,1.2009,130.8114
8/31/2012,1.2009,131.2413
9/3/2012,1.2008,131.2784
9/4/2012,1.201,131.618
9/5/2012,1.2014,131.678
9/6/2012,1.2049,131.9679
9/7/2012,1.2128,131.9363
9/10/2012,1.209,131.8114
9/11/2012,1.2074,132.0089
9/12/2012,1.2083,132.1613
9/13/2012,1.213,131.8858
9/14/2012,1.2162,132.0008
9/17/2012,1.216,132.0396
9/18/2012,1.2113,131.4967
9/19/2012,1.2095,131.3345
9/20/2012,1.2088,131.4317
9/21/2012,1.211,131.5485
9/24/2012,1.2095,131.4703
9/25/2012,1.2092,131.5362
9/26/2012,1.2088,131.6046
9/27/2012,1.2084,131.0123
9/28/2012,1.2099,129.679
10/1/2012,1.2095,129.4864
10/2/2012,1.2102,128.8923
10/3/2012,1.2104,128.9419
10/4/2012,1.2123,129.2311
10/5/2012,1.2112,129.5549
10/8/2012,1.211,129.5601
10/9/2012,1.2111,129.4481
10/10/2012,1.211,129.7412
10/11/2012,1.2087,129.4637
10/12/2012,1.2093,129.9409
10/15/2012,1.2091,130.6013
10/16/2012,1.2091,131.1079
10/17/2012,1.2106,131.4545
10/18/2012,1.2094,131.2013
10/19/2012,1.2085,131.7134
10/22/2012,1.2097,131.2154
10/23/2012,1.2098,131.6629
10/24/2012,1.21,131.1792
10/25/2012,1.2097,131.2463
10/26/2012,1.209,131.1788
10/29/2012,1.2087,130.8464
10/30/2012,1.2085,131.0604
10/31/2012,1.2076,130.9429
11/1/2012,1.2072,130.826
11/2/2012,1.2073,130.787
11/5/2012,1.2063,130.7629
11/6/2012,1.2075,130.7479
11/7/2012,1.2065,130.9051
11/8/2012,1.2058,131.1251
11/9/2012,1.2054,131.6275
11/12/2012,1.2057,131.5606
11/13/2012,1.2046,131.327
11/14/2012,1.204,130.5806
11/15/2012,1.2042,130.551
11/16/2012,1.2042,130.3161
11/19/2012,1.2045,130.1081
11/20/2012,1.2049,129.9273
11/21/2012,1.2041,129.93
11/22/2012,1.2045,129.6627
11/23/2012,1.205,130.025
11/26/2012,1.2046,129.9952
11/27/2012,1.2043,129.625
11/28/2012,1.2033,130.4436
11/29/2012,1.2043,130.758
11/30/2012,1.2054,130.8537
12/3/2012,1.2087,130.8341
12/4/2012,1.2136,130.6606
12/5/2012,1.2128,130.9308
12/6/2012,1.2114,130.8037
12/7/2012,1.2077,130.5244
12/10/2012,1.2068,130.5589
12/11/2012,1.2115,130.4882
12/12/2012,1.2109,130.8298
12/13/2012,1.209,130.7993
12/14/2012,1.2089,131.044
12/17/2012,1.2082,131.4867
12/18/2012,1.208,131.7939
12/19/2012,1.2096,131.5149
12/20/2012,1.2079,131.844
12/21/2012,1.2077,131.887
12/24/2012,1.207,131.8342
12/27/2012,1.2082,132.0791
12/28/2012,1.208,132.0866
12/31/2012,1.2072,132.3027
1/2/2013,1.209,131.8824
1/3/2013,1.209,132.0197
1/4/2013,1.2092,131.7157
1/7/2013,1.2087,131.1675
1/8/2013,1.2092,130.3704
1/9/2013,1.2089,130.1436
1/10/2013,1.2104,130.4226
1/11/2013,1.2157,130.6444
1/14/2013,1.2243,130.9421
1/15/2013,1.2358,131.2585
1/16/2013,1.2359,131.069
1/17/2013,1.2453,130.6842
1/18/2013,1.2446,130.0896
1/21/2013,1.2421,130.0845
1/22/2013,1.2383,130.5437
1/23/2013,1.2385,128.8603
1/24/2013,1.2417,129.1311
1/25/2013,1.2444,129.0801
1/28/2013,1.2472,127.942
1/29/2013,1.2416,128.5873
1/30/2013,1.2392,128.4562
1/31/2013,1.2342,128.3107
2/1/2013,1.2351,128.2163
2/4/2013,1.235,127.2049
2/5/2013,1.2299,128.2518
2/6/2013,1.2348,128.5861
2/7/2013,1.2312,128.6404
2/8/2013,1.2282,127.8502
2/11/2013,1.2294,128.4799
2/12/2013,1.2328,128.456
2/13/2013,1.2365,129.3941
2/14/2013,1.2293,128.8339
2/15/2013,1.2303,129.6925
2/18/2013,1.2332,129.843
2/19/2013,1.2332,130.1464
2/20/2013,1.2347,131.2886
2/21/2013,1.229,130.0663
2/22/2013,1.2272,131.1773
2/25/2013,1.2305,130.8485
2/26/2013,1.2167,131.18
2/27/2013,1.2177,130.7938
2/28/2013,1.2209,130.9818
3/1/2013,1.2245,131.2396
3/4/2013,1.2256,131.1626
3/5/2013,1.2277,130.9693
3/6/2013,1.2301,131.5729
3/7/2013,1.2318,131.6022
3/8/2013,1.2355,131.2588
3/11/2013,1.236,131.0284
3/12/2013,1.2344,130.3812
3/13/2013,1.2319,130.4934
3/14/2013,1.2347,130.3392
3/15/2013,1.2308,130.1637
3/18/2013,1.2221,130.6364
3/19/2013,1.2218,130.3449
3/20/2013,1.2222,129.8013
3/21/2013,1.2225,129.259
3/22/2013,1.2212,128.7622
3/25/2013,1.2213,128.6341
3/26/2013,1.2209,129.5623
3/27/2013,1.2174,129.8421
3/28/2013,1.2195,129.772
4/2/2013,1.2159,130.2583
4/3/2013,1.2167,130.6226
4/4/2013,1.2155,130.1978
4/5/2013,1.2158,130.3554
4/8/2013,1.2168,130.3268
4/9/2013,1.22,130.201
4/10/2013,1.2183,130.3956
4/11/2013,1.2187,130.5475
4/12/2013,1.2167,130.9367
4/15/2013,1.2147,130.9792
4/16/2013,1.2163,131.0359
4/17/2013,1.2149,131.2978
4/18/2013,1.2164,131.1958
4/19/2013,1.2176,130.5435
4/22/2013,1.2188,130.8264
4/23/2013,1.2219,131.2726
4/24/2013,1.2302,131.1742
4/25/2013,1.2334,131.4131
4/26/2013,1.2273,131.3842
4/29/2013,1.2279,130.917
4/30/2013,1.2238,130.713
5/2/2013,1.2244,129.9477
5/3/2013,1.2235,129.96
5/6/2013,1.228,130.8453
5/7/2013,1.2333,130.9679
5/8/2013,1.2336,131.4001
5/9/2013,1.229,131.5312
5/10/2013,1.243,131.0303
5/13/2013,1.2404,131.0893
5/14/2013,1.2416,131.11
5/15/2013,1.2499,131.6561
5/16/2013,1.2444,131.7618
5/17/2013,1.2449,131.2571
5/20/2013,1.246,131.1219
5/21/2013,1.2476,130.9137
5/22/2013,1.2599,130.7461
5/23/2013,1.2486,130.4807
5/24/2013,1.2466,130.1474
5/27/2013,1.2452,129.9165
5/28/2013,1.2533,130.454
5/29/2013,1.248,130.1765
5/30/2013,1.2487,130.183
5/31/2013,1.2406,130.4907
6/3/2013,1.2456,130.4257
6/4/2013,1.2397,130.5311
6/5/2013,1.2371,130.5581
6/6/2013,1.2357,130.5569
6/7/2013,1.2273,131.4881
6/10/2013,1.2395,131.5778
6/11/2013,1.2305,131.5659
6/12/2013,1.2323,131.802
6/13/2013,1.229,131.7842
6/14/2013,1.2322,131.9426
6/17/2013,1.2308,132.4519
6/18/2013,1.2315,132.4955
6/19/2013,1.2326,132.3198
6/20/2013,1.2319,132.3103
6/21/2013,1.2257,132.2014
6/24/2013,1.2241,132.2885
6/25/2013,1.2268,132.2746
6/26/2013,1.2262,132.054
6/27/2013,1.2326,131.6362
6/28/2013,1.2338,131.7527
7/1/2013,1.234,131.8396
7/2/2013,1.2354,131.5843
7/3/2013,1.2285,131.0391
7/4/2013,1.2328,131.4725
7/5/2013,1.2348,131.8644
7/8/2013,1.2404,131.7316
7/9/2013,1.2452,131.6272
7/10/2013,1.244,131.6244
7/11/2013,1.2414,132.3368
7/12/2013,1.2388,132.5711
7/15/2013,1.2394,131.9929
7/16/2013,1.2371,132.1032
7/17/2013,1.234,131.9732
7/18/2013,1.237,132.0529
7/19/2013,1.2361,131.8066
7/22/2013,1.237,131.6474
7/23/2013,1.2387,131.5242
7/24/2013,1.2388,131.6672
7/25/2013,1.2365,131.4816
7/26/2013,1.2334,131.2582
7/29/2013,1.233,131.4691
7/30/2013,1.2335,131.233
7/31/2013,1.2317,131.487
8/1/2013,1.2317,131.5223
8/2/2013,1.2383,131.4165
8/5/2013,1.2352,131.3406
8/6/2013,1.2313,131.7282
8/7/2013,1.2321,131.5773
8/8/2013,1.2307,131.7583
8/9/2013,1.231,131.6932
8/12/2013,1.2327,132.0519
8/13/2013,1.2358,131.9875
8/14/2013,1.2415,132.0955
8/15/2013,1.2427,132.3429
8/16/2013,1.2354,132.144
8/19/2013,1.2352,132.4894
8/20/2013,1.2323,131.973
8/21/2013,1.231,132.4865
8/22/2013,1.2349,132.7571
8/23/2013,1.2358,132.813
8/26/2013,1.2352,133.4021
8/27/2013,1.2293,133.6141
8/28/2013,1.229,133.8496
8/29/2013,1.2308,133.8779
8/30/2013,1.231,134.0342
9/2/2013,1.2317,133.82
9/3/2013,1.2325,134.0749
9/4/2013,1.2345,134.0876
9/5/2013,1.239,133.9815
9/6/2013,1.2382,133.247
9/9/2013,1.235,133.189
9/10/2013,1.2392,133.3525
9/11/2013,1.2395,133.4457
9/12/2013,1.2368,133.9915
9/13/2013,1.2376,133.617
9/16/2013,1.2374,133.348
9/17/2013,1.2375,132.602
9/18/2013,1.237,132.4691
9/19/2013,1.2333,132.3079
9/20/2013,1.233,131.9234
9/23/2013,1.2323,131.6091
9/24/2013,1.2295,131.8471
9/25/2013,1.2304,132.0476
9/26/2013,1.2288,132.1388
9/27/2013,1.2248,132.2667
9/30/2013,1.2225,131.926
10/1/2013,1.2253,132.0374
10/2/2013,1.2241,132.0959
10/3/2013,1.2276,131.9733
10/4/2013,1.2271,131.6952
10/7/2013,1.2262,131.8648
10/8/2013,1.2284,132.4442
10/9/2013,1.2313,133.2863
10/10/2013,1.2311,133.0247
10/11/2013,1.2314,132.8774
10/14/2013,1.2334,132.9986
10/15/2013,1.2361,133.2168
10/16/2013,1.2341,133.1458
10/17/2013,1.2327,133.0222
10/18/2013,1.2343,133.1334
10/21/2013,1.2352,133.1048
10/22/2013,1.2355,132.9069
10/23/2013,1.2307,133.1248
10/24/2013,1.2303,133.3328
10/25/2013,1.2348,133.4167
10/28/2013,1.2343,132.8157
10/29/2013,1.2358,133.5174
10/30/2013,1.2347,133.495
10/31/2013,1.2333,133.444
11/1/2013,1.231,133.682
11/4/2013,1.2321,133.8309
11/5/2013,1.2297,133.8896
11/6/2013,1.2321,134.0191
11/7/2013,1.2298,133.9527
11/8/2013,1.2302,134.2125
11/11/2013,1.2328,134.0724
11/12/2013,1.2328,134.2323
11/13/2013,1.2316,134.8786
11/14/2013,1.2332,134.982
11/15/2013,1.2346,134.5313
11/18/2013,1.2321,134.2233
11/19/2013,1.2333,134.2022
11/20/2013,1.2323,134.7242
11/21/2013,1.2318,134.839
11/22/2013,1.2302,134.9224
11/25/2013,1.2311,135.263
11/26/2013,1.2312,135.3581
11/27/2013,1.2305,135.5699
11/28/2013,1.2323,135.361
11/29/2013,1.2298,135.2778
12/2/2013,1.2321,135.2693
12/3/2013,1.2287,134.7239
12/4/2013,1.2268,134.8478
12/5/2013,1.2262,134.5664
12/6/2013,1.2231,134.6152
12/9/2013,1.2231,134.4053
12/10/2013,1.2214,134.5314
12/11/2013,1.2219,134.5188
12/12/2013,1.2211,134.5911
12/13/2013,1.2226,134.7448
12/16/2013,1.2212,134.6182
12/17/2013,1.2206,134.3964
12/18/2013,1.2211,133.8404
12/19/2013,1.2261,134.2464
12/20/2013,1.2263,134.2525
12/23/2013,1.2257,134.4529
12/24/2013,1.2243,134.7664
12/27/2013,1.2234,135.0359
12/30/2013,1.2259,135.0071
12/31/2013,1.2276,134.8339
1/2/2014,1.2307,134.8979
1/3/2014,1.2309,134.8741
1/6/2014,1.2319,134.352
1/7/2014,1.2367,134.6101
1/8/2014,1.2383,134.5436
1/9/2014,1.2368,134.6717
1/10/2014,1.2342,134.9117
1/13/2014,1.2342,134.5911
1/14/2014,1.2334,134.6796
1/15/2014,1.2354,134.7884
1/16/2014,1.235,134.9544
1/17/2014,1.2332,135.1245
1/20/2014,1.2337,134.8672
1/21/2014,1.2357,135.0197
1/22/2014,1.2345,134.3185
1/23/2014,1.2317,134.0148
1/24/2014,1.2256,133.924
1/27/2014,1.2267,134.0098
1/28/2014,1.2278,133.4817
1/29/2014,1.2255,133.7874
1/30/2014,1.2233,133.6348
1/31/2014,1.222,133.6765
2/3/2014,1.2226,133.5963
2/4/2014,1.2215,133.6127
2/5/2014,1.2222,133.5617
2/6/2014,1.2224,133.5641
2/7/2014,1.2237,133.4939
2/10/2014,1.2234,133.3793
2/11/2014,1.2235,133.4953
2/12/2014,1.2249,133.567
2/13/2014,1.2216,133.5127
2/14/2014,1.2221,133.6655
2/17/2014,1.2221,133.7328
2/18/2014,1.2221,133.5239
2/19/2014,1.2214,133.905
2/20/2014,1.2203,133.6519
2/21/2014,1.2195,133.4503
2/24/2014,1.2209,133.5339
2/25/2014,1.2193,133.4698
2/26/2014,1.2198,133.3776
2/27/2014,1.2161,133.4339
2/28/2014,1.2153,133.4544
3/3/2014,1.2129,133.5715
3/4/2014,1.2172,133.8216
3/5/2014,1.2186,133.7397
3/6/2014,1.219,133.7581
3/7/2014,1.2191,133.8083
3/10/2014,1.2192,133.8877
3/11/2014,1.2175,133.8295
3/12/2014,1.2159,133.8606
3/13/2014,1.216,134.0265
3/14/2014,1.2124,134.2862
3/17/2014,1.2154,134.1819
3/18/2014,1.2162,134.1215
3/19/2014,1.2167,133.7352
3/20/2014,1.219,133.8102
3/21/2014,1.2182,133.7707
3/24/2014,1.2197,133.7822
3/25/2014,1.2197,133.9436
3/26/2014,1.2216,133.91
3/27/2014,1.2187,134.1081
3/28/2014,1.2186,134.0237
3/31/2014,1.2194,133.6124
4/1/2014,1.2178,133.6745
4/2/2014,1.219,133.7082
4/3/2014,1.2209,133.6951
4/4/2014,1.2235,133.4834
4/7/2014,1.2202,133.3699
4/8/2014,1.22,133.415
4/9/2014,1.2184,133.3174
4/10/2014,1.218,133.2841
4/11/2014,1.2161,133.2914
4/14/2014,1.2154,133.0722
4/15/2014,1.2162,133.0729
4/16/2014,1.2169,133.2803
4/17/2014,1.2175,133.2891
4/22/2014,1.2214,133.0261
4/23/2014,1.2198,133.1686
4/24/2014,1.2203,133.2657
4/25/2014,1.2194,133.4438
4/28/2014,1.2181,133.4726
4/29/2014,1.22,133.2892
4/30/2014,1.22,133.4018
5/2/2014,1.2189,133.5315
5/5/2014,1.2174,133.6941
5/6/2014,1.2169,133.7303
5/7/2014,1.2186,133.6975
5/8/2014,1.2178,133.4524
5/9/2014,1.2186,133.4222
5/12/2014,1.2211,133.5191
5/13/2014,1.2201,133.4044
5/14/2014,1.2199,133.4087
5/15/2014,1.2227,133.4746
5/16/2014,1.221,133.5766
5/19/2014,1.2228,133.6204
5/20/2014,1.2223,133.2829
