Date,SGD,NEER
10/31/2013,1.6897,113.4953
11/1/2013,1.6783,113.4221
11/4/2013,1.6792,113.2351
11/5/2013,1.6745,113.1614
11/6/2013,1.6791,113.1235
11/7/2013,1.6618,113.4383
11/8/2013,1.6679,113.4525
11/11/2013,1.672,113.471
11/12/2013,1.6785,113.2033
11/13/2013,1.6747,113.0441
11/14/2013,1.6765,113.0707
11/15/2013,1.6791,113.1531
11/18/2013,1.6842,113.4696
11/19/2013,1.6787,113.2824
11/20/2013,1.6826,113.1729
11/21/2013,1.6818,113.2513
11/22/2013,1.6916,113.1637
11/25/2013,1.6924,113.2352
11/26/2013,1.6965,113.1437
11/27/2013,1.7056,113.273
11/28/2013,1.7067,113.3802
11/29/2013,1.7082,113.2771
12/2/2013,1.6985,113.0519
12/3/2013,1.7023,113.1641
12/4/2013,1.7044,113.2557
12/5/2013,1.7044,113.4809
12/6/2013,1.7119,113.6252
12/9/2013,1.7139,113.8283
12/10/2013,1.7181,114.1981
12/11/2013,1.7217,114.3801
12/12/2013,1.7266,114.1991
12/13/2013,1.7251,114.141
12/16/2013,1.7293,114.0978
12/17/2013,1.7289,114.0595
12/18/2013,1.7306,114.1895
12/19/2013,1.7313,114.5046
12/20/2013,1.731,114.5667
12/23/2013,1.7349,114.5865
12/24/2013,1.7346,114.4629
12/27/2013,1.7509,114.48
12/30/2013,1.7481,114.5423
12/31/2013,1.7414,114.6481
1/2/2014,1.7328,114.6752
1/3/2014,1.7244,114.3121
1/6/2014,1.7253,114.2008
1/7/2014,1.7325,114.2835
1/8/2014,1.7262,114.2467
1/9/2014,1.7304,114.2988
1/10/2014,1.7255,114.3665
1/13/2014,1.727,114.282
1/14/2014,1.7324,114.5045
1/15/2014,1.7311,114.6271
1/16/2014,1.7318,114.5891
1/17/2014,1.7301,114.415
1/20/2014,1.731,114.5143
1/21/2014,1.7308,114.6464
1/22/2014,1.7337,114.6241
1/23/2014,1.7444,114.56
1/24/2014,1.7515,114.7735
1/27/2014,1.7444,114.6429
1/28/2014,1.7398,114.6338
1/29/2014,1.7345,114.7044
1/30/2014,1.7323,114.5438
1/31/2014,1.7278,114.4464
2/3/2014,1.7212,114.6187
2/4/2014,1.7152,114.7354
2/5/2014,1.7177,114.6855
2/6/2014,1.7115,114.4225
2/7/2014,1.7223,114.5237
2/10/2014,1.7318,114.5195
2/11/2014,1.733,114.6623
2/12/2014,1.7186,114.5684
2/13/2014,1.7337,114.5874
2/14/2014,1.7289,114.5135
2/17/2014,1.7239,114.612
2/18/2014,1.7315,114.8139
2/19/2014,1.7335,114.9886
2/20/2014,1.7352,114.9989
2/21/2014,1.7376,114.9681
2/24/2014,1.7413,115.1775
2/25/2014,1.7395,114.8538
2/26/2014,1.7365,114.8841
2/27/2014,1.7288,114.8071
2/28/2014,1.7487,114.8152
3/3/2014,1.7461,114.9669
3/4/2014,1.7469,114.8654
3/5/2014,1.7423,114.9682
3/6/2014,1.7376,114.897
3/7/2014,1.7552,114.8125
3/10/2014,1.7594,114.7177
3/11/2014,1.7549,114.6827
3/12/2014,1.7603,114.6183
3/13/2014,1.7627,114.7413
3/14/2014,1.7569,114.8281
3/17/2014,1.7594,114.9093
3/18/2014,1.7583,115.0622
3/19/2014,1.7615,114.9717
3/20/2014,1.7574,115.2235
3/21/2014,1.7567,115.2518
3/24/2014,1.7516,115.2043
3/25/2014,1.7502,115.4915
3/26/2014,1.7479,115.527
3/27/2014,1.7402,115.4572
3/28/2014,1.7345,115.6174
3/31/2014,1.7366,115.6541
4/1/2014,1.738,115.694
4/2/2014,1.7395,115.7408
4/3/2014,1.7395,115.7976
4/4/2014,1.7326,115.9758
4/7/2014,1.7314,116.0101
4/8/2014,1.7263,115.8713
4/9/2014,1.7251,115.8112
4/10/2014,1.7317,115.8031
4/11/2014,1.7342,115.6742
4/14/2014,1.7314,115.6461
4/15/2014,1.7283,115.5977
4/16/2014,1.731,115.5924
4/17/2014,1.7316,115.6338
4/22/2014,1.7357,115.3367
4/23/2014,1.7391,115.144
4/24/2014,1.738,115.0101
4/25/2014,1.7388,115.1414
4/28/2014,1.7407,115.1478
4/29/2014,1.7368,115.2233
4/30/2014,1.7407,115.4833
5/2/2014,1.7375,115.5973
5/5/2014,1.7343,115.4995
5/6/2014,1.7387,115.5398
5/7/2014,1.7396,115.4432
5/8/2014,1.7397,115.5598
5/9/2014,1.7215,115.7106
5/12/2014,1.7215,115.7273
5/13/2014,1.7167,115.812
5/14/2014,1.7145,115.8513
5/15/2014,1.7108,115.6492
5/16/2014,1.7136,115.7838
5/19/2014,1.7136,115.8
5/20/2014,1.716,115.6431
5/21/2014,1.7139,115.684
5/22/2014,1.7119,115.8841
5/23/2014,1.7074,115.9213
5/26/2014,1.7085,116.0049
5/27/2014,1.7135,115.7701
5/28/2014,1.7096,115.4591
5/29/2014,1.7076,115.5535
5/30/2014,1.7059,115.8589
6/2/2014,1.7093,115.659
6/3/2014,1.7135,115.9562
6/4/2014,1.7133,115.6494
6/5/2014,1.7055,115.623
6/6/2014,1.7085,115.9343
6/9/2014,1.7012,115.7932
6/10/2014,1.6938,115.678
6/11/2014,1.6936,115.9221
6/12/2014,1.6879,115.8989
6/13/2014,1.6922,115.7182
6/16/2014,1.6927,115.8942
6/17/2014,1.6982,115.8968
6/18/2014,1.6986,115.9834
6/19/2014,1.7003,116.0056
6/20/2014,1.699,115.8633
6/23/2014,1.6972,115.8863
6/24/2014,1.7012,115.7103
6/25/2014,1.7028,115.5211
6/26/2014,1.7015,115.9426
6/27/2014,1.7015,115.8549
6/30/2014,1.7047,115.8478
7/1/2014,1.7054,115.5836
7/2/2014,1.7013,115.3443
7/3/2014,1.7008,115.1784
7/4/2014,1.6928,115.1998
7/7/2014,1.6944,115.5134
7/8/2014,1.6898,115.4573
7/9/2014,1.6906,115.7557
7/10/2014,1.6911,115.6119
7/11/2014,1.6865,115.3848
7/14/2014,1.6897,115.3343
7/15/2014,1.6905,115.382
7/16/2014,1.6816,115.5532
7/17/2014,1.6794,115.4826
7/18/2014,1.6789,115.5264
7/21/2014,1.6774,115.6941
7/22/2014,1.673,115.5382
7/23/2014,1.6674,115.4472
7/24/2014,1.6688,115.6241
7/25/2014,1.6682,115.8116
7/28/2014,1.6674,115.8696
7/29/2014,1.6674,115.9497
7/30/2014,1.6667,116.1428
7/31/2014,1.6681,116.0556
8/1/2014,1.6721,115.6954
8/4/2014,1.6732,115.5573
8/5/2014,1.6681,115.565
8/6/2014,1.6681,115.2306
8/7/2014,1.673,115.562
8/8/2014,1.6751,116.1351
8/11/2014,1.6731,115.7717
8/12/2014,1.6693,115.6996
8/13/2014,1.6701,115.7038
8/14/2014,1.666,115.8462
8/15/2014,1.6656,115.6711
8/18/2014,1.6659,115.504
8/19/2014,1.6628,115.6482
8/20/2014,1.6594,115.6237
8/21/2014,1.6581,115.3836
8/22/2014,1.6555,115.0683
8/25/2014,1.6492,115.1938
8/26/2014,1.6474,115.1142
8/27/2014,1.6433,115.3266
8/28/2014,1.6459,115.1764
8/29/2014,1.6456,115.4552
9/1/2014,1.6404,115.2918
9/2/2014,1.6441,115.6155
9/3/2014,1.6469,115.7457
9/4/2014,1.6306,115.6024
9/5/2014,1.6252,115.6884
9/8/2014,1.6248,115.4667
9/9/2014,1.6268,115.476
9/10/2014,1.635,115.3789
9/11/2014,1.6346,115.4148
9/12/2014,1.6314,115.2216
9/15/2014,1.6336,115.2088
9/16/2014,1.6326,115.2498
9/17/2014,1.6371,114.9705
9/18/2014,1.6341,114.7816
9/19/2014,1.6269,114.7058
9/22/2014,1.6293,114.9209
9/23/2014,1.6333,114.7961
9/24/2014,1.6239,114.7383
9/25/2014,1.6152,114.73
9/26/2014,1.6189,114.5376
9/29/2014,1.6182,115.3124
9/30/2014,1.6063,115.3248
10/1/2014,1.6085,114.9837
10/2/2014,1.6081,114.638
10/3/2014,1.609,114.8548
10/6/2014,1.6054,114.9258
10/7/2014,1.6103,114.9489
10/8/2014,1.6173,115.1563
10/9/2014,1.6185,115.0551
10/10/2014,1.6105,114.1029
10/13/2014,1.6115,114.3734
10/14/2014,1.612,114.49
10/15/2014,1.6173,114.4998
10/16/2014,1.6255,114.4975
10/17/2014,1.6326,114.5948
10/20/2014,1.6238,114.5992
10/21/2014,1.6222,114.6649
10/22/2014,1.6114,114.3014
10/23/2014,1.6134,114.2293
10/24/2014,1.6158,114.0567
10/27/2014,1.6177,114.1793
10/28/2014,1.6227,114.0341
10/29/2014,1.6196,113.9442
10/30/2014,1.6105,114.2107
10/31/2014,1.6111,113.9439
11/3/2014,1.6107,114.0984
11/4/2014,1.6143,114.052
11/5/2014,1.617,113.9924
11/6/2014,1.6171,114.045
11/7/2014,1.6056,114.2646
11/10/2014,1.6097,114.5977
11/11/2014,1.6077,114.1652
11/12/2014,1.608,114.1081
11/13/2014,1.6086,114.1938
11/14/2014,1.6158,113.936
11/17/2014,1.6217,113.9778
11/18/2014,1.624,114.1684
11/19/2014,1.6347,113.861
11/20/2014,1.6327,113.7254
11/21/2014,1.6113,114.0738
11/24/2014,1.6179,114.6308
11/25/2014,1.6192,114.1198
11/26/2014,1.6234,114.0157
11/27/2014,1.6202,113.8304
11/28/2014,1.6268,113.6889
12/1/2014,1.6285,113.4529
12/2/2014,1.6242,113.3085
12/3/2014,1.6149,114.0098
12/4/2014,1.6187,114.3123
12/5/2014,1.6293,113.9034
12/8/2014,1.6201,114.1002
12/9/2014,1.63,114.1577
12/10/2014,1.6263,113.9269
12/11/2014,1.6323,114.1677
12/12/2014,1.6307,114.724
12/15/2014,1.6322,114.9813
12/16/2014,1.6312,115.1006
12/17/2014,1.6247,115.2686
12/18/2014,1.6149,115.5636
12/19/2014,1.6147,115.2146
12/22/2014,1.6171,114.7421
12/23/2014,1.6141,115.3985
12/24/2014,1.616,115.3945
12/29/2014,1.6134,115.4261
12/30/2014,1.6085,115.9455
12/31/2014,1.6058,115.7976
1/2/2015,1.6,115.7974
1/5/2015,1.592,115.9608
1/6/2015,1.5905,115.9536
1/7/2015,1.5844,116.4653
1/8/2015,1.5753,116.8707
1/9/2015,1.5789,117.5158
1/12/2015,1.5775,117.1356
1/13/2015,1.5735,116.8031
1/14/2015,1.5724,116.3588
1/15/2015,1.5479,116.0421
1/16/2015,1.5363,116.5055
1/19/2015,1.5453,115.9529
1/20/2015,1.5502,116.4175
1/21/2015,1.5455,116.1663
1/22/2015,1.5479,115.8033
1/23/2015,1.5058,116.3165
1/26/2015,1.5111,116.6651
1/27/2015,1.5167,116.3324
1/28/2015,1.5345,116.5277
1/29/2015,1.5305,116.3254
1/30/2015,1.5292,116.2399
2/2/2015,1.53,116.1056
2/3/2015,1.5362,116.5469
2/4/2015,1.5396,116.1774
2/5/2015,1.5359,116.1857
2/6/2015,1.5377,115.9804
2/9/2015,1.5282,116.1298
2/10/2015,1.5322,116.1315
2/11/2015,1.5388,115.9865
2/12/2015,1.5397,115.6238
2/13/2015,1.5439,115.7882
2/16/2015,1.5481,115.7292
2/17/2015,1.5463,115.8321
2/18/2015,1.5475,115.2478
2/19/2015,1.5466,115.4771
2/20/2015,1.536,115.6626
2/23/2015,1.5384,115.6713
2/24/2015,1.542,115.6345
2/25/2015,1.5378,115.7557
2/26/2015,1.5293,115.7859
2/27/2015,1.5289,115.646
3/2/2015,1.5303,116.2587
3/3/2015,1.5222,116.1543
3/4/2015,1.5207,116.2268
3/5/2015,1.5156,116.2766
3/6/2015,1.5004,115.9782
3/9/2015,1.4979,116.1535
3/10/2015,1.4889,115.736
3/11/2015,1.4676,115.694
3/12/2015,1.4623,115.5961
3/13/2015,1.4679,115.7223
3/16/2015,1.467,115.7716
3/17/2015,1.4767,115.9905
3/18/2015,1.4735,115.9253
3/19/2015,1.4809,115.6392
3/20/2015,1.4938,115.7151
3/23/2015,1.4956,115.7973
3/24/2015,1.4937,115.7962
3/25/2015,1.5023,115.8075
3/26/2015,1.4987,115.343
3/27/2015,1.4862,115.2071
3/30/2015,1.4898,115.3296
3/31/2015,1.4774,115.3463
4/1/2015,1.4696,114.9739
4/2/2015,1.4719,115.5227
4/7/2015,1.4724,115.3566
4/8/2015,1.4706,115.1288
4/9/2015,1.4586,114.8135
4/10/2015,1.4439,114.7766
4/13/2015,1.4491,115.125
4/14/2015,1.44,115.0671
4/15/2015,1.4402,114.8514
4/16/2015,1.4502,114.7425
4/17/2015,1.4522,114.5463
4/20/2015,1.4464,114.4469
4/21/2015,1.4443,114.1851
4/22/2015,1.4456,114.1478
4/23/2015,1.4513,114.1063
4/24/2015,1.4477,113.8835
4/27/2015,1.4435,113.3676
4/28/2015,1.4433,112.9469
4/29/2015,1.4557,113.5244
4/30/2015,1.4815,113.004
