Date,GBP,NEER
4/5/2002,0.6125,102.8006
4/8/2002,0.6118,102.9341
4/9/2002,0.6123,103.7466
4/10/2002,0.6123,103.7512
4/11/2002,0.6127,103.5614
4/12/2002,0.6125,104.0275
4/15/2002,0.6124,104.2557
4/16/2002,0.6126,104.127
4/17/2002,0.6148,104.4915
4/18/2002,0.6154,104.2131
4/19/2002,0.6144,104.3322
4/22/2002,0.6138,104.1705
4/23/2002,0.6132,104.011
4/24/2002,0.615,103.4766
4/25/2002,0.6178,103.0319
4/26/2002,0.6177,102.8576
4/29/2002,0.6186,102.4758
4/30/2002,0.6188,102.4744
5/2/2002,0.6179,102.4904
5/3/2002,0.6192,102.4079
5/6/2002,0.623,102.2278
5/7/2002,0.623,102.5561
5/8/2002,0.6227,101.9568
5/9/2002,0.6221,101.9859
5/10/2002,0.6239,102.2218
5/13/2002,0.6244,102.1904
5/14/2002,0.624,102.2008
5/15/2002,0.6228,102.0778
5/16/2002,0.6253,102.3758
5/17/2002,0.6279,102.6114
5/20/2002,0.6302,103.0885
5/21/2002,0.6321,103.1937
5/22/2002,0.634,103.1787
5/23/2002,0.6323,103.493
5/24/2002,0.6327,103.5832
5/27/2002,0.6318,103.8491
5/28/2002,0.6344,104.0303
5/29/2002,0.6373,104.0041
5/30/2002,0.6395,104.2871
5/31/2002,0.6405,104.1691
6/3/2002,0.6402,104.2241
6/4/2002,0.645,103.9368
6/5/2002,0.643,103.568
6/6/2002,0.6438,103.486
6/7/2002,0.6465,103.7629
6/10/2002,0.6473,103.4835
6/11/2002,0.643,103.8779
6/12/2002,0.6431,104.0287
6/13/2002,0.6404,104.4709
6/14/2002,0.642,104.5057
6/17/2002,0.6386,104.2904
6/18/2002,0.6393,104.3426
6/19/2002,0.6408,104.6985
6/20/2002,0.6422,104.5755
6/21/2002,0.6444,104.5188
6/24/2002,0.6501,104.5133
6/25/2002,0.6464,104.7991
6/26/2002,0.6491,104.7901
6/27/2002,0.646,104.002
6/28/2002,0.6498,104.229
7/1/2002,0.6469,104.1146
7/2/2002,0.6432,104.1469
7/3/2002,0.6421,104.1492
7/4/2002,0.6414,104.0086
7/5/2002,0.6412,104.6217
7/8/2002,0.6422,104.2818
7/9/2002,0.6425,103.9862
7/10/2002,0.6396,103.8555
7/11/2002,0.6379,103.8422
7/12/2002,0.6382,104.001
7/15/2002,0.6413,104.2197
7/16/2002,0.6438,103.9574
7/17/2002,0.6432,104.0374
7/18/2002,0.6428,103.869
7/19/2002,0.643,103.8497
7/22/2002,0.6411,103.5236
7/23/2002,0.6329,103.0816
7/24/2002,0.6331,102.9599
7/25/2002,0.636,103.049
7/26/2002,0.6337,103.3692
7/29/2002,0.6285,103.7855
7/30/2002,0.6294,103.862
7/31/2002,0.6261,103.9157
8/1/2002,0.6274,104.142
8/2/2002,0.6295,104.0298
8/5/2002,0.6297,103.7101
8/6/2002,0.6279,103.6721
8/7/2002,0.6311,103.9153
8/8/2002,0.6335,103.7531
8/9/2002,0.6355,103.9205
8/12/2002,0.6386,104.2249
8/13/2002,0.6391,103.9735
8/14/2002,0.6394,103.6039
8/15/2002,0.6381,102.5418
8/16/2002,0.6403,102.934
8/19/2002,0.638,102.8939
8/20/2002,0.6416,102.9755
8/21/2002,0.6406,103.4881
8/22/2002,0.6395,103.806
8/23/2002,0.6384,103.7976
8/26/2002,0.6382,103.6221
8/27/2002,0.64,103.5529
8/28/2002,0.6394,103.3062
8/29/2002,0.6383,103.2951
8/30/2002,0.6352,103.0787
9/2/2002,0.6343,103.1378
9/3/2002,0.6363,103.3862
9/4/2002,0.6354,103.362
9/5/2002,0.6354,103.8339
9/6/2002,0.63255,103.9051
9/9/2002,0.6287,103.9025
9/10/2002,0.6281,103.2169
9/11/2002,0.6264,102.9241
9/12/2002,0.6274,103.0281
9/13/2002,0.6286,102.8399
9/16/2002,0.628,102.9496
9/17/2002,0.6297,102.5908
9/18/2002,0.6316,102.7339
9/19/2002,0.6314,103.0551
9/20/2002,0.6333,102.8553
9/23/2002,0.6319,102.7522
9/24/2002,0.6311,102.5891
9/25/2002,0.6271,102.5499
9/26/2002,0.6274,102.1522
9/27/2002,0.6282,101.9562
9/30/2002,0.6295,101.655
10/1/2002,0.6277,101.8462
10/2/2002,0.6279,102.214
10/3/2002,0.6296,101.4392
10/4/2002,0.629,101.6238
10/7/2002,0.6265,101.5812
10/8/2002,0.6266,101.8121
10/9/2002,0.6318,102.3694
10/10/2002,0.6317,101.999
10/11/2002,0.6321,102.6278
10/14/2002,0.6322,102.7339
10/15/2002,0.631,103.3989
10/16/2002,0.6318,103.3152
10/17/2002,0.62665,103.145
10/18/2002,0.6283,103.1547
10/21/2002,0.63,102.8679
10/22/2002,0.6315,102.7893
10/23/2002,0.6313,102.1651
10/24/2002,0.6295,102.483
10/25/2002,0.6286,102.3278
10/28/2002,0.6299,101.8795
10/29/2002,0.6307,101.8829
10/30/2002,0.6317,101.4557
10/31/2002,0.6326,100.7971
11/1/2002,0.6368,100.5739
11/4/2002,0.639,100.3818
11/5/2002,0.6413,100.2332
11/6/2002,0.6394,99.816
11/7/2002,0.6384,99.2136
11/8/2002,0.6375,98.7347
11/11/2002,0.637,98.942
11/12/2002,0.6358,98.872
11/13/2002,0.6343,98.8357
11/14/2002,0.6355,98.7228
11/15/2002,0.6362,98.457
11/18/2002,0.6374,98.9148
11/19/2002,0.6373,99.5939
11/20/2002,0.6364,99.2955
11/21/2002,0.6356,98.8132
11/22/2002,0.6335,98.9021
11/25/2002,0.6326,99.8623
11/26/2002,0.6345,100.3312
11/27/2002,0.6413,99.9298
11/28/2002,0.6395,99.2434
11/29/2002,0.6395,99.4301
12/2/2002,0.6382,99.1832
12/3/2002,0.6374,99.5498
12/4/2002,0.6367,99.6973
12/5/2002,0.6364,99.8258
12/6/2002,0.6377,99.6582
12/9/2002,0.6393,99.6454
12/10/2002,0.6416,99.3628
12/11/2002,0.6406,98.6415
12/12/2002,0.6437,98.6753
12/13/2002,0.6445,98.4824
12/16/2002,0.6426,98.7695
12/17/2002,0.6445,98.7035
12/18/2002,0.6403,98.9165
12/19/2002,0.6403,98.7333
12/20/2002,0.6399,98.2861
12/23/2002,0.6446,98.0827
12/24/2002,0.6467,98.2705
12/27/2002,0.648,98.9086
12/30/2002,0.65,99.1556
12/31/2002,0.6505,98.8379
1/2/2003,0.652,98.7096
1/3/2003,0.65,98.3438
1/6/2003,0.6495,97.9261
1/7/2003,0.6496,98.2145
1/8/2003,0.6495,98.7195
1/9/2003,0.653,98.6805
1/10/2003,0.6534,98.7626
1/13/2003,0.6568,98.8855
1/14/2003,0.6583,98.2598
1/15/2003,0.6592,98.1066
1/16/2003,0.6585,98.0763
1/17/2003,0.6582,97.7188
1/20/2003,0.6635,96.8422
1/21/2003,0.6626,96.8426
1/22/2003,0.6645,96.5316
1/23/2003,0.6638,96.3043
1/24/2003,0.6606,96.5211
1/27/2003,0.6647,97.0964
1/28/2003,0.6597,97.5174
1/29/2003,0.6599,97.7258
1/30/2003,0.6534,97.2992
1/31/2003,0.6557,97.3262
2/3/2003,0.6553,97.6306
2/4/2003,0.6571,97.0693
2/5/2003,0.6607,96.8107
2/6/2003,0.6592,96.7915
2/7/2003,0.6628,96.6864
2/10/2003,0.6614,96.9856
2/11/2003,0.6606,97.4661
2/12/2003,0.6638,97.1065
2/13/2003,0.6644,96.9548
2/14/2003,0.6677,97.145
2/17/2003,0.6704,97.0745
2/18/2003,0.6713,98.0196
2/19/2003,0.6727,98.4821
2/20/2003,0.67445,98.4067
2/21/2003,0.679,98.5728
2/24/2003,0.68,98.9262
2/25/2003,0.684,99.2366
2/26/2003,0.6822,98.8337
2/27/2003,0.6842,99.2064
2/28/2003,0.6842,99.4308
3/3/2003,0.6853,99.9551
3/4/2003,0.6899,99.8896
3/5/2003,0.6876,99.7948
3/6/2003,0.6831,99.7296
3/7/2003,0.6867,99.9103
3/10/2003,0.6905,100.2008
3/11/2003,0.6908,100.5954
3/12/2003,0.6835,100.1745
3/13/2003,0.6771,99.8274
3/14/2003,0.6777,99.6959
3/17/2003,0.6827,99.9556
3/18/2003,0.6774,100.2662
3/19/2003,0.6787,100.6752
3/20/2003,0.677,100.1049
3/21/2003,0.6757,99.7038
3/24/2003,0.6763,99.0501
3/25/2003,0.6784,98.7121
3/26/2003,0.6779,99.5061
3/27/2003,0.6811,99.003
3/28/2003,0.6865,97.8958
3/31/2003,0.6896,97.6955
4/1/2003,0.6908,97.4767
4/2/2003,0.6877,97.5598
4/3/2003,0.6853,97.1675
4/4/2003,0.6844,97.4545
4/7/2003,0.6828,97.2463
4/8/2003,0.6872,97.3079
4/9/2003,0.6902,97.401
4/10/2003,0.69,98.0124
4/11/2003,0.6842,98.0311
4/14/2003,0.6827,98.1817
4/15/2003,0.6857,98.2408
4/16/2003,0.6877,98.6262
4/17/2003,0.6917,98.2986
4/22/2003,0.6961,97.9648
4/23/2003,0.6935,98.0411
4/24/2003,0.6915,97.7186
4/25/2003,0.6914,97.9798
4/28/2003,0.6914,97.5742
4/29/2003,0.6891,97.4868
4/30/2003,0.697,97.8721
5/2/2003,0.6998,98.1529
5/5/2003,0.6996,97.7126
5/6/2003,0.7044,97.6232
5/7/2003,0.7121,97.863
5/8/2003,0.7119,98.1428
5/9/2003,0.7156,98.2067
5/12/2003,0.7197,98.2048
5/13/2003,0.7165,98.3043
5/14/2003,0.7118,97.9643
5/15/2003,0.7072,97.9459
5/16/2003,0.7065,98.2217
5/19/2003,0.7132,98.1534
5/20/2003,0.713,97.4463
5/21/2003,0.7116,97.9803
5/22/2003,0.7163,98.0221
5/23/2003,0.7201,98.3268
5/26/2003,0.721,98.216
5/27/2003,0.7235,97.7574
5/28/2003,0.7184,97.3654
5/29/2003,0.7158,97.4416
5/30/2003,0.7196,97.4919
6/2/2003,0.7175,97.7239
6/3/2003,0.7173,97.707
6/4/2003,0.7172,97.3728
6/5/2003,0.7121,97.9253
6/6/2003,0.7093,98.2581
6/9/2003,0.7083,98.822
6/10/2003,0.7065,98.8365
6/11/2003,0.7047,99.2526
6/12/2003,0.70215,99.3046
6/13/2003,0.7053,99.3234
6/16/2003,0.7046,99.5951
6/17/2003,0.702,99.1396
6/18/2003,0.6965,99.0427
6/19/2003,0.6965,98.2938
6/20/2003,0.6966,98.7654
6/23/2003,0.6947,98.8904
6/24/2003,0.694,99.316
6/25/2003,0.6915,98.5149
6/26/2003,0.687,97.9954
6/27/2003,0.6901,97.9231
6/30/2003,0.6932,97.9367
7/1/2003,0.69605,98.2066
7/2/2003,0.6937,98.4963
7/3/2003,0.6896,98.9924
7/4/2003,0.68675,99.4825
7/7/2003,0.68855,99.5282
7/8/2003,0.6907,99.695
7/9/2003,0.6958,99.4074
7/10/2003,0.6981,99.6762
7/11/2003,0.69185,99.7488
7/14/2003,0.695,99.9934
7/15/2003,0.70325,100.0157
7/16/2003,0.7013,100.2436
7/17/2003,0.7051,100.8999
7/18/2003,0.70445,100.6941
7/21/2003,0.7089,100.7346
7/22/2003,0.7083,101.1188
7/23/2003,0.711,100.714
7/24/2003,0.7116,100.6691
7/25/2003,0.711,100.7374
7/28/2003,0.7068,100.0579
7/29/2003,0.7062,100.2021
7/30/2003,0.7044,99.8071
7/31/2003,0.7019,99.6261
8/1/2003,0.6962,99.7034
8/4/2003,0.7015,99.4833
8/5/2003,0.7045,99.4536
8/6/2003,0.705,99.5595
8/7/2003,0.70635,99.2157
8/8/2003,0.70335,99.6097
8/11/2003,0.70545,99.7421
8/12/2003,0.7065,99.8803
8/13/2003,0.7032,100.0654
8/14/2003,0.7012,99.8344
8/15/2003,0.70375,100.3617
8/18/2003,0.7033,100.2932
8/19/2003,0.6991,100.4238
8/20/2003,0.6974,100.4387
8/21/2003,0.6944,100.1498
8/22/2003,0.6919,99.9618
8/25/2003,0.6909,99.7461
8/26/2003,0.6918,99.7382
8/27/2003,0.6943,99.9749
8/28/2003,0.69035,100.0993
8/29/2003,0.6926,100.6249
9/1/2003,0.6981,100.3085
9/2/2003,0.6921,100.2661
9/3/2003,0.69,99.8854
9/4/2003,0.6887,100.3636
9/5/2003,0.6919,100.7835
9/8/2003,0.6985,100.6525
9/9/2003,0.7025,100.3308
9/10/2003,0.703,100.6366
9/11/2003,0.7036,100.7637
9/12/2003,0.701,100.6619
9/15/2003,0.7038,100.7245
9/16/2003,0.7048,100.8752
9/17/2003,0.7002,100.6872
9/18/2003,0.699,101.2062
9/19/2003,0.6951,101.8991
9/22/2003,0.6968,101.9898
9/23/2003,0.6936,102.3367
9/24/2003,0.693,102.6985
9/25/2003,0.69335,103.1909
9/26/2003,0.69165,103.3927
9/29/2003,0.6931,103.1678
9/30/2003,0.6986,102.8338
10/1/2003,0.7047,102.9389
10/2/2003,0.7015,102.0198
10/3/2003,0.7002,102.6981
10/6/2003,0.6952,103.0484
10/7/2003,0.70455,103.4509
10/8/2003,0.7083,103.3633
10/9/2003,0.7087,103.082
10/10/2003,0.70845,102.6116
10/13/2003,0.70435,103.3372
10/14/2003,0.702,103.4011
10/15/2003,0.69905,103.2671
10/16/2003,0.6947,103.6472
10/17/2003,0.6936,103.9498
10/20/2003,0.69385,104.0423
10/21/2003,0.6958,103.6997
10/22/2003,0.695,103.9531
10/23/2003,0.6965,104.2636
10/24/2003,0.6948,104.6161
10/27/2003,0.6935,105.0579
10/28/2003,0.6904,105.4689
10/29/2003,0.6858,105.4098
10/30/2003,0.68825,105.5151
10/31/2003,0.6863,106.0191
11/3/2003,0.68365,106.1096
11/4/2003,0.684,106.3612
11/5/2003,0.68385,105.8669
11/6/2003,0.683,105.3445
11/7/2003,0.6871,106.0496
11/10/2003,0.6866,106.6155
11/11/2003,0.6896,106.1352
11/12/2003,0.693,105.7855
11/13/2003,0.6938,106.2362
11/14/2003,0.697,106.2329
11/17/2003,0.6983,106.1454
11/18/2003,0.69705,105.6433
11/19/2003,0.7021,105.1659
11/20/2003,0.6994,106.0549
11/21/2003,0.6983,105.3335
11/24/2003,0.69605,104.5891
11/25/2003,0.69415,103.8964
11/26/2003,0.6968,103.5823
11/27/2003,0.6947,103.5817
11/28/2003,0.6971,104.0982
12/1/2003,0.6965,104.3086
12/2/2003,0.69585,104.7878
12/3/2003,0.6999,104.7905
12/4/2003,0.70045,105.4244
12/5/2003,0.7021,105.6484
12/8/2003,0.7043,105.5569
12/9/2003,0.70335,104.257
12/10/2003,0.7024,104.7548
12/11/2003,0.698,104.9702
12/12/2003,0.70125,105.0371
12/15/2003,0.7013,105.3616
12/16/2003,0.7062,105.5254
12/17/2003,0.703,105.5706
12/18/2003,0.70155,105.2663
12/19/2003,0.7029,106.2704
12/22/2003,0.7054,106.2026
12/23/2003,0.7025,105.9835
12/24/2003,0.70175,106.3965
12/29/2003,0.704,105.3082
12/30/2003,0.7036,104.4165
12/31/2003,0.7048,104.4121
1/2/2004,0.70545,104.9319
1/5/2004,0.7026,104.986
1/6/2004,0.6998,104.2274
1/7/2004,0.6978,103.815
1/8/2004,0.69455,104.0571
1/9/2004,0.6944,104.9321
1/12/2004,0.6925,105.0052
1/13/2004,0.6897,104.6605
1/14/2004,0.69015,103.8833
1/15/2004,0.6916,103.72
1/16/2004,0.6884,103.5959
1/19/2004,0.6928,103.8567
1/20/2004,0.6913,103.6863
1/21/2004,0.69,104.0452
1/22/2004,0.6888,104.3982
1/23/2004,0.6891,104.6316
1/26/2004,0.6888,103.9095
1/27/2004,0.69085,104.3431
1/28/2004,0.68685,104.2138
1/29/2004,0.685,103.6585
1/30/2004,0.6846,103.2178
2/2/2004,0.6834,103.5667
2/3/2004,0.6836,104.105
2/4/2004,0.6819,103.8942
2/5/2004,0.6854,104.3095
2/6/2004,0.68315,104.7835
2/9/2004,0.6838,105.0518
2/10/2004,0.6821,105.3834
2/11/2004,0.6779,105.5081
2/12/2004,0.6774,105.5672
2/13/2004,0.6778,105.7135
2/16/2004,0.6758,105.6702
2/17/2004,0.6747,105.9785
2/18/2004,0.6736,105.833
2/19/2004,0.6708,106.0393
2/20/2004,0.6734,105.2262
2/23/2004,0.6755,105.4069
2/24/2004,0.6712,105.671
2/25/2004,0.6682,105.834
2/26/2004,0.6683,106.0982
2/27/2004,0.67,105.4554
3/1/2004,0.6683,105.5106
3/2/2004,0.667,106.2522
3/3/2004,0.6633,106.7465
3/4/2004,0.6663,106.7394
3/5/2004,0.6704,106.0443
3/8/2004,0.6678,105.5649
3/9/2004,0.6721,105.3803
3/10/2004,0.6756,104.8821
3/11/2004,0.6792,105.1483
3/12/2004,0.6814,105.37
3/15/2004,0.6818,105.0486
3/16/2004,0.6792,104.6429
3/17/2004,0.6756,104.7051
3/18/2004,0.67215,104.9386
3/19/2004,0.6735,105.0215
3/22/2004,0.66945,105.274
3/23/2004,0.6664,105.6098
3/24/2004,0.6653,105.7488
3/25/2004,0.6725,105.5395
3/26/2004,0.66985,105.8325
3/29/2004,0.6674,106.0885
3/30/2004,0.6681,105.9286
3/31/2004,0.6659,105.6832
4/1/2004,0.6666,106.1579
4/2/2004,0.6663,106.338
4/5/2004,0.6636,105.8278
4/6/2004,0.6582,105.5968
4/7/2004,0.6586,105.8197
4/8/2004,0.6601,105.9872
4/13/2004,0.6556,106.1853
4/14/2004,0.6621,106.238
4/15/2004,0.668,105.8519
4/16/2004,0.6684,105.6503
4/19/2004,0.66635,105.7036
4/20/2004,0.66425,106.1011
4/21/2004,0.6682,105.9618
4/22/2004,0.6714,106.048
4/23/2004,0.66985,105.8406
4/26/2004,0.66365,105.8372
4/27/2004,0.6638,105.6368
4/28/2004,0.6665,105.2049
4/29/2004,0.6713,105.1572
4/30/2004,0.6737,105.1401
5/3/2004,0.675,105.0192
5/4/2004,0.6746,105.2556
5/5/2004,0.6769,105.0621
5/6/2004,0.6746,104.4571
5/7/2004,0.6719,104.2693
5/10/2004,0.6678,104.4281
5/11/2004,0.672,104.3045
5/12/2004,0.6697,104.2493
5/13/2004,0.6703,104.1321
5/14/2004,0.6739,104.0502
5/17/2004,0.6796,104.2192
5/18/2004,0.6774,104.0133
5/19/2004,0.6732,103.7655
5/20/2004,0.6733,103.5223
5/21/2004,0.6717,103.3019
5/24/2004,0.6683,103.1613
5/25/2004,0.6682,103.1721
5/26/2004,0.6664,102.7162
5/27/2004,0.6662,102.9434
5/28/2004,0.6673,102.7744
5/31/2004,0.66475,102.8421
6/1/2004,0.6658,103.3397
6/2/2004,0.665,103.1291
6/3/2004,0.6655,102.5867
6/4/2004,0.66385,103.1155
6/7/2004,0.67025,103.2506
6/8/2004,0.6684,102.9355
6/9/2004,0.6646,102.8697
6/10/2004,0.6614,102.8061
6/11/2004,0.65935,102.9632
6/14/2004,0.6637,103.0344
6/15/2004,0.66445,103.5977
6/16/2004,0.6594,103.6328
6/17/2004,0.65605,103.3025
6/18/2004,0.65595,102.7767
6/21/2004,0.66115,102.1074
6/22/2004,0.664,102.1975
6/23/2004,0.6651,102.0241
6/24/2004,0.6681,101.991
6/25/2004,0.6666,101.8789
6/28/2004,0.6666,102.0973
6/29/2004,0.6682,102.0245
6/30/2004,0.67075,102.0478
7/1/2004,0.6701,102.3578
7/2/2004,0.6687,102.4104
7/5/2004,0.6705,102.248
7/6/2004,0.6693,102.0401
7/7/2004,0.6676,101.7305
7/8/2004,0.6668,101.6264
7/9/2004,0.66835,102.5566
7/12/2004,0.6667,102.4166
7/13/2004,0.6647,102.2757
7/14/2004,0.6662,102.1359
7/15/2004,0.6677,102.2522
7/16/2004,0.6645,101.9227
7/19/2004,0.6636,101.8911
7/20/2004,0.66685,101.904
7/21/2004,0.6673,102.4008
7/22/2004,0.6653,102.4874
7/23/2004,0.6632,102.052
7/26/2004,0.66105,101.8514
7/27/2004,0.661,102.0608
7/28/2004,0.66165,102.1575
7/29/2004,0.663,101.9564
7/30/2004,0.66255,101.5556
8/2/2004,0.66005,101.488
8/3/2004,0.6607,101.7466
8/4/2004,0.6596,101.6907
8/5/2004,0.6612,101.491
8/6/2004,0.6619,101.2868
8/9/2004,0.66605,101.4429
8/10/2004,0.6692,101.2208
8/11/2004,0.669,101.7555
8/12/2004,0.6695,101.8485
8/13/2004,0.6701,101.8765
8/16/2004,0.6702,102.0716
8/17/2004,0.6713,101.8957
8/18/2004,0.67485,102.6634
8/19/2004,0.67655,103.4276
8/20/2004,0.6743,103.8294
8/23/2004,0.6744,103.6691
8/24/2004,0.6725,103.7111
8/25/2004,0.6727,103.9773
8/26/2004,0.6732,103.9716
8/27/2004,0.6718,103.6367
8/30/2004,0.6726,103.5781
8/31/2004,0.6755,103.5116
9/1/2004,0.67775,103.7371
9/2/2004,0.6791,103.8796
9/3/2004,0.6799,104.6401
9/6/2004,0.6782,104.4165
9/7/2004,0.68115,104.4407
9/8/2004,0.6788,103.7416
9/9/2004,0.6828,102.71
9/10/2004,0.6832,102.5703
9/13/2004,0.6801,102.4682
9/14/2004,0.68135,102.4004
9/15/2004,0.6848,102.6394
9/16/2004,0.6798,101.859
9/17/2004,0.6801,101.7858
9/20/2004,0.6804,102.2886
9/21/2004,0.68335,101.6773
9/22/2004,0.68345,101.5586
9/23/2004,0.68375,101.5071
9/24/2004,0.68315,101.5897
9/27/2004,0.6787,101.7355
9/28/2004,0.6801,102.1888
9/29/2004,0.6818,101.8846
9/30/2004,0.6868,101.8749
10/1/2004,0.69095,101.5822
10/4/2004,0.68855,101.5931
10/5/2004,0.6896,101.1602
10/6/2004,0.6895,101.9092
10/7/2004,0.69055,102.1061
10/8/2004,0.6891,102.287
10/11/2004,0.6903,102.1201
10/12/2004,0.6889,102.244
10/13/2004,0.68625,102.1794
10/14/2004,0.6876,102.5538
10/15/2004,0.68945,102.7278
10/18/2004,0.69185,102.6391
10/19/2004,0.6943,102.8686
10/20/2004,0.6963,102.6575
10/21/2004,0.69005,102.7578
10/22/2004,0.691,103.0399
10/25/2004,0.69455,103.0829
10/26/2004,0.69555,103.0377
10/27/2004,0.69455,102.7871
10/28/2004,0.6957,103.065
10/29/2004,0.69565,102.7814
11/1/2004,0.6958,102.7268
11/2/2004,0.6916,103.2759
11/3/2004,0.6919,103.2133
11/4/2004,0.6966,102.8945
11/5/2004,0.69775,102.9433
11/8/2004,0.69695,103.1923
11/9/2004,0.69625,103.2346
11/10/2004,0.6987,103.128
11/11/2004,0.7002,103.1265
11/12/2004,0.7006,102.9474
11/15/2004,0.6989,103.3545
11/16/2004,0.69955,103.4805
11/17/2004,0.70135,103.6316
11/18/2004,0.7025,103.7161
11/19/2004,0.7012,103.5321
11/22/2004,0.70255,103.5479
11/23/2004,0.6995,103.3839
11/24/2004,0.69985,103.5854
11/25/2004,0.7006,103.053
11/26/2004,0.6997,102.8552
11/29/2004,0.701,102.5397
11/30/2004,0.6966,102.6986
12/1/2004,0.69155,102.8831
12/2/2004,0.68905,102.9127
12/3/2004,0.6901,102.9898
12/6/2004,0.6918,103.0916
12/7/2004,0.6906,102.8895
12/8/2004,0.6895,102.7716
12/9/2004,0.6919,102.4445
12/10/2004,0.6912,102.3655
12/13/2004,0.69225,102.9504
12/14/2004,0.6915,103.3294
12/15/2004,0.69115,103.1971
12/16/2004,0.6863,103.4966
12/17/2004,0.68585,103.3145
12/20/2004,0.6874,103.6039
12/21/2004,0.6923,103.5714
12/22/2004,0.69905,103.3309
12/23/2004,0.7013,103.3318
12/24/2004,0.7033,103.5888
12/27/2004,0.7036,103.7734
12/28/2004,0.70315,103.8869
12/29/2004,0.7083,104.03
12/30/2004,0.7088,104.0946
12/31/2004,0.70505,104.1783
1/3/2005,0.70725,104.6381
1/4/2005,0.7062,104.5879
1/5/2005,0.70485,104.1087
1/6/2005,0.7039,104.3739
1/7/2005,0.7028,104.7051
1/10/2005,0.6978,104.352
1/11/2005,0.7001,104.4672
1/12/2005,0.6999,104.803
1/13/2005,0.703,104.8544
1/14/2005,0.7006,104.8237
1/17/2005,0.7031,104.2294
1/18/2005,0.6978,104.1022
1/19/2005,0.69655,104.2423
1/20/2005,0.6933,104.0225
1/21/2005,0.6953,103.8192
1/24/2005,0.6956,103.7397
1/25/2005,0.6956,103.5957
1/26/2005,0.6927,103.4697
1/27/2005,0.6919,103.647
1/28/2005,0.69255,102.6914
1/31/2005,0.6912,102.652
2/1/2005,0.69255,102.4464
2/2/2005,0.6923,102.6415
2/3/2005,0.6894,102.5997
2/4/2005,0.6883,102.5765
2/7/2005,0.6867,102.513
2/8/2005,0.6876,102.372
2/9/2005,0.6858,102.3619
2/10/2005,0.68825,102.4361
2/11/2005,0.6897,102.5277
2/14/2005,0.6873,103.3184
2/15/2005,0.6885,103.3154
2/16/2005,0.69135,103.3821
2/17/2005,0.6912,103.3402
2/18/2005,0.6891,103.356
2/21/2005,0.6891,103.8365
2/22/2005,0.6913,104.0812
2/23/2005,0.6917,103.827
2/24/2005,0.69395,103.9276
2/25/2005,0.68975,103.9105
2/28/2005,0.68975,103.8743
3/1/2005,0.6879,104.1639
3/2/2005,0.6859,104.6006
3/3/2005,0.6878,104.2442
3/4/2005,0.6876,104.2342
3/7/2005,0.6896,104.5573
3/8/2005,0.6889,104.4644
3/9/2005,0.69385,104.7639
3/10/2005,0.69645,104.7845
3/11/2005,0.69865,104.7138
3/14/2005,0.6974,104.6599
3/15/2005,0.6962,104.2388
3/16/2005,0.696,103.2246
3/17/2005,0.6959,102.5167
3/18/2005,0.69345,102.4025
3/21/2005,0.6941,102.3003
3/22/2005,0.6941,102.1959
3/23/2005,0.6946,101.3556
3/24/2005,0.6944,101.0587
3/29/2005,0.68995,101.0471
3/30/2005,0.6877,101.4168
3/31/2005,0.6885,101.2128
4/1/2005,0.68665,101.4062
4/4/2005,0.687,101.5051
4/5/2005,0.6841,100.8765
4/6/2005,0.68505,101.0119
4/7/2005,0.6874,100.3451
4/8/2005,0.6859,100.1167
4/11/2005,0.6864,100.1107
4/12/2005,0.6854,100.0222
4/13/2005,0.68335,100.5613
4/14/2005,0.68135,100.4845
4/15/2005,0.682,100.6946
4/18/2005,0.6832,100.8473
4/19/2005,0.6807,100.8321
4/20/2005,0.6813,101.0621
4/21/2005,0.68475,101.0257
4/22/2005,0.68285,100.6599
4/25/2005,0.67865,100.6013
4/26/2005,0.68115,101.1275
4/27/2005,0.6796,100.9477
4/28/2005,0.6773,101.2786
4/29/2005,0.6775,101.6129
5/2/2005,0.67625,101.9314
5/3/2005,0.67995,102.1889
5/4/2005,0.68175,102.3326
5/5/2005,0.6807,102.6431
5/6/2005,0.68205,102.7234
5/9/2005,0.6815,102.5569
5/10/2005,0.6828,102.666
5/11/2005,0.6841,102.4148
5/12/2005,0.6833,102.3303
5/13/2005,0.68015,102.2124
5/16/2005,0.6869,102.3258
5/17/2005,0.68735,102.3568
5/18/2005,0.68835,101.9676
5/19/2005,0.6872,101.9799
5/20/2005,0.68715,102.3246
5/23/2005,0.6863,102.8837
5/24/2005,0.68765,103.2966
5/25/2005,0.68785,103.4711
5/26/2005,0.6874,103.3522
5/27/2005,0.6871,103.3997
5/30/2005,0.68495,103.4958
5/31/2005,0.6771,103.3427
6/1/2005,0.67545,103.3701
6/2/2005,0.67535,103.5121
6/3/2005,0.6757,102.7881
6/6/2005,0.6748,102.8697
6/7/2005,0.67155,103.1804
6/8/2005,0.67095,103.11
6/9/2005,0.6713,103.0631
6/10/2005,0.6704,102.5278
6/13/2005,0.6683,102.3121
6/14/2005,0.6695,102.0596
6/15/2005,0.6667,101.8354
6/16/2005,0.66465,101.8213
6/17/2005,0.6678,101.6305
6/20/2005,0.66855,101.6947
6/21/2005,0.6645,101.7127
6/22/2005,0.66515,101.9487
6/23/2005,0.6624,102.0489
6/24/2005,0.663,101.8413
6/27/2005,0.6651,101.2648
6/28/2005,0.6646,100.9275
6/29/2005,0.6669,100.9966
6/30/2005,0.6742,100.98
