Date,HUF,NEER
4/30/2009,289.73,98.0115
5/4/2009,288.23,97.644
5/5/2009,283.26,95.7392
5/6/2009,285.83,96.1653
5/7/2009,276.6,95.621
5/8/2009,277.75,96.7665
5/11/2009,277.45,97.8491
5/12/2009,278.78,98.0291
5/13/2009,281.44,98.4518
5/14/2009,289.73,98.1543
5/15/2009,289.4,97.8883
5/18/2009,284.15,97.1596
5/19/2009,278.18,96.6772
5/20/2009,277.85,96.1079
5/21/2009,278.43,95.0925
5/22/2009,278.39,96.0186
5/25/2009,280.6,95.7491
5/26/2009,282.43,96.553
5/27/2009,282.85,97.1422
5/28/2009,284.75,97.2
5/29/2009,282.48,96.8785
6/1/2009,280.73,96.5412
6/2/2009,281.7,96.1979
6/3/2009,282.9,97.0663
6/4/2009,287.1,97.8333
6/5/2009,289.1,97.5962
6/8/2009,287.19,97.4446
6/9/2009,280.13,97.0771
6/10/2009,278.17,97.5038
6/11/2009,280.2,97.5341
6/12/2009,277.81,97.9163
6/15/2009,280.4,97.8917
6/16/2009,280.08,98.0326
6/17/2009,283.8,97.8526
6/18/2009,283.57,97.8925
6/19/2009,279.5,97.6545
6/22/2009,278.62,98.2653
6/23/2009,281.2,98.87
6/24/2009,277.75,99.0743
6/25/2009,277.1,98.7827
6/26/2009,275.3,98.0066
6/29/2009,276.21,97.8949
6/30/2009,271.55,98.4368
7/1/2009,271.11,98.8431
7/2/2009,268.45,99.3052
7/3/2009,272.55,98.9737
7/6/2009,273.7,99.066
7/7/2009,273.2,99.6539
7/8/2009,278.1,100.3263
7/9/2009,275,100.0093
7/10/2009,277.5,99.9693
7/13/2009,277.96,100.0261
7/14/2009,275.79,99.4635
7/15/2009,273.25,98.8694
7/16/2009,272.82,97.3172
7/17/2009,274.2,97.2374
7/20/2009,272.9,97.0298
7/21/2009,271.3,96.3655
7/22/2009,271.55,95.1982
7/23/2009,271.26,95.6335
7/24/2009,266.59,96.2377
7/27/2009,268,96.4799
7/28/2009,267.55,97.2674
7/29/2009,269.75,97.4428
7/30/2009,268.31,98.4908
7/31/2009,266.53,97.7004
8/3/2009,265.7,98.3796
8/4/2009,267.05,98.9952
8/5/2009,267,99.3555
8/6/2009,269.89,99.6236
8/7/2009,272.8,99.083
8/10/2009,269.31,98.1207
8/11/2009,273.1,99.056
8/12/2009,273.6,99.0178
8/13/2009,268.21,99.2315
8/14/2009,269.2,98.4348
8/17/2009,274.07,97.369
8/18/2009,272.66,96.9027
8/19/2009,274.41,97.6147
8/20/2009,271.5,98.0743
8/21/2009,268.59,98.3393
8/24/2009,268.15,98.5394
8/25/2009,266.96,97.7694
8/26/2009,267.7,96.6555
8/27/2009,268.5,96.5584
8/28/2009,270.74,97.091
8/31/2009,271.85,96.7964
9/1/2009,273.65,96.5716
9/2/2009,276.37,95.1758
9/3/2009,273.95,95.0381
9/4/2009,274.35,94.5768
9/7/2009,272.24,94.9042
9/8/2009,270.98,95.8568
9/9/2009,271.25,95.8483
9/10/2009,272.28,96.0568
9/11/2009,273.33,96.4987
9/14/2009,274.33,96.3667
9/15/2009,272.02,96.6757
9/16/2009,269.84,96.6845
9/17/2009,270.61,97.2765
9/18/2009,271.18,97.4315
9/21/2009,272.37,97.7571
9/22/2009,271.42,97.6413
9/23/2009,271.27,97.137
9/24/2009,270.15,97.3558
9/25/2009,270,98.5831
9/28/2009,269.66,97.9933
9/29/2009,269.55,98.5495
9/30/2009,269.7,98.1852
10/1/2009,270.26,98.0939
10/2/2009,268.65,97.6938
10/5/2009,267.24,97.499
10/6/2009,267.03,96.8789
10/7/2009,267.9,96.334
10/8/2009,270.2,96.0038
10/9/2009,270.6,96.2554
10/12/2009,269.45,95.6461
10/13/2009,268.79,95.9107
10/14/2009,267.31,95.9375
10/15/2009,268,95.9388
10/16/2009,267.85,95.7573
10/19/2009,266.43,96.1398
10/20/2009,264.59,96.2838
10/21/2009,265.32,95.2363
10/22/2009,265.92,94.5815
10/23/2009,265.96,94.6298
10/26/2009,267.45,95.3917
10/27/2009,268.6,95.4689
10/28/2009,272.78,95.7106
10/29/2009,272.95,95.4327
10/30/2009,273.39,95.1473
11/2/2009,275.28,94.868
11/3/2009,278.2,95.4691
11/4/2009,277.15,95.119
11/5/2009,275.65,95.1113
11/6/2009,274.82,95.7149
11/9/2009,272.74,95.6221
11/10/2009,272.19,95.3408
11/11/2009,269.27,95.2855
11/12/2009,271.14,95.6203
11/13/2009,268.8,95.7335
11/16/2009,267.43,96.5971
11/17/2009,266,97.0371
11/18/2009,265.55,96.8787
11/19/2009,266.96,96.6046
11/20/2009,269.68,97.2264
11/23/2009,267.55,96.4448
11/24/2009,267.65,96.6292
11/25/2009,267.38,96.7295
11/26/2009,269.77,97.1549
11/27/2009,272.32,97.6298
11/30/2009,273.88,97.7748
12/1/2009,271.86,98.4435
12/2/2009,270.5,98.3763
12/3/2009,269.9,97.9097
12/4/2009,269.14,96.9315
12/7/2009,270.36,97.219
12/8/2009,273.42,97.1179
12/9/2009,273.71,97.2689
12/10/2009,272.05,96.8534
12/11/2009,273.12,96.6917
12/14/2009,273.18,96.6809
12/15/2009,277.1,96.7312
12/16/2009,277.58,97.0032
12/17/2009,278.07,96.654
12/18/2009,277.05,96.1875
12/21/2009,274.53,95.1406
12/22/2009,274.28,95.7612
12/23/2009,273.7,97.0265
12/24/2009,272.93,97.2781
12/28/2009,273.3,97.9765
12/29/2009,272.54,97.571
12/30/2009,272.1,97.5195
12/31/2009,270.42,96.7267
1/4/2010,269.85,96.9466
1/5/2010,269,96.9529
1/6/2010,268.88,96.7692
1/7/2010,270.3,96.7713
1/8/2010,269.37,97.1175
1/11/2010,266.7,95.9486
1/12/2010,268.18,94.8394
1/13/2010,266.82,95.3806
1/14/2010,267.4,96.0033
1/15/2010,266.8,95.4537
1/18/2010,267.75,93.3843
1/19/2010,267.94,92.0837
1/20/2010,268.99,90.919
1/21/2010,270.43,90.4497
1/22/2010,272.02,93.3525
1/25/2010,271.18,91.8979
1/26/2010,272.75,92.493
1/27/2010,271.75,92.726
1/28/2010,271.3,91.4004
1/29/2010,271.15,90.704
2/1/2010,271.35,90.9513
2/2/2010,270.25,90.1496
2/3/2010,270.02,89.402
2/4/2010,272.6,90.2467
2/5/2010,274.1,90.8544
2/8/2010,273.9,90.0241
2/9/2010,272,90.995
2/10/2010,271.55,90.9944
2/11/2010,270.5,92.1915
2/12/2010,270.48,91.5203
2/15/2010,271.38,90.8969
2/16/2010,272.37,91.2777
2/17/2010,270.83,91.5153
2/18/2010,271.18,86.9878
2/19/2010,271.3,87.7636
2/22/2010,269.75,88.7823
2/23/2010,269.8,88.9945
2/24/2010,270.5,88.9823
2/25/2010,270.45,89.8644
2/26/2010,269.9,90.2213
3/1/2010,269.45,89.9061
3/2/2010,266.9,89.6092
3/3/2010,266.02,90.3279
3/4/2010,266.5,90.0249
3/5/2010,266.78,90.5646
3/8/2010,265.34,89.615
3/9/2010,267.2,89.5864
3/10/2010,266.87,88.5275
3/11/2010,266.92,88.2834
3/12/2010,266.15,88.3281
3/15/2010,264.6,87.5649
3/16/2010,264.19,87.9188
3/17/2010,262.24,87.6112
3/18/2010,261.92,88.4718
3/19/2010,262.7,88.2239
3/22/2010,265.3,88.6932
3/23/2010,264.61,88.8021
3/24/2010,264.03,89.8974
3/25/2010,263.73,90.1502
3/26/2010,265.03,90.4888
3/29/2010,266,90.8277
3/30/2010,265.9,91.0027
3/31/2010,265.75,90.9061
4/1/2010,264.78,90.6376
4/6/2010,265.28,88.0881
4/7/2010,266.2,87.4404
4/8/2010,268.9,89.0126
4/9/2010,267.7,89.5782
4/12/2010,265.21,88.378
4/13/2010,264.58,88.2979
4/14/2010,262.65,89.5765
4/15/2010,263.3,89.9808
4/16/2010,263.45,89.5575
4/19/2010,265.38,88.8698
4/20/2010,264.93,90.0845
4/21/2010,264.13,90.2812
4/22/2010,264.5,90.234
4/23/2010,264.45,90.9172
4/26/2010,263.42,91.2229
4/27/2010,266.75,91.1125
4/28/2010,269.9,91.0926
4/29/2010,268.28,89.8904
4/30/2010,266.82,89.4485
5/3/2010,268.03,89.9058
5/4/2010,273.4,90.1747
5/5/2010,276.83,90.3916
5/6/2010,279.42,90.7588
5/7/2010,281.6,91.1191
5/10/2010,273.2,90.1609
5/11/2010,276.1,89.7128
5/12/2010,273.76,88.1569
5/13/2010,272.45,88.4767
5/14/2010,276.13,88.7898
5/17/2010,277.82,88.4975
5/18/2010,277.38,88.8163
5/19/2010,279.5,87.5926
5/20/2010,283,88.1619
5/21/2010,281.33,88.5551
5/24/2010,278.34,88.7321
5/25/2010,280.38,88.6976
5/26/2010,277.44,87.917
5/27/2010,276.86,87.0235
5/28/2010,273.93,87.9824
5/31/2010,275.53,88.5644
6/1/2010,276.62,88.7245
6/2/2010,275.88,88.7465
6/3/2010,275.2,89.6539
6/4/2010,288.8,89.8873
6/7/2010,285.7,89.5091
6/8/2010,282.2,90.004
6/9/2010,281.8,90.5195
6/10/2010,282.04,90.9729
6/11/2010,279.6,90.5558
6/14/2010,279,91.3663
6/15/2010,280.1,92.0644
6/16/2010,281.07,91.6829
6/17/2010,279.21,92.5283
6/18/2010,280.05,92.7124
6/21/2010,278.03,93.4457
6/22/2010,280.43,93.9747
6/23/2010,280.38,93.9763
6/24/2010,283.78,94.9074
6/25/2010,285,94.0289
6/28/2010,285.02,93.1537
6/29/2010,286.76,93.7067
6/30/2010,286,93.6155
7/1/2010,287.45,93.9421
7/2/2010,285.7,93.9598
7/5/2010,286.2,93.742
7/6/2010,284.85,92.667
7/7/2010,284.47,92.6259
7/8/2010,281.27,93.1006
7/9/2010,280.24,93.7378
7/12/2010,278.91,93.3629
7/13/2010,277.8,94.0253
7/14/2010,278.02,93.4706
7/15/2010,278.93,93.2386
7/16/2010,280.85,93.9093
7/19/2010,289.18,94.3978
7/20/2010,290.57,94.8476
7/21/2010,284.9,94.9844
7/22/2010,283.25,94.502
7/23/2010,287.17,94.6243
7/26/2010,287.37,93.9206
7/27/2010,283.74,93.3572
7/28/2010,282.24,93.4795
7/29/2010,283.81,93.4281
7/30/2010,285.62,92.2486
8/2/2010,281.65,92.5259
8/3/2010,281.81,92.297
8/4/2010,281.89,92.1207
8/5/2010,279.68,91.61
8/6/2010,278.65,92.8164
8/9/2010,279.28,93.2084
8/10/2010,279.05,93.5338
8/11/2010,282.12,92.6083
8/12/2010,282.43,92.2106
8/13/2010,281.08,91.6021
8/16/2010,280.2,90.7503
8/17/2010,279.5,90.3797
8/18/2010,278.37,88.9839
8/19/2010,276.89,90.3129
8/20/2010,279.4,90.9452
8/23/2010,280.71,91.2753
8/24/2010,285.4,90.6038
8/25/2010,284.35,91.3929
8/26/2010,283.63,90.9861
8/27/2010,284.68,91.4272
8/30/2010,283.49,91.1843
8/31/2010,287.68,91.2372
9/1/2010,286.3,91.7548
9/2/2010,285.03,92.5732
9/3/2010,284.5,92.692
9/6/2010,284.7,93.0483
9/7/2010,286.45,92.1645
9/8/2010,288.95,91.8912
9/9/2010,285.76,91.5758
9/10/2010,283.85,90.7478
9/13/2010,283.76,90.5049
9/14/2010,283.76,90.7177
9/15/2010,281.82,90.6571
9/16/2010,281.62,90.4494
9/17/2010,282.82,90.7558
9/20/2010,281.25,91.167
9/21/2010,279.88,90.9707
9/22/2010,279.65,91.9407
9/23/2010,280.85,91.1409
9/24/2010,278.75,91.2395
9/27/2010,276.69,90.5717
9/28/2010,277.95,89.4767
9/29/2010,276.15,89.8542
9/30/2010,275.75,90.9762
10/1/2010,273.85,91.737
10/4/2010,272.22,91.3966
10/5/2010,272.73,91.8608
10/6/2010,270.33,92.6356
10/7/2010,273.33,92.9603
10/8/2010,275.55,92.1499
10/11/2010,274.03,92.4654
10/12/2010,273.85,92.6314
10/13/2010,273.45,92.2797
10/14/2010,273.63,92.7365
10/15/2010,274.18,93.2723
10/18/2010,276.63,93.6998
10/19/2010,276.89,92.962
10/20/2010,275.58,93.6937
10/21/2010,274.5,94.4325
10/22/2010,275.35,94.2973
10/25/2010,273.53,93.85
10/26/2010,274.6,94.0883
10/27/2010,275.04,94.2469
10/28/2010,273.25,93.5436
10/29/2010,271.76,92.9797
11/1/2010,270.75,93.4243
11/2/2010,270.75,93.0125
11/3/2010,272,93.5375
11/4/2010,272.4,93.6251
11/5/2010,273.71,94.1924
11/8/2010,274.6,93.9833
11/9/2010,274.15,93.7639
11/10/2010,273.4,93.263
11/11/2010,276.54,93.36
11/12/2010,276.01,93.2222
11/15/2010,276.48,93.3709
11/16/2010,276.95,94.1322
11/17/2010,278.11,93.4429
11/18/2010,275.09,93.8921
11/19/2010,274.25,94.0857
11/22/2010,273.11,94.0017
11/23/2010,275.3,94.1509
11/24/2010,275.58,93.6574
11/25/2010,277.35,93.5934
11/26/2010,279.9,93.4383
11/29/2010,280.58,93.4805
11/30/2010,284.18,93.6684
12/1/2010,280.45,93.2966
12/2/2010,278.75,93.5884
12/3/2010,278.03,93.5162
12/6/2010,280.15,93.9009
12/7/2010,278,94.7177
12/8/2010,278.85,94.918
12/9/2010,277.39,95.096
12/10/2010,278.2,95.739
12/13/2010,278.34,96.247
12/14/2010,277.33,95.8029
12/15/2010,274.63,95.7202
12/16/2010,273.7,95.9501
12/17/2010,272.75,96.6675
12/20/2010,274.83,96.4336
12/21/2010,275.6,96.8726
12/22/2010,276.2,97.0409
12/23/2010,278.43,97.7034
12/24/2010,279.2,97.297
12/27/2010,278.83,97.5212
12/28/2010,279.15,97.1826
12/29/2010,279.4,96.8624
12/30/2010,279,96.9004
12/31/2010,277.95,96.1759
1/3/2011,278.39,96.3304
1/4/2011,275.85,95.956
1/5/2011,277.05,96.1539
1/6/2011,275.95,97.5421
1/7/2011,277.27,97.5904
1/10/2011,280.42,97.4403
1/11/2011,279.24,97.3941
1/12/2011,275.57,97.6859
1/13/2011,274.61,97.7367
1/14/2011,276.6,97.8439
1/17/2011,274.74,97.291
1/18/2011,272.6,97.7985
1/19/2011,272.4,97.4749
1/20/2011,275,97.0263
1/21/2011,274.24,97.0138
1/24/2011,274.02,97.1172
1/25/2011,275.22,97.1217
1/26/2011,274.23,96.0005
1/27/2011,272.9,95.9107
1/28/2011,271.7,95.3886
1/31/2011,273.85,95.5627
2/1/2011,271.6,95.1853
2/2/2011,269.59,95.6323
2/3/2011,269.75,95.2101
2/4/2011,270.35,94.4454
2/7/2011,269.17,94.8294
2/8/2011,269.23,94.5739
2/9/2011,271.61,95.0629
2/10/2011,273.28,95.3086
2/11/2011,271.67,95.4344
2/14/2011,272.35,96.0927
2/15/2011,271.06,96.3366
2/16/2011,270.77,96.5842
2/17/2011,269.25,96.8402
2/18/2011,270.05,96.7596
2/21/2011,271.01,97.075
2/22/2011,272.73,96.7694
2/23/2011,272.65,97.2788
2/24/2011,273.4,97.095
2/25/2011,272.81,96.6035
2/28/2011,270.72,97.0113
3/1/2011,272.64,96.3379
3/2/2011,271.28,94.8981
3/3/2011,270.9,95.7165
3/4/2011,271.95,95.2117
3/7/2011,271.66,96.1374
3/8/2011,272.62,95.9677
3/9/2011,272.88,95.0649
3/10/2011,272.98,95.0132
3/11/2011,272.8,95.2487
3/14/2011,273.05,95.0833
3/15/2011,274.04,96.2814
3/16/2011,273.4,96.6456
3/17/2011,273.74,97.1375
3/18/2011,273.35,97.4169
3/21/2011,271.15,97.1052
3/22/2011,270.43,96.6996
3/23/2011,269.6,96.9522
3/24/2011,267.78,97.2561
3/25/2011,266.33,95.7809
3/28/2011,267.3,95.1292
3/29/2011,267.78,94.6089
3/30/2011,267.1,94.8301
3/31/2011,265.72,94.3545
4/1/2011,266.26,93.3984
4/4/2011,265.4,94.0969
4/5/2011,264.44,94.9132
4/6/2011,263.24,95.349
4/7/2011,264.28,96.0292
4/8/2011,264.09,95.1867
4/11/2011,265.25,95.7089
4/12/2011,266.35,95.4998
4/13/2011,266.17,95.1556
4/14/2011,267.48,94.5083
4/15/2011,267.18,95.373
4/18/2011,267.34,94.2557
4/19/2011,266.88,93.6781
4/20/2011,264.05,93.796
4/21/2011,263.8,92.9846
4/26/2011,264.48,93.1429
4/27/2011,264.79,92.9822
4/28/2011,264.48,93.5926
4/29/2011,264.5,92.1222
5/2/2011,264.05,93.3475
5/3/2011,265.53,94.2057
5/4/2011,264.68,94.4217
5/5/2011,265.26,95.1798
5/6/2011,264.95,94.0883
5/9/2011,264.4,94.1643
5/10/2011,263.85,93.9877
5/11/2011,263.67,94.3727
5/12/2011,266.08,94.2581
5/13/2011,267.05,94.135
5/16/2011,267.93,94.0143
5/17/2011,267.69,94.1723
5/18/2011,269.03,93.9554
5/19/2011,267.97,94.2429
5/20/2011,268.8,93.5561
5/23/2011,270.16,92.7293
5/24/2011,269.4,91.8571
5/25/2011,270.06,92.1633
5/26/2011,269.02,92.3131
5/27/2011,268.58,92.135
5/30/2011,268.07,90.8251
5/31/2011,266.85,89.819
6/1/2011,266.23,89.5678
6/2/2011,265.95,88.9308
6/3/2011,265.38,89.2765
6/6/2011,266.03,88.6133
6/7/2011,265.44,87.5846
6/8/2011,266.15,87.7229
6/9/2011,264.68,86.9693
6/10/2011,264.55,86.8822
6/13/2011,265.3,87.199
6/14/2011,264.51,87.8759
6/15/2011,265.85,88.8544
6/16/2011,269.2,87.7794
6/17/2011,267.66,87.3717
6/20/2011,269,86.9895
6/21/2011,266.93,86.0456
6/22/2011,267.6,84.398
6/23/2011,269.36,84.856
6/24/2011,269.5,85.4292
6/27/2011,268.96,85.5795
6/28/2011,269.73,86.6068
6/29/2011,267.05,86.2817
6/30/2011,266.11,87.347
7/1/2011,264.93,87.4076
7/4/2011,264.03,87.26
7/5/2011,264.64,86.786
7/6/2011,265.06,85.4429
7/7/2011,264,86.3552
7/8/2011,263.08,86.2314
7/11/2011,266.14,85.5967
7/12/2011,267.9,85.9021
7/13/2011,269.88,86.0406
7/14/2011,269.6,85.8198
7/15/2011,270.7,84.6664
7/18/2011,272.98,85.3118
7/19/2011,271.5,84.2784
7/20/2011,269.18,82.28
7/21/2011,267.93,83.587
7/22/2011,266.65,84.1399
7/25/2011,268.95,83.8395
7/26/2011,267.78,83.0913
7/27/2011,268.2,82.9827
7/28/2011,268.2,81.9684
7/29/2011,269.97,81.9234
8/1/2011,267.9,82.0726
8/2/2011,270.12,80.7557
8/3/2011,272.38,80.7976
8/4/2011,272.09,80.9526
8/5/2011,274.1,81.4494
8/8/2011,273.95,83.397
8/9/2011,274.7,82.8334
8/10/2011,273.18,83.4163
8/11/2011,276.77,82.1066
8/12/2011,273.68,82.0295
8/15/2011,271.66,80.7695
8/16/2011,271.18,82.3317
8/17/2011,269.4,82.1563
8/18/2011,272.13,82.6162
8/19/2011,272.15,84.0897
8/22/2011,272.83,84.2905
8/23/2011,271.78,84.6548
8/24/2011,272.05,84.4936
8/25/2011,272.4,84.4988
8/26/2011,272.66,84.2975
8/29/2011,272.55,83.2102
8/30/2011,272.79,83.0644
8/31/2011,272,83.2018
9/1/2011,273.11,82.8429
9/2/2011,275.43,83.4537
9/5/2011,277.62,83.1209
9/6/2011,277.23,83.1144
9/7/2011,276.35,83.8877
9/8/2011,276.95,83.3101
9/9/2011,280.07,82.1931
9/12/2011,282.55,82.0958
9/13/2011,283.59,82.4215
9/14/2011,286.23,82.0009
9/15/2011,285.5,80.8314
9/16/2011,287.25,79.8905
9/19/2011,290.41,79.8976
9/20/2011,290.33,79.6969
9/21/2011,293.05,78.502
9/22/2011,293.06,78.1905
9/23/2011,291.75,78.6945
9/26/2011,289.42,79.386
9/27/2011,286.36,80.2295
9/28/2011,290.38,80.2072
9/29/2011,291.85,81.2514
9/30/2011,292.55,80.7699
10/3/2011,294.5,80.5803
10/4/2011,299.63,80.4388
10/5/2011,298.84,81.7369
10/6/2011,296.55,82.882
10/7/2011,296.63,82.2176
10/10/2011,293.6,83.0561
10/11/2011,295.05,82.9431
10/12/2011,292.03,83.9706
10/13/2011,291.8,85.2034
10/14/2011,292.7,85.4121
10/17/2011,293.94,84.8103
10/18/2011,298.4,85.4338
10/19/2011,295.8,85.7961
10/20/2011,296.24,85.5297
10/21/2011,298.46,85.9522
10/24/2011,297.4,85.3854
10/25/2011,297.07,85.9109
10/26/2011,297.86,86.7316
10/27/2011,302.2,86.4409
10/28/2011,300.35,85.5866
10/31/2011,303.55,86.5428
11/1/2011,309.48,86.1046
11/2/2011,305.36,86.5606
11/3/2011,302.9,85.2231
11/4/2011,304.05,86.5082
11/7/2011,306.71,87.4853
11/8/2011,307.36,87.2688
11/9/2011,310.5,87.1411
11/10/2011,310.67,87.0338
11/11/2011,310.52,87.4314
11/14/2011,315.6,86.5068
11/15/2011,314.77,87.1706
11/16/2011,314,87.3396
11/17/2011,312.17,87.3917
11/18/2011,305.3,86.7805
11/21/2011,307.07,86.2605
11/22/2011,305.4,85.5741
11/23/2011,309.6,84.7326
11/24/2011,309.93,85.8474
11/25/2011,314.32,86.0283
11/28/2011,308.91,85.5223
11/29/2011,309.08,85.1905
11/30/2011,307.63,85.8893
12/1/2011,302.5,86.1297
12/2/2011,301.69,86.3637
12/5/2011,299.98,86.7504
12/6/2011,300.2,86.8782
12/7/2011,300.23,86.3503
12/8/2011,301.02,85.6677
12/9/2011,305.08,85.491
12/12/2011,305.16,86.0442
12/13/2011,304.39,86.3537
12/14/2011,304.65,86.1465
12/15/2011,302.25,85.5578
12/16/2011,303.38,85.4664
12/19/2011,303.23,85.3666
12/20/2011,300.56,85.6557
12/21/2011,302.38,84.8985
12/22/2011,306.45,84.7023
12/23/2011,306.89,84.8648
12/27/2011,305.53,84.2158
12/28/2011,307.05,84.5858
12/29/2011,310.75,84.5032
12/30/2011,314.58,83.8298
1/2/2012,314.38,84.399
1/3/2012,315.55,84.4737
1/4/2012,320.01,84.3649
1/5/2012,320.78,84.7116
1/6/2012,318.45,84.0493
1/9/2012,315.27,84.3701
1/10/2012,312.31,87.2979
1/11/2012,311.93,87.2207
1/12/2012,307.88,87.4467
1/13/2012,309.71,87.5294
1/16/2012,309.75,88.4093
1/17/2012,310.93,88.4942
1/18/2012,306.15,88.0688
1/19/2012,302.11,87.38
1/20/2012,304.68,87.3767
1/23/2012,301.89,86.0699
1/24/2012,302.38,86.795
1/25/2012,298.38,86.3584
1/26/2012,294.8,85.7682
1/27/2012,293.95,85.6393
1/30/2012,296.04,84.9524
1/31/2012,293.91,83.8768
2/1/2012,292.49,84.0704
2/2/2012,292.87,84.045
2/3/2012,291.8,84.2051
2/6/2012,293.01,82.7282
2/7/2012,291.66,83.1381
2/8/2012,289.65,82.8742
2/9/2012,290.9,83.5213
2/10/2012,293.58,83.6273
2/13/2012,290.45,83.242
2/14/2012,291.58,82.4987
2/15/2012,289.63,81.2522
2/16/2012,293.9,82.2087
2/17/2012,290.14,82.4237
2/20/2012,287.4,83.0436
2/21/2012,288.03,84.5119
2/22/2012,288.82,83.9486
2/23/2012,289.5,84.1688
2/24/2012,288.71,83.8987
2/27/2012,291.73,84.0515
2/28/2012,289.63,83.6944
2/29/2012,288.71,84.0938
3/1/2012,287.86,85.2118
3/2/2012,289.3,86.3357
3/5/2012,291.26,86.9575
3/6/2012,293.43,87.3413
3/7/2012,296.28,86.5939
3/8/2012,292.9,86.5407
3/9/2012,291.9,86.8252
3/12/2012,293.48,86.5576
3/13/2012,294.37,86.3042
3/14/2012,292.2,86.5475
3/15/2012,291.32,86.9558
3/16/2012,290.64,86.8897
3/19/2012,289.44,87.1259
3/20/2012,289.38,86.6978
3/21/2012,291.53,86.2165
3/22/2012,293.5,85.47
3/23/2012,294.48,85.8125
3/26/2012,292.63,85.4858
3/27/2012,291.8,85.5333
3/28/2012,292.66,85.4534
3/29/2012,294.36,85.6175
3/30/2012,294.92,86.1581
4/2/2012,295,86.3117
4/3/2012,293.8,86.9278
4/4/2012,295.63,86.2255
4/5/2012,295.95,85.4416
4/10/2012,295.75,85.2475
4/11/2012,298.15,85.4187
4/12/2012,296.9,86.6979
4/13/2012,297.05,87.3927
4/16/2012,298.88,88.0996
4/17/2012,297.35,88.375
4/18/2012,296.84,87.9859
4/19/2012,297.23,88.2356
4/20/2012,296.64,88.367
4/23/2012,298.73,89.5757
4/24/2012,297.69,89.1699
4/25/2012,287.83,88.7549
4/26/2012,287.9,89.0065
4/27/2012,287.25,88.2895
4/30/2012,286.75,88.3307
5/2/2012,283.5,88.4992
5/3/2012,283.18,88.0938
5/4/2012,284.85,88.423
5/7/2012,286.48,88.4345
5/8/2012,286.46,88.6394
5/9/2012,290.7,89.6948
5/10/2012,288.31,89.1286
5/11/2012,289.9,89.5507
5/14/2012,291.77,88.9609
5/15/2012,292.25,89.0895
5/16/2012,294.32,88.0761
5/17/2012,297.85,87.3844
5/18/2012,297.25,86.8419
5/21/2012,297.49,87.437
5/22/2012,297.05,86.9968
5/23/2012,302,87.0787
5/24/2012,299.78,87.1259
5/25/2012,300.77,86.9328
5/28/2012,298.38,86.5329
5/29/2012,297.9,87.0855
5/30/2012,298.95,87.2321
5/31/2012,301.65,87.8653
6/1/2012,306,87.8654
6/4/2012,303.06,88.6598
6/5/2012,302.19,88.3422
6/6/2012,300.04,88.0655
6/7/2012,295.05,88.1994
6/8/2012,296.6,87.7268
6/11/2012,295.92,88.3963
6/12/2012,296.92,87.9993
6/13/2012,296.43,87.9651
6/14/2012,297.63,87.0948
6/15/2012,296.64,87.3541
6/18/2012,292.6,87.4429
6/19/2012,288.61,87.2919
6/20/2012,286.95,87.3282
6/21/2012,285.83,87.1408
6/22/2012,287.66,87.4113
6/25/2012,287.53,88.3249
6/26/2012,286.4,87.9215
6/27/2012,287.28,88.0142
6/28/2012,287.83,88.3219
6/29/2012,287.77,88.4404
7/2/2012,286.2,88.6558
7/3/2012,286.23,89.5758
7/4/2012,285.36,89.7048
7/5/2012,285.95,89.654
7/6/2012,287.6,90.229
7/9/2012,289.61,89.4376
7/10/2012,288.12,89.4398
7/11/2012,288.75,88.6809
7/12/2012,288.6,88.8353
7/13/2012,288.95,89.2502
7/16/2012,288.15,88.3883
7/17/2012,286.81,87.3976
7/18/2012,285.9,87.6265
7/19/2012,284.05,87.857
7/20/2012,285.97,88.4
7/23/2012,288.34,88.4311
7/24/2012,288.93,87.9541
7/25/2012,288.61,88.2603
7/26/2012,284.81,88.0453
7/27/2012,282.65,87.3052
7/30/2012,279.7,87.2721
7/31/2012,278.94,87.5843
8/1/2012,280.38,87.3134
8/2/2012,279.93,87.1722
8/3/2012,278.95,87.5244
8/6/2012,275.66,87.523
8/7/2012,277.11,87.7476
8/8/2012,277.93,88.3899
8/9/2012,276.79,88.4963
8/10/2012,278.9,89.3416
8/13/2012,279.1,88.912
8/14/2012,278.62,88.534
8/15/2012,279.39,89.0558
8/16/2012,278.39,88.6255
8/17/2012,278.78,89.3655
8/20/2012,277.84,88.849
8/21/2012,275.18,88.6937
8/22/2012,277.2,88.6057
8/23/2012,276.37,88.4949
8/24/2012,277.98,88.2484
8/27/2012,277.65,87.789
8/28/2012,280.98,87.9638
8/29/2012,283.41,88.5063
8/30/2012,285.29,88.5224
8/31/2012,283.65,88.2514
9/3/2012,284.9,88.1579
9/4/2012,284.75,87.212
9/5/2012,284.6,86.8603
9/6/2012,285.44,87.5546
9/7/2012,287,87.6544
9/10/2012,285.41,87.2284
9/11/2012,284.88,86.3718
9/12/2012,283.33,86.1198
9/13/2012,283.53,86.1748
9/14/2012,281.75,85.7354
9/17/2012,282.98,86.0187
9/18/2012,283.82,85.9518
9/19/2012,283.1,85.9463
9/20/2012,284.4,85.7994
9/21/2012,282.24,85.5542
9/24/2012,283.28,86.0891
9/25/2012,283.33,85.8919
9/26/2012,285.78,84.7525
9/27/2012,284.92,84.7919
9/28/2012,284.89,85.4422
10/1/2012,285.13,85.2613
10/2/2012,285.56,85.8482
