Date,USD,NEER
12/23/2011,1.3057,76.0523
12/27/2011,1.3069,76.0228
12/28/2011,1.3074,75.9324
12/29/2011,1.2889,75.8277
12/30/2011,1.2939,76.1878
1/2/2012,1.2935,75.867
1/3/2012,1.3014,75.912
1/4/2012,1.2948,75.9794
1/5/2012,1.2832,75.7844
1/6/2012,1.2776,75.9394
1/9/2012,1.2728,75.7705
1/10/2012,1.2808,75.6435
1/11/2012,1.2718,75.426
1/12/2012,1.2736,75.3854
1/13/2012,1.2771,75.2968
1/16/2012,1.2669,75.5265
1/17/2012,1.279,75.5374
1/18/2012,1.2831,75.6726
1/19/2012,1.2911,75.876
1/20/2012,1.2902,75.8815
1/23/2012,1.3017,76.2182
1/24/2012,1.3003,76.1241
1/25/2012,1.2942,76.2807
1/26/2012,1.3145,76.4832
1/27/2012,1.3145,76.4944
1/30/2012,1.311,76.9254
1/31/2012,1.3176,77.1173
2/1/2012,1.3175,77.0204
2/2/2012,1.3094,77.0403
2/3/2012,1.316,76.9347
2/6/2012,1.3042,77.2756
2/7/2012,1.3113,77.5123
2/8/2012,1.3274,77.6002
2/9/2012,1.3288,77.4595
2/10/2012,1.3189,77.5678
2/13/2012,1.3254,77.7848
2/14/2012,1.3169,77.9436
2/15/2012,1.3092,78.2216
2/16/2012,1.2982,77.9793
2/17/2012,1.3159,78.0388
2/20/2012,1.3266,77.8662
2/21/2012,1.3222,77.4889
2/22/2012,1.323,77.9633
2/23/2012,1.33,77.5404
2/24/2012,1.3412,77.8122
2/27/2012,1.3388,77.602
2/28/2012,1.3454,77.4686
2/29/2012,1.3443,77.4413
3/1/2012,1.3312,77.3476
3/2/2012,1.3217,77.2201
3/5/2012,1.322,76.9985
3/6/2012,1.3153,77.2515
3/7/2012,1.312,77.6805
3/8/2012,1.3242,77.7604
3/9/2012,1.3191,77.6888
3/12/2012,1.3119,77.6567
3/13/2012,1.3057,77.7792
3/14/2012,1.3062,77.324
3/15/2012,1.3057,77.2228
3/16/2012,1.3116,77.2154
3/19/2012,1.315,77.1935
3/20/2012,1.3198,77.4369
3/21/2012,1.3225,77.6389
3/22/2012,1.3167,77.8971
3/23/2012,1.3242,77.8116
3/26/2012,1.3276,77.7458
3/27/2012,1.3333,78.157
3/28/2012,1.3337,78.0764
3/29/2012,1.3272,77.9911
3/30/2012,1.3356,77.7293
4/2/2012,1.3319,77.7537
4/3/2012,1.3315,77.4854
4/4/2012,1.3142,77.7084
4/5/2012,1.3068,78.0578
4/10/2012,1.3114,78.0942
4/11/2012,1.3131,78.0403
4/12/2012,1.3153,77.5645
4/13/2012,1.3148,77.4028
4/16/2012,1.3024,77.4533
4/17/2012,1.3132,77.2659
4/18/2012,1.3093,77.2684
4/19/2012,1.3086,77.205
4/20/2012,1.3192,77.4284
4/23/2012,1.3131,77.1322
4/24/2012,1.3161,76.9593
4/25/2012,1.3206,77.1308
4/26/2012,1.3215,77.1216
4/27/2012,1.3229,77.2098
4/30/2012,1.3214,77.0054
5/2/2012,1.3131,77.0114
5/3/2012,1.3123,77.2112
5/4/2012,1.3132,77.2135
5/7/2012,1.3033,77.1072
5/8/2012,1.3025,77.1979
5/9/2012,1.295,76.8713
5/10/2012,1.2961,76.9172
5/11/2012,1.2944,76.6178
5/14/2012,1.2863,76.7446
5/15/2012,1.2843,76.6983
5/16/2012,1.2738,76.6057
5/17/2012,1.2682,76.6386
5/18/2012,1.2721,76.6741
5/21/2012,1.275,76.5134
5/22/2012,1.2768,76.4979
5/23/2012,1.2659,76.4885
5/24/2012,1.2557,76.5573
5/25/2012,1.2546,76.4308
5/28/2012,1.2566,76.2441
5/29/2012,1.2523,75.9584
5/30/2012,1.2438,75.8001
5/31/2012,1.2403,75.5905
6/1/2012,1.2322,75.5932
6/4/2012,1.2437,75.0397
6/5/2012,1.2429,75.2671
6/6/2012,1.2485,75.3667
6/7/2012,1.2595,75.4087
6/8/2012,1.2468,75.4893
6/11/2012,1.2544,75.3443
6/12/2012,1.2492,75.5779
6/13/2012,1.2534,75.4911
6/14/2012,1.2551,75.6957
6/15/2012,1.2596,75.5973
6/18/2012,1.2618,75.3933
6/19/2012,1.2619,75.5844
6/20/2012,1.2704,75.6277
6/21/2012,1.267,75.8158
6/22/2012,1.2539,75.8022
6/25/2012,1.2488,75.5192
6/26/2012,1.2475,75.4725
6/27/2012,1.2478,75.4133
6/28/2012,1.2418,75.6049
6/29/2012,1.259,75.4945
7/2/2012,1.2593,75.3365
7/3/2012,1.2575,75.376
7/4/2012,1.256,75.3549
7/5/2012,1.2426,75.1276
7/6/2012,1.2377,75.0944
7/9/2012,1.2293,75.388
7/10/2012,1.2285,75.4963
7/11/2012,1.226,75.6416
7/12/2012,1.2178,75.6231
7/13/2012,1.2185,75.5256
7/16/2012,1.2177,75.7491
7/17/2012,1.2281,75.7715
7/18/2012,1.2234,75.6012
7/19/2012,1.2287,75.5872
7/20/2012,1.22,75.6175
7/23/2012,1.2105,75.8378
7/24/2012,1.2089,75.9929
7/25/2012,1.2134,75.9451
7/26/2012,1.226,75.9918
7/27/2012,1.2317,76.0377
7/30/2012,1.2246,76.0923
7/31/2012,1.2284,75.9436
8/1/2012,1.2298,76.0645
8/2/2012,1.2346,76.0483
8/3/2012,1.2245,76.1849
8/6/2012,1.2379,76.1826
8/7/2012,1.2436,76.0969
8/8/2012,1.2336,75.9846
8/9/2012,1.2301,76.0997
8/10/2012,1.2262,75.9439
8/13/2012,1.2339,75.8907
8/14/2012,1.2352,75.7168
8/15/2012,1.2276,75.6625
8/16/2012,1.2279,75.831
8/17/2012,1.2337,75.6267
8/20/2012,1.23,75.7465
8/21/2012,1.2428,75.5587
8/22/2012,1.2448,75.4758
8/23/2012,1.2552,75.528
8/24/2012,1.2507,75.5319
8/27/2012,1.253,75.8082
8/28/2012,1.2548,75.6977
8/29/2012,1.2545,75.6323
8/30/2012,1.2544,75.5711
8/31/2012,1.2611,75.5767
9/3/2012,1.2568,75.5869
9/4/2012,1.2579,75.4594
9/5/2012,1.2578,75.3507
9/6/2012,1.2638,75.2393
9/7/2012,1.2706,75.3492
9/10/2012,1.2776,75.4211
9/11/2012,1.2787,75.4962
9/12/2012,1.2896,75.5474
9/13/2012,1.291,75.728
9/14/2012,1.3095,75.6955
9/17/2012,1.3086,75.4855
9/18/2012,1.3054,75.7931
9/19/2012,1.3002,76.1732
9/20/2012,1.2954,75.9988
9/21/2012,1.2988,75.8675
9/24/2012,1.2916,75.9451
9/25/2012,1.2932,75.8728
9/26/2012,1.2845,75.6205
9/27/2012,1.2874,75.6162
9/28/2012,1.293,75.5692
10/1/2012,1.2877,75.6458
10/2/2012,1.293,75.6108
10/3/2012,1.2904,75.8256
10/4/2012,1.2951,75.8701
10/5/2012,1.3002,75.8079
10/8/2012,1.2958,75.7329
10/9/2012,1.2953,75.998
10/10/2012,1.2889,76.0368
10/11/2012,1.2918,76.1952
10/12/2012,1.297,76.0962
10/15/2012,1.2971,75.923
10/16/2012,1.3046,75.8572
10/17/2012,1.312,75.8426
10/18/2012,1.3118,76.0169
10/19/2012,1.3035,76.0834
10/22/2012,1.3063,76.1901
10/23/2012,1.3005,76.1083
10/24/2012,1.2942,76.2862
10/25/2012,1.2993,76.4963
10/26/2012,1.2908,76.497
10/29/2012,1.2898,76.2837
10/30/2012,1.2962,76.4905
10/31/2012,1.2993,76.4836
11/1/2012,1.2975,76.6235
11/2/2012,1.285,76.6544
11/5/2012,1.2777,76.6733
11/6/2012,1.28,77.0529
11/7/2012,1.2746,77.0548
11/8/2012,1.2736,76.9777
11/9/2012,1.2694,77.196
11/12/2012,1.2735,77.1081
11/13/2012,1.2696,77.0711
11/14/2012,1.2726,77.4976
11/15/2012,1.2756,77.5197
11/16/2012,1.2745,77.348
11/19/2012,1.2762,77.3977
11/20/2012,1.2809,77.5954
11/21/2012,1.2805,77.5699
11/22/2012,1.2893,77.8075
11/23/2012,1.2909,77.6346
11/26/2012,1.2964,77.7502
11/27/2012,1.2961,77.9396
11/28/2012,1.2891,77.5042
11/29/2012,1.2994,77.7205
11/30/2012,1.2986,77.7535
12/3/2012,1.3057,77.7805
12/4/2012,1.3092,77.7852
12/5/2012,1.3065,77.6957
12/6/2012,1.3072,77.6122
12/7/2012,1.2905,77.6582
12/10/2012,1.293,77.812
12/11/2012,1.2993,77.7752
12/12/2012,1.304,77.4233
12/13/2012,1.3077,77.5881
12/14/2012,1.3081,77.8146
12/17/2012,1.316,77.6544
12/18/2012,1.3178,77.7927
12/19/2012,1.3302,77.7359
12/20/2012,1.3246,77.6215
12/21/2012,1.3209,77.4814
12/24/2012,1.3218,77.6076
12/27/2012,1.3266,77.5146
12/28/2012,1.3183,77.424
12/31/2012,1.3194,77.505
1/2/2013,1.3262,77.7027
1/3/2013,1.3102,77.6405
1/4/2013,1.3012,77.8753
1/7/2013,1.3039,77.9129
1/8/2013,1.3086,77.9125
1/9/2013,1.3056,77.5907
1/10/2013,1.3113,77.6287
1/11/2013,1.3274,77.239
1/14/2013,1.3341,77.2309
1/15/2013,1.3327,76.9651
1/16/2013,1.3277,77.1503
1/17/2013,1.3368,77.2791
1/18/2013,1.3324,77.1775
1/21/2013,1.3323,77.0065
1/22/2013,1.3317,76.9477
1/23/2013,1.333,77.7065
1/24/2013,1.3349,77.7855
1/25/2013,1.3469,77.8445
1/28/2013,1.3444,78.2874
1/29/2013,1.3433,78.2257
1/30/2013,1.3541,78.3471
1/31/2013,1.355,78.3919
2/1/2013,1.3644,78.3572
2/4/2013,1.3552,78.3491
2/5/2013,1.3537,78.4281
2/6/2013,1.3517,78.2668
2/7/2013,1.3546,78.1434
2/8/2013,1.3374,78.2843
2/11/2013,1.3391,78.2848
2/12/2013,1.3438,78.3908
2/13/2013,1.348,78.0617
2/14/2013,1.3327,78.0351
2/15/2013,1.3325,77.8064
2/18/2013,1.3352,77.8074
2/19/2013,1.3349,77.6558
2/20/2013,1.337,76.9701
2/21/2013,1.3186,77.366
2/22/2013,1.3186,77.1782
2/25/2013,1.3304,76.9671
2/26/2013,1.3077,76.708
2/27/2013,1.3097,76.7512
2/28/2013,1.3129,76.6201
3/1/2013,1.3,76.7646
3/4/2013,1.3007,76.6484
3/5/2013,1.3034,77.6295
3/6/2013,1.3035,77.7282
3/7/2013,1.301,78.2532
3/8/2013,1.309,77.9161
3/11/2013,1.2994,78.1925
3/12/2013,1.3053,78.1299
3/13/2013,1.2981,78.1428
3/14/2013,1.2937,78.2931
3/15/2013,1.3086,78.4285
3/18/2013,1.2929,78.4629
3/19/2013,1.2944,78.4537
3/20/2013,1.2945,78.6674
3/21/2013,1.291,78.9425
3/22/2013,1.2948,78.873
3/25/2013,1.2935,78.8108
3/26/2013,1.2861,78.0796
3/27/2013,1.2768,78.1328
3/28/2013,1.2805,78.3044
4/2/2013,1.284,77.9395
4/3/2013,1.2828,77.9059
4/4/2013,1.2818,78.0943
4/5/2013,1.2944,77.9528
4/8/2013,1.3023,77.7739
4/9/2013,1.304,77.742
4/10/2013,1.3086,77.5184
4/11/2013,1.3119,77.6445
4/12/2013,1.3052,77.3728
4/15/2013,1.3081,77.2857
4/16/2013,1.3129,77.2797
4/17/2013,1.3129,77.4031
4/18/2013,1.3045,77.5403
4/19/2013,1.3115,77.8802
4/22/2013,1.3037,77.5589
4/23/2013,1.299,77.4312
4/24/2013,1.3006,77.3474
4/25/2013,1.308,77.1304
4/26/2013,1.2999,76.9349
4/29/2013,1.3113,77.1815
4/30/2013,1.3072,77.2872
5/2/2013,1.3191,77.4216
5/3/2013,1.3114,77.2632
5/6/2013,1.3107,77.1092
5/7/2013,1.3107,77.2135
5/8/2013,1.3135,77.1492
5/9/2013,1.3142,77.2475
5/10/2013,1.2988,77.5707
5/13/2013,1.2973,77.6428
5/14/2013,1.2977,77.5168
5/15/2013,1.2864,77.4894
5/16/2013,1.289,77.4339
5/17/2013,1.2869,77.6086
5/20/2013,1.2853,77.6881
5/21/2013,1.2866,77.7543
5/22/2013,1.2923,77.8439
5/23/2013,1.2888,77.755
5/24/2013,1.2939,77.7273
5/27/2013,1.2939,77.7886
5/28/2013,1.2938,77.5267
5/29/2013,1.2952,77.4349
5/30/2013,1.2944,77.3566
5/31/2013,1.3006,77.2231
6/3/2013,1.3008,77.2557
6/4/2013,1.3092,76.9877
6/5/2013,1.3067,77.0458
6/6/2013,1.3118,77.0088
6/7/2013,1.326,76.4652
6/10/2013,1.3209,76.7312
6/11/2013,1.3273,76.674
6/12/2013,1.3277,76.744
6/13/2013,1.3315,76.7082
6/14/2013,1.3303,76.7214
6/17/2013,1.3337,76.6241
6/18/2013,1.3374,76.5634
6/19/2013,1.3406,76.4817
6/20/2013,1.32,76.5924
6/21/2013,1.318,76.4473
6/24/2013,1.3086,76.4183
6/25/2013,1.3134,76.413
6/26/2013,1.3024,76.4219
6/27/2013,1.3032,76.6665
6/28/2013,1.308,76.674
7/1/2013,1.3037,76.6494
7/2/2013,1.3017,76.5547
7/3/2013,1.2959,76.6645
7/4/2013,1.2984,76.551
7/5/2013,1.2883,76.1812
7/8/2013,1.285,76.1126
7/9/2013,1.2857,76.1875
7/10/2013,1.2813,76.1898
7/11/2013,1.3044,75.9679
7/12/2013,1.3034,75.9855
7/15/2013,1.3012,76.0922
7/16/2013,1.3118,76.1236
7/17/2013,1.3136,76.2251
7/18/2013,1.3093,76.2621
7/19/2013,1.3123,76.4501
7/22/2013,1.3166,76.7109
7/23/2013,1.318,76.6967
7/24/2013,1.3246,76.6741
7/25/2013,1.3202,76.6579
7/26/2013,1.326,76.916
7/29/2013,1.327,76.7968
7/30/2013,1.3284,77.0576
7/31/2013,1.3275,77.1054
8/1/2013,1.3236,77.0924
8/2/2013,1.3203,77.0926
8/5/2013,1.3257,77.0105
8/6/2013,1.328,76.7775
8/7/2013,1.3305,76.8306
8/8/2013,1.336,76.8182
8/9/2013,1.3373,77.0342
8/12/2013,1.328,77.0789
8/13/2013,1.329,77.1637
8/14/2013,1.3243,77.0387
8/15/2013,1.3297,77.0627
8/16/2013,1.334,77.0921
8/19/2013,1.3344,77.0524
8/20/2013,1.3392,77.2704
8/21/2013,1.3384,77.2144
8/22/2013,1.3323,77.1988
8/23/2013,1.3355,77.1646
8/26/2013,1.3361,77.0194
8/27/2013,1.3338,76.9299
8/28/2013,1.3347,76.7944
8/29/2013,1.3266,76.7254
8/30/2013,1.3235,76.7366
9/2/2013,1.3207,77.0125
9/3/2013,1.3172,76.7819
9/4/2013,1.3171,76.849
9/5/2013,1.3202,76.8887
9/6/2013,1.3117,77.2863
9/9/2013,1.3194,77.2781
9/10/2013,1.324,77.0137
9/11/2013,1.3268,77.0855
9/12/2013,1.329,76.9591
9/13/2013,1.3295,77.0722
9/16/2013,1.3357,76.8694
9/17/2013,1.3356,77.1186
9/18/2013,1.3352,77.0912
9/19/2013,1.3545,77.2545
9/20/2013,1.3514,77.2302
9/23/2013,1.3508,77.4749
9/24/2013,1.3473,77.5332
9/25/2013,1.3504,77.5895
9/26/2013,1.3499,77.3336
9/27/2013,1.3537,77.2963
9/30/2013,1.3505,77.5749
10/1/2013,1.3554,77.6512
10/2/2013,1.3515,77.6511
10/3/2013,1.3594,77.6311
10/4/2013,1.3593,77.8601
10/7/2013,1.3572,77.6889
10/8/2013,1.3576,77.7924
10/9/2013,1.3515,77.5374
10/10/2013,1.3532,77.5488
10/11/2013,1.3566,77.7019
10/14/2013,1.3564,77.7649
10/15/2013,1.3493,77.929
10/16/2013,1.3561,78.0172
10/17/2013,1.3662,77.8955
10/18/2013,1.3684,77.7754
10/21/2013,1.3667,77.6626
10/22/2013,1.3674,77.7653
10/23/2013,1.3752,77.7302
10/24/2013,1.3805,77.5449
10/25/2013,1.3777,77.4473
10/28/2013,1.3784,77.5375
10/29/2013,1.3768,77.3537
10/30/2013,1.3755,77.1921
10/31/2013,1.3641,77.2019
11/1/2013,1.3505,77.2709
11/4/2013,1.3506,77.2214
11/5/2013,1.3494,77.5375
11/6/2013,1.3517,77.6901
11/7/2013,1.3365,77.5799
11/8/2013,1.3431,77.584
11/11/2013,1.3394,77.6607
11/12/2013,1.3432,77.8006
11/13/2013,1.3415,77.5602
11/14/2013,1.3436,77.5808
11/15/2013,1.346,77.5932
11/18/2013,1.3517,77.6304
11/19/2013,1.3502,77.5311
11/20/2013,1.3527,77.2466
11/21/2013,1.3472,77.5678
11/22/2013,1.3518,77.6158
11/25/2013,1.3514,77.5989
11/26/2013,1.3547,77.3517
11/27/2013,1.3596,77.4321
11/28/2013,1.3592,77.4877
11/29/2013,1.3611,77.5105
12/2/2013,1.3536,77.6698
12/3/2013,1.3578,78.3126
12/4/2013,1.3592,78.175
12/5/2013,1.3594,78.0663
12/6/2013,1.3661,78.0199
12/9/2013,1.3722,78.0037
12/10/2013,1.375,77.9203
12/11/2013,1.3767,77.8444
12/12/2013,1.3775,77.8855
12/13/2013,1.3727,77.8346
12/16/2013,1.3776,77.778
12/17/2013,1.3749,77.8981
12/18/2013,1.3749,78.009
12/19/2013,1.3667,77.8791
12/20/2013,1.3655,77.5131
12/23/2013,1.3702,77.4237
12/24/2013,1.3684,77.2791
12/27/2013,1.3814,77.3539
12/30/2013,1.3783,77.497
12/31/2013,1.3791,77.5725
1/2/2014,1.3658,77.5269
1/3/2014,1.3634,77.5135
1/6/2014,1.3602,77.683
1/7/2014,1.3641,77.6662
1/8/2014,1.3594,77.7597
1/9/2014,1.3612,77.7093
1/10/2014,1.3587,77.6615
1/13/2014,1.3654,77.6816
1/14/2014,1.3667,77.6511
1/15/2014,1.3606,77.5872
1/16/2014,1.3597,77.4947
1/17/2014,1.3584,77.1734
1/20/2014,1.3566,77.1746
1/21/2014,1.3526,77.0805
1/22/2014,1.3566,77.3122
1/23/2014,1.3639,77.4527
1/24/2014,1.3687,77.5856
1/27/2014,1.3658,77.5396
1/28/2014,1.3649,77.6042
1/29/2014,1.3608,77.5259
1/30/2014,1.3574,77.461
1/31/2014,1.3516,77.5502
2/3/2014,1.3498,77.5579
2/4/2014,1.3519,77.6364
2/5/2014,1.3543,77.7214
2/6/2014,1.3495,77.6635
2/7/2014,1.3574,77.6853
2/10/2014,1.3638,77.7808
2/11/2014,1.3676,77.6646
2/12/2014,1.3573,77.6915
2/13/2014,1.3675,77.7715
2/14/2014,1.3707,77.8242
2/17/2014,1.3699,77.885
2/18/2014,1.3731,77.9845
2/19/2014,1.3745,77.7877
2/20/2014,1.3706,77.7856
2/21/2014,1.3707,77.8115
2/24/2014,1.3735,77.7592
2/25/2014,1.3754,77.7118
2/26/2014,1.3726,77.6319
2/27/2014,1.3656,77.7321
2/28/2014,1.3813,77.6844
3/3/2014,1.3768,77.7391
3/4/2014,1.3768,77.5407
3/5/2014,1.3732,77.5797
3/6/2014,1.3745,77.4311
3/7/2014,1.3894,77.4298
3/10/2014,1.3881,77.4697
3/11/2014,1.385,77.3802
3/12/2014,1.3887,77.2547
3/13/2014,1.3942,77.1214
3/14/2014,1.3884,77.0185
3/17/2014,1.3906,77.0743
3/18/2014,1.3902,77.1614
3/19/2014,1.3913,77.2225
3/20/2014,1.3762,77.2212
3/21/2014,1.378,77.2408
3/24/2014,1.3774,77.195
3/25/2014,1.3789,77.1893
3/26/2014,1.3791,77.1763
3/27/2014,1.3758,77.2602
3/28/2014,1.3759,77.3138
3/31/2014,1.3788,77.5276
4/1/2014,1.379,77.4879
4/2/2014,1.3795,77.4891
4/3/2014,1.3771,77.5008
4/4/2014,1.37,77.5748
4/7/2014,1.3723,77.4958
4/8/2014,1.3774,77.5251
4/9/2014,1.3794,77.6527
4/10/2014,1.3867,77.671
4/11/2014,1.3872,77.6993
4/14/2014,1.3827,77.8156
4/15/2014,1.3803,78.0248
4/16/2014,1.384,78.0699
4/17/2014,1.3855,77.9684
4/22/2014,1.3817,78.0375
4/23/2014,1.3834,78.0952
4/24/2014,1.382,77.9998
4/25/2014,1.3831,77.8863
4/28/2014,1.3861,77.9367
4/29/2014,1.3826,78.0104
4/30/2014,1.385,77.9717
5/2/2014,1.3862,77.8618
5/5/2014,1.3874,77.8408
5/6/2014,1.3945,77.7929
5/7/2014,1.3927,77.8895
5/8/2014,1.3953,78.1248
5/9/2014,1.3781,78.2853
5/12/2014,1.3765,78.2377
5/13/2014,1.3703,78.3589
5/14/2014,1.3719,78.4064
5/15/2014,1.3659,78.2648
5/16/2014,1.3696,78.1725
5/19/2014,1.3715,78.1923
5/20/2014,1.3702,78.3104
5/21/2014,1.3676,78.5248
5/22/2014,1.3668,78.4442
5/23/2014,1.363,78.6401
5/26/2014,1.3635,78.8195
5/27/2014,1.3638,78.8982
5/28/2014,1.3608,79.1732
5/29/2014,1.3612,79.1827
5/30/2014,1.3607,79.2335
6/2/2014,1.3611,79.3222
6/3/2014,1.3645,79.4493
6/4/2014,1.3627,79.3108
6/5/2014,1.3567,79.1853
6/6/2014,1.3642,79.5349
6/9/2014,1.3608,79.5075
6/10/2014,1.3547,79.5939
6/11/2014,1.3547,79.4219
6/12/2014,1.3528,79.6483
6/13/2014,1.3534,79.9929
6/16/2014,1.3532,79.9014
6/17/2014,1.3568,80.2172
6/18/2014,1.3563,80.4272
6/19/2014,1.362,80.4915
6/20/2014,1.3588,80.2356
6/23/2014,1.3596,80.3444
6/24/2014,1.3618,80.5332
6/25/2014,1.3615,80.3124
6/26/2014,1.3606,80.2965
6/27/2014,1.362,79.8197
6/30/2014,1.3658,80.2686
7/1/2014,1.3688,80.0927
7/2/2014,1.3656,80.2175
7/3/2014,1.3646,80.3453
7/4/2014,1.3588,80.0417
7/7/2014,1.3592,79.7997
7/8/2014,1.3589,79.9285
7/9/2014,1.3603,79.8929
7/10/2014,1.3604,79.9929
7/11/2014,1.3595,80.1183
7/14/2014,1.3627,80.1345
7/15/2014,1.3613,80.1191
7/16/2014,1.3532,79.903
7/17/2014,1.3525,79.8599
7/18/2014,1.3525,80.2849
7/21/2014,1.3518,80.8644
7/22/2014,1.3481,81.1282
7/23/2014,1.3465,81.2241
7/24/2014,1.3472,81.498
7/25/2014,1.344,81.3408
7/28/2014,1.3433,81.749
7/29/2014,1.3429,81.249
7/30/2014,1.3401,81.665
7/31/2014,1.3379,81.45
8/1/2014,1.3395,81.5172
8/4/2014,1.3422,81.7875
8/5/2014,1.3382,81.5086
8/6/2014,1.3345,81.4684
8/7/2014,1.3368,81.6369
8/8/2014,1.3388,81.6852
8/11/2014,1.3386,81.7594
8/12/2014,1.3346,81.889
8/13/2014,1.336,81.8485
8/14/2014,1.3373,81.707
8/15/2014,1.3388,81.6194
8/18/2014,1.3383,81.9486
8/19/2014,1.3354,82.0215
8/20/2014,1.3284,82.1525
8/21/2014,1.3262,82.3238
8/22/2014,1.3267,82.4623
8/25/2014,1.32,82.4326
8/26/2014,1.3192,82.8456
8/27/2014,1.3177,82.5666
8/28/2014,1.3178,82.3816
8/29/2014,1.3188,82.3982
9/1/2014,1.3133,82.4646
9/2/2014,1.3115,82.6049
9/3/2014,1.3151,82.1897
9/4/2014,1.3015,82.4897
9/5/2014,1.2948,82.9735
9/8/2014,1.2947,83.0501
9/9/2014,1.2902,83.1947
9/10/2014,1.2929,83.3708
9/11/2014,1.2928,83.2922
9/12/2014,1.2931,83.4014
9/15/2014,1.2911,83.2915
9/16/2014,1.2949,83.246
9/17/2014,1.2956,83.7574
9/18/2014,1.2872,84.2253
9/19/2014,1.2852,84.0447
9/22/2014,1.2845,84.3609
9/23/2014,1.2892,84.5021
9/24/2014,1.2826,84.2927
9/25/2014,1.2712,84.3598
9/26/2014,1.2732,84.4108
9/29/2014,1.2701,84.2936
9/30/2014,1.2583,83.89
10/1/2014,1.2603,84.4378
10/2/2014,1.2631,84.4751
10/3/2014,1.2616,84.6734
10/6/2014,1.2565,84.584
10/7/2014,1.2607,84.8845
10/8/2014,1.2645,85.9997
10/9/2014,1.2763,86.0877
10/10/2014,1.2638,85.8468
10/13/2014,1.2679,85.7729
10/14/2014,1.2646,86.073
10/15/2014,1.2666,86.3216
10/16/2014,1.2749,86.344
10/17/2014,1.2823,86.0576
10/20/2014,1.2773,85.6375
10/21/2014,1.2762,85.8016
10/22/2014,1.2693,85.571
10/23/2014,1.2669,86.1631
10/24/2014,1.2659,86.1072
10/27/2014,1.2679,86.3331
10/28/2014,1.2748,86.2851
10/29/2014,1.2737,85.9679
10/30/2014,1.2598,85.8621
10/31/2014,1.2524,85.7984
11/3/2014,1.2493,86.0642
11/4/2014,1.2514,86.1005
11/5/2014,1.248,86.141
11/6/2014,1.2517,86.4124
11/7/2014,1.2393,86.4101
11/10/2014,1.2486,86.0117
11/11/2014,1.2424,86.0608
11/12/2014,1.2467,86.3021
11/13/2014,1.2456,86.4806
11/14/2014,1.2436,86.613
11/17/2014,1.2496,86.6929
11/18/2014,1.2514,86.7787
11/19/2014,1.2535,86.9841
11/20/2014,1.2539,87.5633
11/21/2014,1.2422,87.9931
11/24/2014,1.241,88.4588
11/25/2014,1.2424,88.2437
11/26/2014,1.2475,88.6023
11/27/2014,1.248,88.669
11/28/2014,1.2483,88.4229
12/1/2014,1.2469,88.558
12/2/2014,1.2424,87.9495
12/3/2014,1.2331,87.6967
12/4/2014,1.2311,87.0621
12/5/2014,1.2362,86.8057
12/8/2014,1.2258,86.74
12/9/2014,1.2369,86.7239
12/10/2014,1.2392,87.1049
12/11/2014,1.2428,87.3607
12/12/2014,1.245,87.6949
12/15/2014,1.2426,87.5761
12/16/2014,1.2537,87.2634
12/17/2014,1.2448,87.0677
12/18/2014,1.2285,86.8656
12/19/2014,1.2279,87.2553
12/22/2014,1.2259,88.038
12/23/2014,1.2213,88.0857
12/24/2014,1.2219,87.9
12/29/2014,1.2197,87.7348
12/30/2014,1.216,86.9533
12/31/2014,1.2141,86.4626
1/2/2015,1.2043,86.8491
1/5/2015,1.1915,86.8804
1/6/2015,1.1914,86.7308
1/7/2015,1.1831,86.7693
1/8/2015,1.1768,86.384
1/9/2015,1.1813,86.5123
1/12/2015,1.1804,86.0008
1/13/2015,1.1782,85.8002
1/14/2015,1.1775,85.2793
1/15/2015,1.1708,85.8046
1/16/2015,1.1588,85.8235
1/19/2015,1.1605,85.3753
1/20/2015,1.1579,85.288
1/21/2015,1.1593,85.5844
1/22/2015,1.1618,85.7588
1/23/2015,1.1198,85.4275
1/26/2015,1.1244,85.3212
1/27/2015,1.1306,84.758
1/28/2015,1.1344,85.1649
1/29/2015,1.1315,85.047
1/30/2015,1.1305,85.7368
2/2/2015,1.131,85.9858
2/3/2015,1.1376,85.8983
2/4/2015,1.1446,85.8039
2/5/2015,1.141,86.4637
2/6/2015,1.1447,86.8336
2/9/2015,1.1275,87.181
2/10/2015,1.1297,87.2112
2/11/2015,1.1314,86.9936
2/12/2015,1.1328,87.1403
2/13/2015,1.1381,87.0255
2/16/2015,1.1408,86.6596
2/17/2015,1.1415,86.2769
2/18/2015,1.1372,86.6331
2/19/2015,1.1387,86.7962
2/20/2015,1.1298,86.3599
2/23/2015,1.1298,85.9951
2/24/2015,1.1328,86.2742
2/25/2015,1.1346,86.268
2/26/2015,1.1317,86.3132
2/27/2015,1.124,86.2988
3/2/2015,1.1227,86.1334
3/3/2015,1.1168,85.4492
3/4/2015,1.1124,85.9002
3/5/2015,1.1069,85.7288
3/6/2015,1.0963,86.2369
3/9/2015,1.086,86.206
3/10/2015,1.0738,86.3296
3/11/2015,1.0578,86.3798
3/12/2015,1.0613,86.4667
3/13/2015,1.0572,86.2452
3/16/2015,1.0557,86.7408
3/17/2015,1.0635,87.0452
3/18/2015,1.0592,86.8674
3/19/2015,1.0677,87.1676
3/20/2015,1.0776,87.5093
3/23/2015,1.0912,87.2561
3/24/2015,1.095,87.0886
3/25/2015,1.0985,86.8438
3/26/2015,1.0973,87.26
3/27/2015,1.0856,87.364
