Date,NOK,NEER
1/4/1999,8.855,101.9252
1/5/1999,8.7745,101.968
1/6/1999,8.7335,102.0704
1/7/1999,8.6295,101.9662
1/8/1999,8.59,101.4094
1/11/1999,8.5585,101.292
1/12/1999,8.61,101.6315
1/13/1999,8.747,101.7262
1/14/1999,8.7245,101.9397
1/15/1999,8.715,101.8649
1/18/1999,8.6575,102.1211
1/19/1999,8.63,102.1643
1/20/1999,8.6,102.1199
1/21/1999,8.605,102.2696
1/22/1999,8.6225,102.1953
1/25/1999,8.6125,102.1213
1/26/1999,8.6125,102.1089
1/27/1999,8.5985,102.1174
1/28/1999,8.57,101.9311
1/29/1999,8.5785,102.0817
2/1/1999,8.5395,102.312
2/2/1999,8.5845,102.3945
2/3/1999,8.625,102.5035
2/4/1999,8.6425,102.5554
2/5/1999,8.6725,102.8551
2/8/1999,8.62,102.8871
2/9/1999,8.6505,103.3365
2/10/1999,8.6425,103.2176
2/11/1999,8.6435,103.2404
2/12/1999,8.6075,102.9684
2/15/1999,8.593,103.6507
2/16/1999,8.6205,103.5221
2/17/1999,8.6955,103.4116
2/18/1999,8.7385,102.6914
2/19/1999,8.7075,102.739
2/22/1999,8.6885,102.9186
2/23/1999,8.6745,102.7697
2/24/1999,8.654,102.7077
2/25/1999,8.6965,102.6109
2/26/1999,8.6965,102.2364
3/1/1999,8.6475,102.2706
3/2/1999,8.652,102.1707
3/3/1999,8.6475,101.8844
3/4/1999,8.6155,101.8462
3/5/1999,8.58,101.7474
3/8/1999,8.5785,102.0832
3/9/1999,8.5605,102.4334
3/10/1999,8.5435,102.3385
3/11/1999,8.501,102.4873
3/12/1999,8.5285,102.4141
3/15/1999,8.5275,102.5185
3/16/1999,8.5515,102.3714
3/17/1999,8.54,102.4164
3/18/1999,8.479,102.5336
3/19/1999,8.4515,102.8032
3/22/1999,8.4445,103.1885
3/23/1999,8.4435,102.9996
3/24/1999,8.448,103.1024
3/25/1999,8.4635,102.946
3/26/1999,8.376,103.0456
3/29/1999,8.3635,103.0611
3/30/1999,8.3585,103.2028
3/31/1999,8.3475,103.1358
4/1/1999,8.3425,103.1082
4/2/1999,8.346,103.3545
4/5/1999,8.3505,103.1474
4/6/1999,8.3345,102.9312
4/7/1999,8.3685,102.8248
4/8/1999,8.4105,102.6507
4/9/1999,8.412,102.6967
4/12/1999,8.4048,102.3058
4/13/1999,8.3645,102.0713
4/14/1999,8.341,102.5349
4/15/1999,8.345,102.6826
4/16/1999,8.2875,102.8105
4/19/1999,8.2685,101.7189
4/20/1999,8.2755,101.7096
4/21/1999,8.256,101.9657
4/22/1999,8.2645,101.4131
4/23/1999,8.2765,101.3495
4/26/1999,8.2668,101.0181
4/27/1999,8.2765,101.0304
4/28/1999,8.296,101.1625
4/29/1999,8.2695,101.6966
4/30/1999,8.2515,102.0422
5/3/1999,8.2445,101.7031
5/4/1999,8.2385,101.6401
5/5/1999,8.2565,102.1848
5/6/1999,8.2685,102.1347
5/7/1999,8.2585,102.3568
5/10/1999,8.211,102.4119
5/11/1999,8.2215,102.0538
5/12/1999,8.1982,102.1571
5/13/1999,8.219,102.2892
5/14/1999,8.1825,102.0512
5/17/1999,8.2007,101.9999
5/18/1999,8.2115,101.9215
5/19/1999,8.2643,101.7027
5/20/1999,8.26,101.6049
5/21/1999,8.2255,101.2105
5/24/1999,8.2435,100.3552
5/25/1999,8.2565,100.7046
5/26/1999,8.238,100.6465
5/27/1999,8.2505,101.0413
5/28/1999,8.2445,101.2064
5/31/1999,8.2375,100.8589
6/1/1999,8.2355,100.7742
6/2/1999,8.2415,101.1685
6/3/1999,8.241,101.7717
6/4/1999,8.2275,101.5756
6/7/1999,8.195,101.2925
6/8/1999,8.1925,101.1867
6/9/1999,8.212,101.2742
6/10/1999,8.2,100.6073
6/11/1999,8.1965,100.7441
6/14/1999,8.1805,100.9462
6/15/1999,8.189,101.3276
6/16/1999,8.1685,101.1042
6/17/1999,8.151,101.006
6/18/1999,8.137,101.1991
6/21/1999,8.104,101.224
6/22/1999,8.0895,100.9882
6/23/1999,8.106,101.5796
6/24/1999,8.11,101.5258
6/25/1999,8.153,100.9941
6/28/1999,8.1315,101.6143
6/29/1999,8.121,101.7076
6/30/1999,8.1045,101.5805
7/1/1999,8.0855,101.4581
7/2/1999,8.081,101.3355
7/5/1999,8.07,100.5347
7/6/1999,8.0645,100.6872
7/7/1999,8.0865,100.9906
7/8/1999,8.095,101.0435
7/9/1999,8.1145,100.9009
7/12/1999,8.1075,100.6629
7/13/1999,8.1155,100.6175
7/14/1999,8.142,100.973
7/15/1999,8.1685,100.8319
7/16/1999,8.127,101.1364
7/19/1999,8.0985,101.0065
7/20/1999,8.15,100.8909
7/21/1999,8.263,100.8641
7/22/1999,8.271,100.7416
7/23/1999,8.239,100.6327
7/26/1999,8.341,100.5432
7/27/1999,8.3275,100.5024
7/28/1999,8.3475,100.68
7/29/1999,8.3537,100.7191
7/30/1999,8.3345,100.8274
8/2/1999,8.278,101.1285
8/3/1999,8.25,101.3205
8/4/1999,8.303,100.8647
8/5/1999,8.3095,101.1037
8/6/1999,8.3125,100.9598
8/9/1999,8.2635,100.9696
8/10/1999,8.2745,101.1377
8/11/1999,8.2385,100.8979
8/12/1999,8.2265,101.002
8/13/1999,8.2595,100.9759
8/16/1999,8.2205,100.6815
8/17/1999,8.199,101.0462
8/18/1999,8.2075,100.8309
8/19/1999,8.2045,100.7357
8/20/1999,8.247,100.6257
8/23/1999,8.2515,100.5893
8/24/1999,8.2375,100.7256
8/25/1999,8.2435,100.9288
8/26/1999,8.3245,101.2676
8/27/1999,8.2945,101.1512
8/30/1999,8.2995,101.0128
8/31/1999,8.2795,100.9004
9/1/1999,8.2775,101.0021
9/2/1999,8.321,100.8906
9/3/1999,8.3395,100.7428
9/6/1999,8.285,100.9744
9/7/1999,8.2725,101.2524
9/8/1999,8.2245,101.3599
9/9/1999,8.222,101.1537
9/10/1999,8.224,101.4626
9/13/1999,8.1715,101.2803
9/14/1999,8.181,100.9136
9/15/1999,8.229,100.8981
9/16/1999,8.2155,101.0111
9/17/1999,8.2135,101.1171
9/20/1999,8.183,100.9367
9/21/1999,8.1795,101.2279
9/22/1999,8.222,100.9206
9/23/1999,8.181,100.5378
9/24/1999,8.1915,100.4603
9/27/1999,8.1945,100.3391
9/28/1999,8.173,100.3203
9/29/1999,8.211,100.3366
9/30/1999,8.281,100.6605
10/1/1999,8.247,100.9343
10/4/1999,8.238,100.8835
10/5/1999,8.2325,100.7929
10/6/1999,8.265,101.2757
10/7/1999,8.2745,100.9922
10/8/1999,8.3175,101.0392
10/11/1999,8.2905,101.1706
10/12/1999,8.3005,101.1664
10/13/1999,8.319,100.9225
10/14/1999,8.307,100.6154
10/15/1999,8.3425,100.66
10/18/1999,8.368,100.2503
10/19/1999,8.3565,100.1453
10/20/1999,8.3145,100.8722
10/21/1999,8.329,100.5547
10/22/1999,8.283,100.4687
10/25/1999,8.2725,100.5101
10/26/1999,8.2645,100.8282
10/27/1999,8.2395,100.7608
10/28/1999,8.25,100.6419
10/29/1999,8.246,100.8456
11/1/1999,8.2545,100.6452
11/2/1999,8.2635,100.533
11/3/1999,8.256,100.0925
11/4/1999,8.259,100.014
11/5/1999,8.2355,99.9363
11/8/1999,8.228,99.7553
11/9/1999,8.2015,100.0335
11/10/1999,8.1825,100.1839
11/11/1999,8.1925,100.1706
11/12/1999,8.1905,100.0783
11/15/1999,8.1665,100.0128
11/16/1999,8.1925,100.1602
11/17/1999,8.2105,99.8755
11/18/1999,8.1855,100.1692
11/19/1999,8.1795,99.8595
11/22/1999,8.1735,99.8155
11/23/1999,8.17,99.5632
11/24/1999,8.1675,99.3052
11/25/1999,8.143,99.1692
11/26/1999,8.1055,99.3615
11/29/1999,8.1125,99.3748
11/30/1999,8.1245,99.0243
12/1/1999,8.1365,98.9542
12/2/1999,8.132,98.8162
12/3/1999,8.105,98.8848
12/6/1999,8.131,98.953
12/7/1999,8.1135,98.8688
12/8/1999,8.115,98.7214
12/9/1999,8.1065,99.3463
12/10/1999,8.1065,99.2056
12/13/1999,8.095,99.1125
12/14/1999,8.091,99.3708
12/15/1999,8.105,99.1947
12/16/1999,8.1155,98.8819
12/17/1999,8.0905,98.7021
12/20/1999,8.069,98.6275
12/21/1999,8.081,98.5162
12/22/1999,8.0435,98.576
12/23/1999,8.0605,98.6502
12/24/1999,8.11,98.4852
12/27/1999,8.107,98.4027
12/28/1999,8.088,98.0739
12/29/1999,8.071,98.1597
12/30/1999,8.0765,98.1466
1/3/2000,8.062,98.1855
1/4/2000,8.15,97.5694
1/5/2000,8.206,97.6446
1/6/2000,8.203,97.5322
1/7/2000,8.1945,97.303
1/10/2000,8.19,97.0963
1/11/2000,8.2075,96.7492
1/12/2000,8.216,96.4461
1/13/2000,8.1795,96.4989
1/14/2000,8.1365,96.8244
1/17/2000,8.0965,96.8846
1/18/2000,8.1065,96.7221
1/19/2000,8.0755,96.6579
1/20/2000,8.0865,96.4354
1/21/2000,8.077,96.4356
1/24/2000,8.0455,96.5268
1/25/2000,8.0415,96.2681
1/26/2000,8.069,96.5972
1/27/2000,8.0815,96.8359
1/28/2000,8.044,96.8366
1/31/2000,8.0825,96.5312
2/1/2000,8.073,96.6399
2/2/2000,8.0175,96.3253
2/3/2000,8.0475,96.2124
2/4/2000,8.083,96.1117
2/7/2000,8.059,96.0618
2/8/2000,8.072,95.9244
2/9/2000,8.0825,96.1672
2/10/2000,8.0695,96.3356
2/11/2000,8.0395,96.16
2/14/2000,8.0795,96.4167
2/15/2000,8.0685,96.3556
2/16/2000,8.1125,96.5267
2/17/2000,8.1565,96.845
2/18/2000,8.1455,97.1121
2/21/2000,8.17,97.3236
2/22/2000,8.1915,97.3567
2/23/2000,8.1955,96.7107
2/24/2000,8.1475,96.9325
2/25/2000,8.1275,97.3188
2/28/2000,8.0625,97.8776
2/29/2000,8.0805,97.7399
3/1/2000,8.0825,97.6686
3/2/2000,8.07,97.7302
3/3/2000,8.084,97.7544
3/6/2000,8.0765,97.5848
3/7/2000,8.084,97.4481
3/8/2000,8.085,97.5608
3/9/2000,8.1175,97.6406
3/10/2000,8.0995,97.6686
3/13/2000,8.1205,98.1376
3/14/2000,8.121,98.3209
3/15/2000,8.14,98.5381
3/16/2000,8.1585,98.4728
3/17/2000,8.154,98.3156
3/20/2000,8.1705,98.5047
3/21/2000,8.166,98.6938
3/22/2000,8.1475,98.5493
3/23/2000,8.106,98.7332
3/24/2000,8.13,98.6098
3/27/2000,8.127,98.7802
3/28/2000,8.081,98.2507
3/29/2000,8.0625,98.2441
3/30/2000,8.0815,98.224
3/31/2000,8.0885,97.8896
4/3/2000,8.109,97.5871
4/4/2000,8.1145,97.453
4/5/2000,8.157,97.9087
4/6/2000,8.133,97.7587
4/7/2000,8.127,98.3016
4/10/2000,8.1465,98.0527
4/11/2000,8.1765,97.9721
4/12/2000,8.1585,97.7754
4/13/2000,8.148,97.6257
4/14/2000,8.149,97.6628
4/17/2000,8.2075,97.4425
4/18/2000,8.1775,97.1973
4/19/2000,8.1733,97.5127
4/20/2000,8.1655,97.9907
4/25/2000,8.163,97.4998
4/26/2000,8.1535,97.7554
4/27/2000,8.175,97.7992
4/28/2000,8.1475,97.8321
5/2/2000,8.1385,97.9209
5/3/2000,8.06,97.8869
5/4/2000,8.1055,97.9384
5/5/2000,8.125,98.3488
5/8/2000,8.1375,98.6534
5/9/2000,8.1495,98.4775
5/10/2000,8.1935,98.2813
5/11/2000,8.224,97.9016
5/12/2000,8.1715,97.6861
5/15/2000,8.199,97.8595
5/16/2000,8.175,98.1015
5/17/2000,8.154,98.0884
5/18/2000,8.1565,97.9268
5/19/2000,8.1505,97.8155
5/22/2000,8.2155,97.7738
5/23/2000,8.2665,97.9524
5/24/2000,8.2745,97.6573
5/25/2000,8.249,97.725
5/26/2000,8.286,97.5735
5/29/2000,8.3075,97.6449
5/30/2000,8.3425,97.4014
5/31/2000,8.305,98.1065
6/1/2000,8.321,97.5672
6/2/2000,8.312,97.7123
6/5/2000,8.287,97.7358
6/6/2000,8.279,97.7591
6/7/2000,8.2715,97.5833
6/8/2000,8.3095,97.6553
6/9/2000,8.3245,97.5242
6/12/2000,8.305,98.3401
6/13/2000,8.284,98.0342
6/14/2000,8.2485,98.0581
6/15/2000,8.224,98.1978
6/16/2000,8.2485,98.4819
6/19/2000,8.267,98.0753
6/20/2000,8.2265,98.0213
6/21/2000,8.223,98.0642
6/22/2000,8.2135,98.0403
6/23/2000,8.2025,98.0785
6/26/2000,8.179,97.8953
6/27/2000,8.2125,97.7855
6/28/2000,8.175,97.6983
6/29/2000,8.1785,97.5032
6/30/2000,8.185,97.3672
7/3/2000,8.169,97.2704
7/4/2000,8.18,97.4313
7/5/2000,8.187,97.0519
7/6/2000,8.18,97.0341
7/7/2000,8.173,97.0214
7/10/2000,8.1655,97.2624
7/11/2000,8.1755,97.6109
7/12/2000,8.1515,97.5011
7/13/2000,8.1475,97.292
7/14/2000,8.1515,97.4786
7/17/2000,8.166,97.7125
7/18/2000,8.1895,98.1552
7/19/2000,8.1735,98.7167
7/20/2000,8.189,99.2025
7/21/2000,8.1835,98.8159
7/24/2000,8.1915,98.6573
7/25/2000,8.168,98.4669
7/26/2000,8.1825,98.3076
7/27/2000,8.195,98.4068
7/28/2000,8.1835,98.6111
7/31/2000,8.199,98.4213
8/1/2000,8.1985,98.3692
8/2/2000,8.18,97.871
8/3/2000,8.1585,97.8156
8/4/2000,8.1215,98.0479
8/7/2000,8.0945,98.0739
8/8/2000,8.1165,98.0821
8/9/2000,8.067,97.6106
8/10/2000,8.087,97.7228
8/11/2000,8.1195,97.8171
8/14/2000,8.07,97.7611
8/15/2000,8.114,97.6927
8/16/2000,8.099,98.1581
8/17/2000,8.09,98.3673
8/18/2000,8.061,98.3997
8/21/2000,8.0435,98.1185
8/22/2000,8.0435,98.2533
8/23/2000,8.0525,97.8437
8/24/2000,8.1015,98.413
8/25/2000,8.0955,98.2763
8/28/2000,8.0745,98.0696
8/29/2000,8.0715,97.7959
8/30/2000,8.0715,97.9499
8/31/2000,8.0745,97.5156
9/1/2000,8.0725,97.7686
9/4/2000,8.0815,97.9287
9/5/2000,8.074,98.6507
9/6/2000,8.0515,98.2264
9/7/2000,8.0155,98.5375
9/8/2000,8.0385,98.3217
9/11/2000,8.024,98.6562
9/12/2000,7.98,98.3703
9/13/2000,8.0435,98.2384
9/14/2000,8.0405,98.5328
9/15/2000,8.018,98.171
9/18/2000,7.991,98.4283
9/19/2000,8.0055,98.704
9/20/2000,7.9665,98.853
9/21/2000,7.992,98.6063
9/22/2000,8.0345,98.9401
9/25/2000,8.027,99.4691
9/26/2000,8.0215,99.9151
9/27/2000,8.044,100.2112
9/28/2000,8.0125,99.6307
9/29/2000,8.0255,99.7061
10/2/2000,8.043,99.4042
10/3/2000,8.0345,99.427
10/4/2000,8.035,99.3008
10/5/2000,8.048,99.242
10/6/2000,8.0355,98.8321
10/9/2000,8.045,98.6634
10/10/2000,8.0575,98.5162
10/11/2000,8.073,98.9353
10/12/2000,8.054,98.9033
10/13/2000,8.047,98.9794
10/16/2000,8.009,99.0733
10/17/2000,8.0375,99.3462
10/18/2000,8.0465,99.4304
10/19/2000,8.007,99.5877
10/20/2000,8.004,99.587
10/23/2000,7.9415,99.5357
10/24/2000,7.9465,99.3371
10/25/2000,7.946,99.3412
10/26/2000,7.927,99.3998
10/27/2000,7.9265,99.1908
10/30/2000,7.933,98.8128
10/31/2000,7.8735,98.6403
11/1/2000,7.8765,98.7319
11/2/2000,7.9395,99.0563
11/3/2000,7.977,98.3843
11/6/2000,7.977,98.4782
11/7/2000,7.9785,97.9966
11/8/2000,7.9635,98.2372
11/9/2000,7.939,98.5456
11/10/2000,8,98.7284
11/13/2000,7.989,98.9146
11/14/2000,8.0225,99.1221
11/15/2000,8.0365,99.5548
11/16/2000,8.0135,99.3463
11/17/2000,8.0035,99.0915
11/20/2000,7.9865,99.5048
11/21/2000,8.0345,99.4413
11/22/2000,8.0085,99.8042
11/23/2000,8.009,99.4318
11/24/2000,8.022,99.1905
11/27/2000,8.015,99.3543
11/28/2000,8.019,99.4185
11/29/2000,8.028,99.2652
11/30/2000,8.0525,99.9956
12/1/2000,8.0815,100.0774
12/4/2000,8.1075,100.1269
12/5/2000,8.1035,99.9944
12/6/2000,8.0655,100.3194
12/7/2000,8.115,100.2893
12/8/2000,8.112,100.2938
12/11/2000,8.0905,99.9692
12/12/2000,8.072,100.2093
12/13/2000,8.1085,100.4059
12/14/2000,8.1115,100.2537
12/15/2000,8.14,100.0348
12/18/2000,8.08,99.7513
12/19/2000,8.1085,99.7361
12/20/2000,8.1365,99.8868
12/21/2000,8.177,99.8653
12/22/2000,8.1915,99.9719
12/27/2000,8.2485,99.9953
12/28/2000,8.2525,99.8411
12/29/2000,8.2335,100.0413
1/2/2001,8.3065,99.8507
1/3/2001,8.3145,99.882
1/4/2001,8.271,99.8273
1/5/2001,8.291,99.6369
1/8/2001,8.298,99.5594
1/9/2001,8.2495,99.3206
1/10/2001,8.205,99.4798
1/11/2001,8.2,99.6833
1/12/2001,8.185,99.8989
1/15/2001,8.211,99.8649
1/16/2001,8.208,99.8155
1/17/2001,8.223,99.9911
1/18/2001,8.227,100.0354
1/19/2001,8.227,100.204
1/22/2001,8.211,100.3006
1/23/2001,8.2755,99.9652
1/24/2001,8.256,100.1595
1/25/2001,8.226,100.5237
1/26/2001,8.21,100.2747
1/29/2001,8.195,100.3982
1/30/2001,8.1865,100.5751
1/31/2001,8.205,100.9455
2/1/2001,8.213,101.1231
2/2/2001,8.205,100.8655
2/5/2001,8.204,100.3667
2/6/2001,8.175,100.5295
2/7/2001,8.1875,100.9146
2/8/2001,8.1715,100.8213
2/9/2001,8.1855,100.9354
2/12/2001,8.202,100.7122
2/13/2001,8.2165,100.1326
2/14/2001,8.219,99.5148
2/15/2001,8.2075,99.8237
2/16/2001,8.195,99.8069
2/19/2001,8.206,100.2136
2/20/2001,8.2195,100.2833
2/21/2001,8.2425,100.3717
2/22/2001,8.26,100.4574
2/23/2001,8.2455,100.0488
2/26/2001,8.223,100.1324
2/27/2001,8.2285,100.3299
2/28/2001,8.244,100.1733
3/1/2001,8.232,100.8822
3/2/2001,8.2195,101.0899
3/5/2001,8.226,101.5369
3/6/2001,8.2315,101.1835
3/7/2001,8.2155,101.5015
3/8/2001,8.221,100.9104
3/9/2001,8.207,100.9304
3/12/2001,8.222,101.4695
3/13/2001,8.2345,101.2041
3/14/2001,8.213,101.0894
3/15/2001,8.1835,100.3622
3/16/2001,8.1695,100.3193
3/19/2001,8.123,100.4852
3/20/2001,8.1265,100.5873
3/21/2001,8.1235,100.4405
3/22/2001,8.1165,100.9255
3/23/2001,8.0855,100.8735
3/26/2001,8.083,100.7025
3/27/2001,8.085,100.5766
3/28/2001,8.081,100.622
3/29/2001,8.065,100.5525
3/30/2001,8.057,100.2663
4/2/2001,8.058,100.3042
4/3/2001,8.0975,100.5604
4/4/2001,8.1815,100.6099
4/5/2001,8.167,100.724
4/6/2001,8.1285,100.7177
4/9/2001,8.141,100.8828
4/10/2001,8.1045,100.7133
4/11/2001,8.0665,101.0485
4/12/2001,8.0725,101.0689
4/17/2001,8.048,101.057
4/18/2001,8.059,100.9578
4/19/2001,8.0605,100.903
4/20/2001,8.123,101.2195
4/23/2001,8.1465,101.1277
4/24/2001,8.147,101.1733
4/25/2001,8.1625,101.1757
4/26/2001,8.1665,101.2162
4/27/2001,8.155,101.1044
4/30/2001,8.0925,100.7404
5/2/2001,8.103,100.6819
5/3/2001,8.099,100.4179
5/4/2001,8.0925,100.7124
5/7/2001,8.079,100.5145
5/8/2001,8.054,100.9054
5/9/2001,8.04,100.6765
5/10/2001,8.071,101.1616
5/11/2001,8.0185,100.7497
5/14/2001,7.99,100.7583
5/15/2001,8.019,100.9801
5/16/2001,8.0335,100.977
5/17/2001,8.003,101.2251
5/18/2001,7.9605,101.4596
5/21/2001,7.931,101.4881
5/22/2001,7.9315,101.6074
5/23/2001,7.944,102.1975
5/24/2001,7.9325,102.2916
5/25/2001,7.901,101.8509
5/28/2001,7.9115,101.9079
5/29/2001,7.8865,101.9296
5/30/2001,7.908,102.3876
5/31/2001,7.93,102.1562
6/1/2001,7.982,102.0187
6/4/2001,7.98,102.1683
6/5/2001,7.969,102.0786
6/6/2001,7.9675,102.9697
6/7/2001,7.9555,103.3687
6/8/2001,7.951,103.8484
6/11/2001,7.9535,103.9055
6/12/2001,7.9835,103.0918
6/13/2001,7.995,102.1864
6/14/2001,7.9545,102.3575
6/15/2001,7.998,101.8757
6/18/2001,7.9225,101.1315
6/19/2001,7.9,101.3698
6/20/2001,7.8565,101.6745
6/21/2001,7.894,101.8154
6/22/2001,7.86,101.6568
6/25/2001,7.9285,101.7512
6/26/2001,7.936,102.0492
6/27/2001,7.899,102.3948
6/28/2001,7.884,102.5819
6/29/2001,7.8865,102.5241
7/2/2001,7.9345,102.6124
7/3/2001,7.9505,102.5006
7/4/2001,7.924,102.4056
7/5/2001,7.9115,102.5238
7/6/2001,7.928,102.4787
7/9/2001,7.918,102.2657
7/10/2001,7.9455,102.1137
7/11/2001,7.9825,102.2928
7/12/2001,7.964,102.4075
7/13/2001,7.9565,102.2078
7/16/2001,7.9775,102.1612
7/17/2001,7.9805,102.2455
7/18/2001,8.0075,102.5141
7/19/2001,8.011,102.1736
7/20/2001,8.017,102.4426
7/23/2001,7.9865,102.4278
7/24/2001,8.002,102.3488
7/25/2001,8.013,102.5285
7/26/2001,8.0125,102.2484
7/27/2001,7.984,102.7703
7/30/2001,7.98,102.7061
7/31/2001,7.985,102.614
8/1/2001,8.012,102.4855
8/2/2001,7.996,102.875
8/3/2001,7.9685,102.2699
8/6/2001,7.9775,102.2059
8/7/2001,7.969,102.0404
8/8/2001,7.958,102.2788
8/9/2001,7.985,102.4282
8/10/2001,8.015,102.5805
8/13/2001,8.0625,102.015
8/14/2001,8.068,101.8138
8/15/2001,8.1235,101.8054
8/16/2001,8.1035,101.9948
8/17/2001,8.1325,102.1452
8/20/2001,8.1135,102.2221
8/21/2001,8.1215,101.8179
8/22/2001,8.1105,102.0399
8/23/2001,8.112,101.659
8/24/2001,8.106,101.7513
8/27/2001,8.083,101.8132
8/28/2001,8.068,101.4596
8/29/2001,8.068,101.4843
8/30/2001,8.0485,101.5078
8/31/2001,8.0675,101.3604
9/3/2001,8.0305,101.6602
9/4/2001,7.963,101.6408
9/5/2001,7.9305,102.0198
9/6/2001,7.949,102.1665
9/7/2001,7.9775,102.159
9/10/2001,8.0025,102.0536
9/11/2001,7.947,101.7158
9/12/2001,7.987,101.9441
9/13/2001,7.999,101.7743
9/14/2001,8.028,101.9466
9/17/2001,8.0655,101.8544
9/18/2001,7.9935,101.8155
9/19/2001,7.967,101.7437
9/20/2001,7.9315,102.063
9/21/2001,7.929,102.2756
9/24/2001,7.979,102.1035
9/25/2001,8.045,102.0817
9/26/2001,8.051,102.2151
9/27/2001,8.085,102.1585
9/28/2001,8.11,102.292
10/1/2001,8.0855,102.6179
10/2/2001,8.089,102.4425
10/3/2001,8.0835,102.4589
10/4/2001,8.0605,102.717
10/5/2001,8.07,102.6131
10/8/2001,8.06,102.8325
10/9/2001,8.0235,102.7064
10/10/2001,7.996,102.5801
10/11/2001,7.972,102.657
10/12/2001,7.9555,102.5215
10/15/2001,7.9735,102.6267
10/16/2001,7.9705,102.6799
10/17/2001,7.9495,102.7863
10/18/2001,7.9575,102.7597
10/19/2001,7.969,103.003
10/22/2001,7.98,103.4552
10/23/2001,7.949,103.4058
10/24/2001,7.945,103.4709
10/25/2001,7.949,103.31
10/26/2001,7.9525,103.1843
10/29/2001,7.968,103.5992
10/30/2001,7.9745,103.8422
10/31/2001,7.9985,104.1254
11/1/2001,7.985,104.0924
11/2/2001,7.969,104.072
11/5/2001,7.9515,104.2097
11/6/2001,7.9265,104.0638
11/7/2001,7.9585,104.0427
11/8/2001,7.892,104.0792
11/9/2001,7.8935,104.3522
11/12/2001,7.897,104.3336
11/13/2001,7.884,104.4846
11/14/2001,7.844,104.4688
11/15/2001,7.9,104.5635
11/16/2001,7.92,104.4356
11/19/2001,7.922,104.4877
11/20/2001,7.9125,104.4402
11/21/2001,7.894,104.2273
11/22/2001,7.883,104.3709
11/23/2001,7.929,104.0951
11/26/2001,7.9495,104.0624
11/27/2001,7.941,104.1827
11/28/2001,7.9415,104.2003
11/29/2001,7.948,104.4404
11/30/2001,7.951,104.6634
12/3/2001,8.0015,104.8933
12/4/2001,7.9665,104.9141
12/5/2001,8,104.6264
12/6/2001,7.976,104.4852
12/7/2001,7.977,104.4818
12/10/2001,7.9895,104.511
12/11/2001,8.002,104.7762
12/12/2001,8.0065,105.2739
12/13/2001,8.0235,105.6383
12/14/2001,8.028,105.4464
12/17/2001,8.037,105.6191
12/18/2001,7.9935,105.5888
12/19/2001,7.9805,105.561
12/20/2001,7.984,105.8322
12/21/2001,7.987,105.883
12/24/2001,7.9755,105.9944
12/27/2001,7.961,105.791
12/28/2001,7.9515,105.947
1/2/2002,8.0115,106.0409
1/3/2002,8.0105,106.4291
1/4/2002,7.9865,106.3598
1/7/2002,7.975,106.537
1/8/2002,7.9585,106.1507
1/9/2002,7.9475,106.99
1/10/2002,7.951,107.1316
1/11/2002,7.952,107.3324
1/14/2002,7.944,107.3259
1/15/2002,7.9495,107.5872
1/16/2002,7.912,107.6239
1/17/2002,7.901,107.5473
1/18/2002,7.9105,107.1664
1/21/2002,7.914,107.5736
1/22/2002,7.903,107.5142
1/23/2002,7.9225,107.8903
1/24/2002,7.876,108.1869
1/25/2002,7.857,107.9807
1/28/2002,7.8395,107.8891
1/29/2002,7.8405,108.1337
1/30/2002,7.8535,108.1319
1/31/2002,7.841,108.1676
2/1/2002,7.8405,108.3423
2/4/2002,7.8375,108.9182
2/5/2002,7.855,109.034
2/6/2002,7.829,109.5165
2/7/2002,7.802,109.5757
2/8/2002,7.8315,110.3243
2/11/2002,7.836,110.5503
2/12/2002,7.832,110.1975
2/13/2002,7.827,109.6018
2/14/2002,7.7795,109.9357
2/15/2002,7.764,110.3462
2/18/2002,7.7475,110.7499
2/19/2002,7.7485,111.0893
2/20/2002,7.7635,110.6249
2/21/2002,7.7375,110.9315
2/22/2002,7.762,110.6989
2/25/2002,7.753,111.0194
2/26/2002,7.735,110.8162
2/27/2002,7.713,110.9807
2/28/2002,7.712,110.6583
3/1/2002,7.706,110.7205
3/4/2002,7.6915,111.6441
3/5/2002,7.6885,112.0804
3/6/2002,7.7065,111.7454
3/7/2002,7.712,111.9024
3/8/2002,7.72,112.3939
3/11/2002,7.726,112.705
3/12/2002,7.7165,111.8978
3/13/2002,7.7455,111.8612
3/14/2002,7.7645,111.9171
3/15/2002,7.7675,112.5426
3/18/2002,7.7485,112.6744
3/19/2002,7.7395,113.0078
3/20/2002,7.7155,113.0796
3/21/2002,7.699,113.3961
3/22/2002,7.693,113.6487
3/25/2002,7.7025,113.7437
3/26/2002,7.709,113.7509
3/27/2002,7.711,113.0805
3/28/2002,7.703,113.099
4/2/2002,7.6965,113.2885
4/3/2002,7.6675,113.098
4/4/2002,7.6455,112.9358
4/5/2002,7.646,112.3983
4/8/2002,7.632,111.7217
4/9/2002,7.634,110.2182
4/10/2002,7.641,110.3417
4/11/2002,7.623,110.4488
4/12/2002,7.6235,110.2958
4/15/2002,7.614,110.3822
4/16/2002,7.633,110.3611
4/17/2002,7.6375,111.3726
4/18/2002,7.634,111.1141
4/19/2002,7.604,110.8323
4/22/2002,7.6095,110.3974
4/23/2002,7.5925,110.3324
4/24/2002,7.6235,110.2028
4/25/2002,7.585,110.6263
4/26/2002,7.5745,111.0117
