Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,ILS
8/21/2015,1.1281,138.4,1.9558,?,27.021,7.4629,?,0.7198,312.77,?,?,?,4.2038,?,4.4295,9.5314,?,?,1.0765,?,9.2745,7.559,77.0944,?,3.3039,1.5384,3.9161,1.4787,7.2064,8.7441,15725.28,74.3454,1346.41,18.9972,4.6915,1.6936,52.653,1.5852,40.191,14.5991,4.3741
8/24/2015,1.1497,137.8,1.9558,?,27.068,7.4633,?,0.7302,315.23,?,?,?,4.2428,?,4.4458,9.5035,?,?,1.0777,?,9.369,7.5603,81.442,?,3.397,1.5903,4.0935,1.5236,7.3636,8.9137,16151.96,76.7681,1389.25,19.6875,4.9063,1.7527,53.867,1.6275,41.121,15.2533,4.4654
8/25/2015,1.1506,137.84,1.9558,?,27.109,7.4635,?,0.729,312.31,?,?,?,4.2242,?,4.4328,9.5653,?,?,1.0834,?,9.3885,7.5553,79.655,?,3.3606,1.5937,4.0621,1.5181,7.3786,8.9182,16146.48,76.0504,1356.95,19.5343,4.8489,1.7596,53.624,1.6084,40.888,15.0211,4.442
8/26/2015,1.1402,136.46,1.9558,?,27.085,7.4637,?,0.7314,315.54,?,?,?,4.231,?,4.4353,9.6557,?,?,1.0778,?,9.502,7.562,79.3846,?,3.337,1.5963,4.0954,1.5125,7.3079,8.8383,16085.51,75.475,1353.57,19.3982,4.8413,1.7558,53.208,1.6006,40.671,14.8996,4.472
8/27/2015,1.1284,135.62,1.9558,?,27.098,7.4627,?,0.7312,315.15,?,?,?,4.2357,?,4.4391,9.5701,?,?,1.0771,?,9.4025,7.5495,76,?,3.296,1.579,4.0435,1.4924,7.2281,8.7452,15796.18,74.5252,1330.87,19.1585,4.7752,1.7469,52.668,1.5793,40.222,14.8012,4.4255
8/28/2015,1.1268,136.16,1.9558,?,27.048,7.463,?,0.7321,314.8,?,?,?,4.2405,?,4.4313,9.4953,?,?,1.0807,?,9.34,7.561,75.5398,?,3.2921,1.5789,4.0171,1.4954,7.1998,8.7327,15794.75,74.5519,1327.2,19.0764,4.7165,1.7477,52.631,1.5844,40.439,14.9146,4.418
8/31/2015,1.1215,136.07,1.9558,?,27.021,7.4629,?,0.72753,314.7,?,?,?,4.2289,?,4.4307,9.5032,?,?,1.0825,?,9.3585,7.553,74.8581,?,3.2731,1.5753,4.0671,1.4863,7.1579,8.692,15769.29,74.4698,1326.96,18.913,4.6998,1.7536,52.487,1.5842,40.2,14.9546,4.4094
9/1/2015,1.1236,134.87,1.9558,?,27.022,7.4634,?,0.7328,314.5,?,?,?,4.2375,?,4.4407,9.4954,?,?,1.0825,?,9.356,7.552,72.9868,?,3.2845,1.5956,4.1066,1.4856,7.1514,8.7079,15856.11,74.5056,1321.48,18.9495,4.7,1.7749,52.515,1.5869,40.165,15.0403,4.4135
9/2/2015,1.1255,135.21,1.9558,?,27.023,7.4632,?,0.7369,313.95,?,?,?,4.2359,?,4.4403,9.4968,?,?,1.0867,?,9.3015,7.5535,75.8536,?,3.3126,1.6061,4.1992,1.4919,7.1537,8.7226,15920.1,74.5011,1332.76,19.0198,4.7391,1.7766,52.647,1.5938,40.25,15.148,4.4248
9/3/2015,1.1229,134.98,1.9558,?,27.022,7.4615,?,0.7345,314.2,?,?,?,4.233,?,4.4305,9.3907,?,?,1.0903,?,9.273,7.5585,75.5386,?,3.335,1.6035,4.2672,1.4893,7.137,8.7026,15951.04,74.3837,1338.03,18.9809,4.7613,1.7679,52.579,1.5901,40.295,15.2883,4.4354
9/4/2015,1.1138,132.82,1.9558,?,27.03,7.4604,?,0.7315,313.55,?,?,?,4.2281,?,4.4308,9.4147,?,?,1.0839,?,9.2165,7.559,75.1586,?,3.3167,1.5948,4.2066,1.4736,7.0792,8.6321,15787.71,74.0625,1323.93,18.7826,4.7325,1.7478,52.076,1.58,39.919,15.1744,4.3595
9/7/2015,1.1146,133.09,1.9558,?,27.026,7.4614,?,0.73035,314.03,?,?,?,4.2298,?,4.4343,9.4197,?,?,1.0871,?,9.2645,7.5565,76.1067,?,3.3717,1.6062,4.2798,1.4802,7.0954,8.6382,15948.73,74.5187,1339.65,18.8887,4.8327,1.7801,52.366,1.5901,40.253,15.5102,4.3855
9/8/2015,1.1162,133.82,1.9558,?,27.047,7.4615,?,0.7244,314.22,?,?,?,4.2268,?,4.4263,9.4188,?,?,1.092,?,9.2245,7.5605,76.0808,?,3.3633,1.5976,4.2346,1.4757,7.1075,8.6514,15934.91,74.23,1334.07,18.8117,4.8435,1.7747,52.335,1.5847,40.285,15.421,4.3763
9/9/2015,1.1139,134.65,1.9558,?,27.057,7.4611,?,0.7251,313.17,?,?,?,4.2067,?,4.4174,9.4024,?,?,1.0893,?,9.2,7.551,75.7811,?,3.3633,1.586,4.234,1.4757,7.1047,8.6334,15869.33,73.9755,1325.47,18.6895,4.8043,1.7461,52.258,1.5782,40.193,15.2276,4.324
9/10/2015,1.1185,135.38,1.9558,?,27.038,7.4611,?,0.72655,314.51,?,?,?,4.2125,?,4.4228,9.4001,?,?,1.0923,?,9.176,7.552,76.3445,?,3.4067,1.5831,4.3489,1.4822,7.1329,8.6685,15992.53,74.3061,1327.1,18.9163,4.8238,1.7775,52.388,1.5837,40.387,15.4986,4.3675
9/11/2015,1.1268,136.02,1.9558,?,27.074,7.4608,?,0.7306,314.74,?,?,?,4.208,?,4.4189,9.3709,?,?,1.1031,?,9.271,7.55,76.606,?,3.4302,1.5955,4.3272,1.4945,7.1832,8.7327,16114.26,74.8967,1333.25,18.8722,4.8642,1.7914,52.755,1.5948,40.734,15.2887,4.3532
9/14/2015,1.1305,136.04,1.9558,?,27.116,7.4604,?,0.7334,313.33,?,?,?,4.2097,?,4.4175,9.335,?,?,1.0979,?,9.257,7.547,76.4851,?,3.4695,1.5874,4.3678,1.4983,7.2008,8.7615,16212.39,75.022,1335.76,18.9743,4.8666,1.7905,52.889,1.5919,40.743,15.3545,4.395
9/15/2015,1.132,135.44,1.9558,?,27.088,7.4609,?,0.7346,312.48,?,?,?,4.2011,?,4.4207,9.3277,?,?,1.0971,?,9.2565,7.5623,75.4818,?,3.4298,1.5885,4.3486,1.4984,7.2107,8.7731,16325.95,75.1238,1335.54,18.9457,4.8587,1.7877,52.887,1.5849,40.695,15.2568,4.3831
9/16/2015,1.1228,135.45,1.9558,?,27.065,7.461,?,0.72665,311.82,?,?,?,4.197,?,4.4265,9.3251,?,?,1.0943,?,9.2385,7.574,73.8232,?,3.3706,1.5677,4.3134,1.4877,7.1531,8.7021,16204,74.6213,1319.08,18.6879,4.7531,1.7701,52.356,1.5726,40.387,15,4.3565
9/17/2015,1.1312,136.76,1.9558,?,27.112,7.4619,?,0.72865,310.99,?,?,?,4.2036,?,4.4253,9.3317,?,?,1.095,?,9.2165,7.6075,74.5206,?,3.4138,1.5776,4.3696,1.4925,7.2016,8.767,16379.05,74.942,1315.48,18.7496,4.7771,1.7821,52.548,1.5818,40.437,15.1419,4.3896
9/18/2015,1.1419,136.31,1.9558,?,27.071,7.4612,?,0.7298,309.81,?,?,?,4.203,?,4.4187,9.3248,?,?,1.0913,?,9.237,7.6305,75.1599,?,3.4253,1.5709,4.437,1.4876,7.2674,8.8498,16399.84,74.9929,1329,18.7957,4.8053,1.7703,52.878,1.5886,40.596,15.0962,4.4277
9/21/2015,1.125,135.5,1.9558,?,27.053,7.4608,?,0.7243,310.12,?,?,?,4.1866,?,4.421,9.33,?,?,1.0906,?,9.2205,7.6363,74.1125,?,3.3612,1.5693,4.4529,1.4831,7.1643,8.7188,16280.28,73.9297,1325.46,18.6722,4.7931,1.7696,52.274,1.5843,40.269,15.0071,4.4085
9/22/2015,1.1155,133.75,1.9558,?,27.057,7.4602,?,0.7223,310.55,?,?,?,4.197,?,4.4225,9.3412,?,?,1.086,?,9.2145,7.6235,73.979,?,3.3881,1.5732,4.4809,1.4804,7.1129,8.6451,16257.25,73.5068,1322.15,18.7248,4.8017,1.7715,52.041,1.5817,40.164,15.2542,4.3864
9/23/2015,1.115,134.03,1.9558,?,27.09,7.4599,?,0.7297,310.91,?,?,?,4.2036,?,4.4183,9.3798,?,?,1.0882,?,9.237,7.5833,73.6019,?,3.373,1.5813,4.4794,1.479,7.1165,8.6414,16297.4,73.569,1328.24,18.7989,4.8471,1.7712,52.174,1.585,40.286,15.2287,4.406
9/24/2015,1.1241,134.48,1.9558,?,27.162,7.4612,?,0.7387,314.21,?,?,?,4.23,?,4.4178,9.4292,?,?,1.0928,?,9.463,7.625,74.7945,?,3.437,1.6147,4.7304,1.5039,7.1743,8.7119,16584.1,74.4594,1344.25,19.4059,4.8862,1.7857,52.84,1.6054,40.85,15.7352,4.4376
9/25/2015,1.1151,134.92,1.9558,?,27.193,7.4597,?,0.73475,315.46,?,?,?,4.2218,?,4.4111,9.3917,?,?,1.0922,?,9.513,7.6405,73.2,?,3.3767,1.5895,4.3383,1.4845,7.1082,8.642,16341.76,73.7709,1326.92,18.6723,4.8912,1.7578,52.126,1.586,40.322,15.3184,4.3807
9/28/2015,1.117,134.13,1.9558,?,27.22,7.4597,?,0.7352,315.43,?,?,?,4.2343,?,4.4173,9.4527,?,?,1.0941,?,9.582,7.636,73.3737,?,3.4137,1.5967,4.4787,1.4921,7.1099,8.6569,16419.85,73.8391,1334.11,19.0756,4.941,1.7585,52.271,1.596,40.603,15.6728,4.4024
9/29/2015,1.1204,134.38,1.9558,?,27.208,7.4607,?,0.7391,313.75,?,?,?,4.2356,?,4.4223,9.4462,?,?,1.0901,?,9.522,7.6535,73.4567,?,3.403,1.6009,4.5834,1.5,7.1316,8.6831,16442.26,73.9411,1338.63,19.016,4.9835,1.7616,52.48,1.6004,40.832,15.5812,4.4048
9/30/2015,1.1203,134.69,1.9558,?,27.187,7.4598,?,0.7385,313.45,?,?,?,4.2448,?,4.4176,9.4083,?,?,1.0915,?,9.5245,7.6445,73.2416,?,3.3903,1.5939,4.4808,1.5034,7.1206,8.6824,16347.81,73.4805,1328.27,18.9768,4.9237,1.7568,52.347,1.5921,40.712,15.4984,4.4001
10/1/2015,1.1153,133.56,1.9558,?,27.173,7.4605,?,0.7367,312.8,?,?,?,4.2459,?,4.4159,9.3754,?,?,1.0903,?,9.4565,7.64,73.0745,?,3.3796,1.5777,4.4023,1.4799,7.0901,8.6436,16360.31,73.0661,1314.36,18.8045,4.9148,1.7332,52.147,1.5916,40.63,15.4495,4.3856
10/2/2015,1.116,134.24,1.9558,?,27.163,7.4598,?,0.7358,312.97,?,?,?,4.2452,?,4.4138,9.3412,?,?,1.0923,?,9.4125,7.639,74.0858,?,3.3774,1.587,4.468,1.4775,7.0945,8.6491,16350.64,73.112,1318.86,18.8107,4.9271,1.7409,52.153,1.5996,40.846,15.5101,4.3806
10/5/2015,1.1236,135.07,1.9558,?,27.122,7.4605,?,0.7402,311.9,?,?,?,4.2449,?,4.4168,9.3513,?,?,1.0938,?,9.387,7.6263,73.155,?,3.3649,1.5853,4.4059,1.4735,7.1417,8.708,16204.96,73.3711,1304.86,18.7147,4.909,1.7272,52.193,1.5984,40.854,15.2697,4.3394
10/6/2015,1.1224,135.07,1.9558,?,27.109,7.4612,?,0.7399,313.58,?,?,?,4.2487,?,4.4186,9.3121,?,?,1.0936,?,9.3765,7.6135,72.6872,?,3.3576,1.5781,4.4209,1.4701,7.1358,8.6987,15970.48,73.3854,1311.31,18.8647,4.8962,1.7293,52.091,1.5986,40.768,15.3607,4.3423
10/7/2015,1.1266,135.3,1.9558,?,27.099,7.4615,?,0.7358,312.17,?,?,?,4.23,?,4.4174,9.2924,?,?,1.0882,?,9.258,7.6095,69.9561,?,3.2997,1.5586,4.3238,1.4649,7.1621,8.7312,15492.07,73.114,1299.71,18.6678,4.74,1.6966,51.829,1.587,40.401,15.069,4.3375
10/8/2015,1.1254,134.92,1.9558,?,27.117,7.4611,?,0.7366,312.17,?,?,?,4.2321,?,4.4162,9.279,?,?,1.0935,?,9.2185,7.6135,70.3304,?,3.3012,1.5664,4.3574,1.4683,7.1507,8.722,15619.12,73.2592,1305.49,18.6929,4.75,1.705,51.923,1.589,40.5,15.1556,4.3431
10/9/2015,1.1362,136.65,1.9558,?,27.109,7.4599,?,0.7407,311.59,?,?,?,4.217,?,4.415,9.2683,?,?,1.0919,?,9.1895,7.629,69.364,?,3.2973,1.5502,4.2601,1.4698,7.2094,8.8057,15346.5,73.6258,1298.05,18.6271,4.6919,1.6964,51.945,1.5855,40.392,15.0674,4.345
10/12/2015,1.1373,136.61,1.9558,?,27.108,7.4604,?,0.7401,310.86,?,?,?,4.2246,?,4.413,9.3017,?,?,1.0928,?,9.158,7.6265,69.4822,?,3.3177,1.5429,4.2818,1.4702,7.1917,8.8141,15285.16,73.643,1298.28,18.6802,4.717,1.6905,52.007,1.5897,40.204,15.0949,4.3623
