Date,PLN,NEER
11/18/2008,3.8295,92.006
11/19/2008,3.85,92.0085
11/20/2008,3.85,91.6744
11/21/2008,3.8375,92.7906
11/24/2008,3.8565,94.7285
11/25/2008,3.8354,94.5646
11/26/2008,3.7675,96.94
11/27/2008,3.7745,98.2044
11/28/2008,3.7748,96.9128
12/1/2008,3.8445,96.1339
12/2/2008,3.8325,96.6039
12/3/2008,3.8506,95.9861
12/4/2008,3.8625,95.928
12/5/2008,3.8865,96.2081
12/8/2008,3.8875,96.0212
12/9/2008,3.922,95.9244
12/10/2008,3.9566,93.964
12/11/2008,3.9865,92.5229
12/12/2008,3.9592,93.3331
12/15/2008,3.9949,95.8758
12/16/2008,4.0555,97.169
12/17/2008,4.0885,97.9294
12/18/2008,4.167,98.2998
12/19/2008,4.0825,96.7768
12/22/2008,4.094,97.1664
12/23/2008,4.096,98.219
12/24/2008,4.0863,99.9234
12/29/2008,4.14,100.9187
12/30/2008,4.1465,101.234
12/31/2008,4.1535,101.0126
1/2/2009,4.1638,99.1231
1/5/2009,4.136,98.1695
1/6/2009,4.02,98.2157
1/7/2009,3.9747,97.8378
1/8/2009,4.0315,96.8599
1/9/2009,4.0445,94.5907
1/12/2009,4.043,95.2207
1/13/2009,4.1418,98.3927
1/14/2009,4.144,98.6003
1/15/2009,4.2296,98.3199
1/16/2009,4.1805,99.7361
1/19/2009,4.3435,98.2564
1/20/2009,4.377,100.5909
1/21/2009,4.3465,99.6374
1/22/2009,4.3255,99.1386
1/23/2009,4.4405,99.1861
1/26/2009,4.343,98.6031
1/27/2009,4.354,97.0201
1/28/2009,4.345,97.0405
1/29/2009,4.384,97.1614
1/30/2009,4.462,99.161
2/2/2009,4.4421,99.4555
2/3/2009,4.5495,98.9207
2/4/2009,4.674,99.396
2/5/2009,4.6485,98.8177
2/6/2009,4.5995,98.5395
2/9/2009,4.4835,98.249
2/10/2009,4.4495,97.0654
2/11/2009,4.5848,97.6141
2/12/2009,4.605,97.947
2/13/2009,4.643,97.4101
2/16/2009,4.787,97.1585
2/17/2009,4.8795,96.7768
2/18/2009,4.7865,96.5242
2/19/2009,4.6749,95.8248
2/20/2009,4.7495,97.476
2/23/2009,4.6435,97.8091
2/24/2009,4.683,97.2907
2/25/2009,4.6515,97.3399
2/26/2009,4.696,96.2088
2/27/2009,4.703,96.0964
3/2/2009,4.75,96.1646
3/3/2009,4.735,95.6802
3/4/2009,4.714,96.4972
3/5/2009,4.7225,96.1788
3/6/2009,4.7311,95.9976
3/9/2009,4.746,96.2407
3/10/2009,4.6953,96.5782
3/11/2009,4.5905,97.1014
3/12/2009,4.604,96.982
3/13/2009,4.4905,97.9606
3/16/2009,4.433,99.2837
3/17/2009,4.49,100.0502
3/18/2009,4.5427,100.0875
3/19/2009,4.541,99.2317
3/20/2009,4.5662,99.689
3/23/2009,4.5703,98.2958
3/24/2009,4.5504,100.0534
3/25/2009,4.56,99.5401
3/26/2009,4.5675,99.1219
3/27/2009,4.6483,100.0696
3/30/2009,4.726,101.6347
3/31/2009,4.6885,101.6919
4/1/2009,4.554,100.6383
4/2/2009,4.492,101.5784
4/3/2009,4.4541,102.6432
4/6/2009,4.4373,102.509
4/7/2009,4.4963,102.6199
4/8/2009,4.4785,104.0498
4/9/2009,4.4285,104.3709
4/14/2009,4.348,104.2743
4/15/2009,4.3005,103.7636
4/16/2009,4.291,103.967
4/17/2009,4.2925,104.487
4/20/2009,4.3758,105.8822
4/21/2009,4.4177,105.6491
4/22/2009,4.414,106.2836
4/23/2009,4.4355,105.1626
4/24/2009,4.4886,104.6696
4/27/2009,4.5866,105.7098
4/28/2009,4.547,104.3408
4/29/2009,4.414,104.1365
4/30/2009,4.3993,106.004
5/4/2009,4.407,105.6093
5/5/2009,4.3483,103.6239
5/6/2009,4.4135,104.3712
5/7/2009,4.3038,103.7236
5/8/2009,4.351,104.8476
5/11/2009,4.382,106.0345
5/12/2009,4.386,105.8923
5/13/2009,4.4118,106.7304
5/14/2009,4.4875,106.3962
5/15/2009,4.4795,105.9263
5/18/2009,4.468,106.6901
5/19/2009,4.377,106.186
5/20/2009,4.3687,106.1388
5/21/2009,4.396,104.5646
5/22/2009,4.3843,105.8379
5/25/2009,4.414,105.8799
5/26/2009,4.4235,106.0133
5/27/2009,4.4363,106.6802
5/28/2009,4.491,105.9107
5/29/2009,4.4762,104.8374
6/1/2009,4.462,104.1951
6/2/2009,4.4877,103.9401
6/3/2009,4.4998,105.0109
6/4/2009,4.5193,105.5943
6/5/2009,4.542,106.0126
6/8/2009,4.5563,105.9565
6/9/2009,4.477,105.2494
6/10/2009,4.4645,105.2509
6/11/2009,4.4815,104.4091
6/12/2009,4.4791,105.025
6/15/2009,4.526,104.2706
6/16/2009,4.5305,103.9659
6/17/2009,4.5283,103.655
6/18/2009,4.5575,103.3091
6/19/2009,4.5138,102.8861
6/22/2009,4.523,102.945
6/23/2009,4.5462,103.928
6/24/2009,4.532,104.8468
6/25/2009,4.516,103.8268
6/26/2009,4.4945,103.4958
6/29/2009,4.496,102.9559
6/30/2009,4.452,103.1142
7/1/2009,4.3904,103.7983
7/2/2009,4.3543,104.4768
7/3/2009,4.3525,103.8644
7/6/2009,4.387,104.1317
7/7/2009,4.374,104.6977
7/8/2009,4.4338,105.6107
7/9/2009,4.3548,104.9917
7/10/2009,4.374,104.9342
7/13/2009,4.402,105.3034
7/14/2009,4.3557,105.327
7/15/2009,4.29,104.4567
7/16/2009,4.29,103.256
7/17/2009,4.3355,103.1121
7/20/2009,4.298,103.4613
7/21/2009,4.2525,103.1237
7/22/2009,4.2548,102.2802
7/23/2009,4.25,102.6954
7/24/2009,4.188,103.3739
7/27/2009,4.1761,103.2518
7/28/2009,4.1765,103.989
7/29/2009,4.1928,104.3426
7/30/2009,4.1775,106.4176
7/31/2009,4.159,105.8449
8/3/2009,4.1088,106.4535
8/4/2009,4.1233,106.9353
8/5/2009,4.1005,106.6276
8/6/2009,4.145,106.8194
8/7/2009,4.167,105.8329
8/10/2009,4.1154,105.4899
8/11/2009,4.174,106.4182
8/12/2009,4.1813,106.5952
8/13/2009,4.1085,106.936
8/14/2009,4.124,106.5987
8/17/2009,4.198,105.4672
8/18/2009,4.1645,106.0739
8/19/2009,4.1935,106.9416
8/20/2009,4.152,106.9046
8/21/2009,4.1068,107.24
8/24/2009,4.1123,107.3004
8/25/2009,4.0806,107.3663
8/26/2009,4.0933,106.6713
8/27/2009,4.1125,105.9672
8/28/2009,4.087,105.7059
8/31/2009,4.104,105.649
9/1/2009,4.1088,105.3969
9/2/2009,4.168,104.4228
9/3/2009,4.121,104.2253
9/4/2009,4.1145,103.7686
9/7/2009,4.11,103.9956
9/8/2009,4.0893,104.2104
9/9/2009,4.124,104.3653
9/10/2009,4.1667,104.5035
9/11/2009,4.1925,105.1684
9/14/2009,4.204,104.9349
9/15/2009,4.1635,105.3368
9/16/2009,4.1393,105.7499
9/17/2009,4.1245,106.2328
9/18/2009,4.1293,106.2023
9/21/2009,4.159,106.5338
9/22/2009,4.1613,106.3038
9/23/2009,4.1925,105.595
9/24/2009,4.1686,105.8336
9/25/2009,4.196,107.4148
9/28/2009,4.2097,106.6996
9/29/2009,4.2135,107.486
9/30/2009,4.2295,107.2477
10/1/2009,4.245,107.4734
10/2/2009,4.2438,107.9047
10/5/2009,4.2076,107.5707
10/6/2009,4.1763,107.5409
10/7/2009,4.218,106.6727
10/8/2009,4.2335,105.6652
10/9/2009,4.256,106.5483
10/12/2009,4.254,105.9099
10/13/2009,4.233,106.0602
10/14/2009,4.2017,106.184
10/15/2009,4.2225,106.8289
10/16/2009,4.2133,107.8882
10/19/2009,4.193,108.2087
10/20/2009,4.156,108.5177
10/21/2009,4.178,107.1404
10/22/2009,4.187,105.4422
10/23/2009,4.1752,104.9701
10/26/2009,4.1745,105.7504
10/27/2009,4.2033,105.9574
10/28/2009,4.2523,106.8416
10/29/2009,4.2565,106.8512
10/30/2009,4.241,106.8936
11/2/2009,4.2563,107.062
11/3/2009,4.286,108.0942
11/4/2009,4.2699,107.2092
11/5/2009,4.245,107.1785
11/6/2009,4.247,108.393
11/9/2009,4.218,108.092
11/10/2009,4.2033,107.4417
11/11/2009,4.1221,107.3854
11/12/2009,4.1411,108.1791
11/13/2009,4.111,109.016
11/16/2009,4.096,109.6585
11/17/2009,4.1012,110.2076
11/18/2009,4.0973,110.1928
11/19/2009,4.1358,110.7674
11/20/2009,4.1523,111.0416
11/23/2009,4.1209,110.1715
11/24/2009,4.1149,111.2794
11/25/2009,4.1065,110.1627
11/26/2009,4.1245,110.2087
11/27/2009,4.1635,110.3712
11/30/2009,4.1441,110.6062
12/1/2009,4.1098,111.0535
12/2/2009,4.1086,110.7213
12/3/2009,4.0977,110.3621
12/4/2009,4.0928,109.0786
12/7/2009,4.08,109.9734
12/8/2009,4.107,109.8407
12/9/2009,4.1336,109.8942
12/10/2009,4.1405,109.9464
12/11/2009,4.1457,110.0765
12/14/2009,4.1483,110.4761
12/15/2009,4.1865,110.6895
12/16/2009,4.1947,111.2263
12/17/2009,4.2028,111.3831
12/18/2009,4.193,111.143
12/21/2009,4.1865,110.7339
12/22/2009,4.177,110.0844
12/23/2009,4.1723,110.7583
12/24/2009,4.1523,110.2856
12/28/2009,4.161,111.0631
12/29/2009,4.1463,110.7991
12/30/2009,4.1249,110.332
12/31/2009,4.1045,109.4451
1/4/2010,4.103,109.9714
1/5/2010,4.092,110.0966
1/6/2010,4.0953,109.8168
1/7/2010,4.1225,109.7185
1/8/2010,4.1088,109.7654
1/11/2010,4.0583,108.7507
1/12/2010,4.0838,108.3837
1/13/2010,4.0563,108.7912
1/14/2010,4.0592,108.8462
1/15/2010,4.0399,108.757
1/18/2010,4.0227,107.3927
1/19/2010,4.0303,105.2452
1/20/2010,4.0232,103.3554
1/21/2010,4.0545,102.2269
1/22/2010,4.1018,105.3894
1/25/2010,4.0674,104.3588
1/26/2010,4.0902,106.2705
1/27/2010,4.0808,106.519
1/28/2010,4.0705,105.5948
1/29/2010,4.0463,104.5668
2/1/2010,4.0045,105.2076
2/2/2010,3.9917,102.9129
2/3/2010,3.9827,100.686
2/4/2010,4.028,101.901
2/5/2010,4.0875,102.4744
2/8/2010,4.104,101.0803
2/9/2010,4.0775,102.438
2/10/2010,4.0663,102.8748
2/11/2010,4.0285,103.6655
2/12/2010,4.0172,103.0559
2/15/2010,4.0168,101.8962
2/16/2010,4.0135,102.3509
2/17/2010,3.977,103.1243
2/18/2010,4.0008,99.8388
2/19/2010,4.0043,100.7907
2/22/2010,3.962,101.1572
2/23/2010,3.9703,101.7483
2/24/2010,3.9926,101.5538
2/25/2010,3.9926,102.4696
2/26/2010,3.9698,102.9203
3/1/2010,3.94,103.0785
3/2/2010,3.9147,102.5936
3/3/2010,3.9,103.1365
3/4/2010,3.901,103.3239
3/5/2010,3.8755,103.9672
3/8/2010,3.8681,103.253
3/9/2010,3.8954,103.0224
3/10/2010,3.86,101.6586
3/11/2010,3.9012,101.7241
3/12/2010,3.904,101.5083
3/15/2010,3.895,100.5616
3/16/2010,3.8865,101.0296
3/17/2010,3.8682,100.4631
3/18/2010,3.873,101.339
3/19/2010,3.8795,101.9779
3/22/2010,3.925,102.6948
3/23/2010,3.8952,102.1501
3/24/2010,3.8886,103.3038
3/25/2010,3.888,103.4337
3/26/2010,3.8893,103.1405
3/29/2010,3.8916,103.1423
3/30/2010,3.8759,103.6102
3/31/2010,3.8673,103.9528
4/1/2010,3.8458,103.5447
4/6/2010,3.8349,102.7117
4/7/2010,3.8385,102.3274
4/8/2010,3.8498,103.04
4/9/2010,3.877,103.0925
4/12/2010,3.8665,103.852
4/13/2010,3.8828,104.7706
4/14/2010,3.8549,105.7259
4/15/2010,3.8583,105.5586
4/16/2010,3.8743,105.7151
4/19/2010,3.9031,105.4808
4/20/2010,3.8861,105.8983
4/21/2010,3.8713,105.955
4/22/2010,3.8795,105.7348
4/23/2010,3.8823,106.2521
4/26/2010,3.8788,106.1127
4/27/2010,3.9166,106.3762
4/28/2010,3.9315,106.2215
4/29/2010,3.9153,105.4676
4/30/2010,3.9163,104.6124
5/3/2010,3.916,104.8537
5/4/2010,3.9585,105.46
5/5/2010,4.032,106.0339
5/6/2010,4.0923,106.8535
5/7/2010,4.1483,107.0787
5/10/2010,4.028,105.5081
5/11/2010,4.0499,105.2085
5/12/2010,3.9707,104.329
5/13/2010,3.9538,104.7378
5/14/2010,3.9858,105.2424
5/17/2010,4.0195,105.3347
5/18/2010,3.999,105.4897
5/19/2010,4.083,104.7151
5/20/2010,4.188,105.485
5/21/2010,4.153,105.8175
5/24/2010,4.115,106.5067
5/25/2010,4.1642,107.066
5/26/2010,4.109,106.7259
5/27/2010,4.0848,106.1698
5/28/2010,4.0615,106.5189
5/31/2010,4.0791,106.6038
6/1/2010,4.114,106.6192
6/2/2010,4.1008,106.5077
6/3/2010,4.0705,107.0038
6/4/2010,4.195,107.0603
6/7/2010,4.1503,106.4569
6/8/2010,4.133,106.8219
6/9/2010,4.1124,106.9813
6/10/2010,4.1218,107.4587
6/11/2010,4.089,106.47
6/14/2010,4.077,106.5959
6/15/2010,4.0734,107.3233
6/16/2010,4.0925,106.6391
6/17/2010,4.0756,106.9166
6/18/2010,4.0675,106.6674
6/21/2010,4.038,108.1101
6/22/2010,4.0601,107.7406
6/23/2010,4.0662,107.2874
6/24/2010,4.1207,107.9914
6/25/2010,4.1235,107.7241
6/28/2010,4.1322,107.3295
6/29/2010,4.1603,107.7951
6/30/2010,4.147,107.5402
7/1/2010,4.177,107.9993
7/2/2010,4.1545,109.4016
7/5/2010,4.1268,109.4627
7/6/2010,4.1009,108.7521
7/7/2010,4.122,108.424
7/8/2010,4.079,107.7858
7/9/2010,4.0699,108.2581
7/12/2010,4.077,107.6637
7/13/2010,4.0748,108.7812
7/14/2010,4.0662,108.4992
7/15/2010,4.0608,108.0025
7/16/2010,4.0914,107.6264
7/19/2010,4.1292,107.1128
7/20/2010,4.1354,107.4918
7/21/2010,4.0986,108.0791
7/22/2010,4.0974,108.6629
7/23/2010,4.07,109.9765
7/26/2010,4.0353,109.1781
7/27/2010,4.0045,108.7975
7/28/2010,4.007,108.6955
7/29/2010,4.004,109.4693
7/30/2010,4.0085,107.9607
8/2/2010,3.989,108.1879
8/3/2010,3.9964,108.0861
8/4/2010,4.0036,107.8763
8/5/2010,3.9831,107.0109
8/6/2010,3.987,107.9218
8/9/2010,3.9814,108.1266
8/10/2010,3.9841,108.0642
8/11/2010,4.0055,107.3233
8/12/2010,4.0243,106.436
8/13/2010,4.016,106.306
8/16/2010,3.9929,104.9852
8/17/2010,3.9709,104.2878
8/18/2010,3.9414,103.4834
8/19/2010,3.9283,104.8992
8/20/2010,3.981,105.3717
8/23/2010,3.9904,105.7313
8/24/2010,4.022,105.1153
8/25/2010,4.007,105.3772
8/26/2010,3.9907,103.8606
8/27/2010,3.9886,104.6891
8/30/2010,3.9806,104.7409
8/31/2010,4.0135,105.2325
9/1/2010,3.9896,106.1081
9/2/2010,3.9767,106.3268
9/3/2010,3.952,106.0977
9/6/2010,3.9333,106.1069
9/7/2010,3.9371,105.4714
9/8/2010,3.9518,105.5432
9/9/2010,3.938,105.4713
9/10/2010,3.9338,105.7516
9/13/2010,3.9383,106.1718
9/14/2010,3.9439,105.9633
9/15/2010,3.9357,105.8469
9/16/2010,3.9403,106.1458
9/17/2010,3.9622,106.3835
9/20/2010,3.9483,106.1485
9/21/2010,3.945,106.5722
9/22/2010,3.9415,107.1596
9/23/2010,3.9764,107.977
9/24/2010,3.9763,108.9029
9/27/2010,3.9497,108.0324
9/28/2010,3.9761,107.1661
9/29/2010,3.9743,107.619
9/30/2010,3.9847,108.8256
10/1/2010,3.937,108.6076
10/4/2010,3.9483,108.5579
10/5/2010,3.9708,108.5596
10/6/2010,3.949,108.6611
10/7/2010,3.9655,109.0731
10/8/2010,3.9765,107.8069
10/11/2010,3.9605,108.9772
10/12/2010,3.964,108.9988
10/13/2010,3.9545,109.1146
10/14/2010,3.9077,109.291
10/15/2010,3.905,108.6116
10/18/2010,3.9226,108.1207
10/19/2010,3.9363,107.5656
10/20/2010,3.9593,108.112
10/21/2010,3.9516,108.1654
10/22/2010,3.9701,108.0273
10/25/2010,3.9316,108.1799
10/26/2010,3.9352,108.7721
10/27/2010,3.9501,108.6196
10/28/2010,3.9646,108.5272
10/29/2010,3.982,107.4307
11/1/2010,3.9701,107.7192
11/2/2010,3.9548,106.8377
11/3/2010,3.9327,107.31
11/4/2010,3.8958,107.8612
11/5/2010,3.915,107.9313
11/8/2010,3.9193,107.7976
11/9/2010,3.9219,107.5621
11/10/2010,3.8843,106.6092
11/11/2010,3.9329,106.8801
11/12/2010,3.9289,105.9192
11/15/2010,3.93,106.6242
11/16/2010,3.9372,107.062
11/17/2010,3.964,106.5399
11/18/2010,3.9375,106.1766
11/19/2010,3.9345,106.2924
11/22/2010,3.934,106.3963
11/23/2010,3.9543,106.9189
11/24/2010,3.9743,106.448
11/25/2010,3.9789,106.5923
11/26/2010,4.0275,106.1686
11/29/2010,4.0476,104.8094
11/30/2010,4.0692,105.3491
12/1/2010,4.0202,104.6498
12/2/2010,4.0055,104.5945
12/3/2010,3.9952,104.2112
12/6/2010,4.019,104.9675
12/7/2010,4.0117,105.4117
12/8/2010,4.0633,105.6388
12/9/2010,4.0305,105.3351
12/10/2010,4.0296,105.9184
12/13/2010,4.0156,106.1935
12/14/2010,3.99,106.3429
12/15/2010,3.9783,106.5771
12/16/2010,3.979,106.7458
12/17/2010,3.9798,106.3087
12/20/2010,3.9966,105.4607
12/21/2010,3.994,105.7768
12/22/2010,3.9928,106.0923
12/23/2010,3.9798,107.0724
12/24/2010,3.9655,107.3554
12/27/2010,3.9763,108.0405
12/28/2010,3.9823,107.5392
12/29/2010,3.9667,107.7729
12/30/2010,3.965,108.1564
12/31/2010,3.975,108.0855
1/3/2011,3.9578,108.2774
1/4/2011,3.9403,107.3562
1/5/2011,3.8973,107.0868
1/6/2011,3.8553,107.579
1/7/2011,3.8768,108.1794
1/10/2011,3.9047,108.7332
1/11/2011,3.8882,108.9334
1/12/2011,3.8425,108.8135
1/13/2011,3.8656,108.98
1/14/2011,3.88,109.0781
1/17/2011,3.873,108.6856
1/18/2011,3.8707,109.1049
1/19/2011,3.8658,108.7197
1/20/2011,3.9132,108.0382
1/21/2011,3.8748,108.1939
1/24/2011,3.877,108.2844
1/25/2011,3.8755,109.075
1/26/2011,3.873,108.4758
1/27/2011,3.8985,108.6952
1/28/2011,3.9161,108.1325
1/31/2011,3.9362,108.2648
2/1/2011,3.9138,108.4533
2/2/2011,3.9128,108.5723
2/3/2011,3.9147,108.3544
2/4/2011,3.9008,107.4616
2/7/2011,3.874,107.6059
2/8/2011,3.8856,106.9933
2/9/2011,3.8943,107.1027
2/10/2011,3.9337,106.8812
2/11/2011,3.9193,106.9018
2/14/2011,3.9436,107.6469
2/15/2011,3.9287,107.625
2/16/2011,3.9093,107.5275
2/17/2011,3.9075,107.8477
2/18/2011,3.9145,107.8824
2/21/2011,3.9277,108.3201
2/22/2011,3.9655,108.0511
2/23/2011,3.9583,108.0454
2/24/2011,3.9975,108.4142
2/25/2011,3.9709,108.2614
2/28/2011,3.9548,108.4466
3/1/2011,3.9725,107.9891
3/2/2011,3.9845,106.5719
3/3/2011,3.9826,107.1309
3/4/2011,3.99,106.6264
3/7/2011,3.9732,107.1869
3/8/2011,3.9848,107.0544
3/9/2011,3.9801,106.3796
3/10/2011,3.9915,106.5803
3/11/2011,4.0412,106.3344
3/14/2011,4.0315,106.164
3/15/2011,4.0584,106.7628
3/16/2011,4.0625,106.9949
3/17/2011,4.079,107.6694
3/18/2011,4.0588,108.3193
3/21/2011,4.0436,108.0361
3/22/2011,4.0338,107.6632
3/23/2011,4.041,107.7474
3/24/2011,4.0197,107.8852
3/25/2011,4.0095,106.4017
3/28/2011,4.0007,105.0245
3/29/2011,3.9955,104.8637
3/30/2011,3.988,105.3411
3/31/2011,4.0106,105.1705
4/1/2011,4.0398,104.7765
4/4/2011,4.0325,105.3805
4/5/2011,4.014,106.3587
4/6/2011,3.9858,106.2086
4/7/2011,3.9755,106.8052
4/8/2011,3.956,106.3316
4/11/2011,3.9775,106.2753
4/12/2011,3.9733,106.1564
4/13/2011,3.9584,105.5553
4/14/2011,3.9526,105.7313
4/15/2011,3.9467,106.5455
4/18/2011,3.9683,104.9489
4/19/2011,3.9785,105.2303
4/20/2011,3.9723,105.1669
4/21/2011,3.9493,104.6865
4/26/2011,3.934,104.6318
4/27/2011,3.9294,103.5588
4/28/2011,3.9393,103.5126
4/29/2011,3.9356,101.3637
5/2/2011,3.9297,102.1229
5/3/2011,3.9443,102.1224
5/4/2011,3.9366,102.1233
5/5/2011,3.9475,102.8785
5/6/2011,3.9515,102.2785
5/9/2011,3.9383,101.8647
5/10/2011,3.9315,101.6434
5/11/2011,3.9013,102.4921
5/12/2011,3.915,102.3202
5/13/2011,3.9173,102.4037
5/16/2011,3.9303,101.8165
5/17/2011,3.9288,102.408
5/18/2011,3.9263,102.2632
5/19/2011,3.9236,102.5065
5/20/2011,3.9266,102.3088
5/23/2011,3.9485,101.3289
5/24/2011,3.9473,100.628
5/25/2011,3.9678,100.1261
5/26/2011,3.9675,100.3136
5/27/2011,3.978,99.8674
5/30/2011,3.975,98.0146
5/31/2011,3.9558,97.3892
6/1/2011,3.957,97.2708
6/2/2011,3.9663,96.9204
6/3/2011,3.957,97.1348
6/6/2011,3.9612,97.245
6/7/2011,3.9487,96.7523
6/8/2011,3.9572,96.8287
6/9/2011,3.9558,95.3944
6/10/2011,3.9354,94.1898
6/13/2011,3.9332,93.5374
6/14/2011,3.9302,96.2247
6/15/2011,3.941,96.59
6/16/2011,3.9841,95.419
6/17/2011,3.9729,95.3248
6/20/2011,3.9898,95.9172
6/21/2011,3.9762,96.1167
6/22/2011,3.9838,95.4112
6/23/2011,3.9991,95.8848
6/24/2011,3.9919,96.2312
6/27/2011,4.0024,96.3928
6/28/2011,4.0132,97.846
6/29/2011,3.9987,97.7111
6/30/2011,3.9903,98.6728
7/1/2011,3.9678,98.1181
7/4/2011,3.9425,98.3903
7/5/2011,3.95,98.7097
7/6/2011,3.9544,96.9227
7/7/2011,3.9465,97.8262
7/8/2011,3.9401,97.4472
7/11/2011,3.9813,96.4947
7/12/2011,4.0315,96.9382
7/13/2011,4.0445,96.7969
7/14/2011,4.031,97.0359
7/15/2011,4.0348,97.8142
7/18/2011,4.044,98.3221
7/19/2011,4.0283,97.7336
7/20/2011,3.9917,94.3968
7/21/2011,3.9955,96.9322
7/22/2011,3.9815,97.3728
7/25/2011,3.9984,97.0797
7/26/2011,4.0035,97.0147
7/27/2011,4.0058,97.2901
7/28/2011,4.015,96.1868
7/29/2011,4.0086,96.5187
8/1/2011,3.9828,95.7177
8/2/2011,4.0295,96.3921
8/3/2011,4.028,95.7968
8/4/2011,4.0313,95.445
8/5/2011,4.0455,95.2147
8/8/2011,4.0514,95.696
8/9/2011,4.0956,95.045
8/10/2011,4.1006,94.7921
8/11/2011,4.1759,94.4808
8/12/2011,4.1518,94.084
8/15/2011,4.1583,93.4968
8/16/2011,4.1595,93.5641
8/17/2011,4.1338,93.172
8/18/2011,4.1526,93.6057
8/19/2011,4.1724,93.7013
8/22/2011,4.183,94.3701
8/23/2011,4.1499,94.3229
8/24/2011,4.1566,94.5417
8/25/2011,4.1528,94.1861
8/26/2011,4.1751,94.0935
8/29/2011,4.1562,93.3329
8/30/2011,4.1579,92.6952
8/31/2011,4.1481,92.1765
9/1/2011,4.1442,91.9171
9/2/2011,4.1821,92.3946
9/5/2011,4.2056,93.3554
9/6/2011,4.2325,93.3304
9/7/2011,4.2186,93.9661
9/8/2011,4.2374,93.9666
9/9/2011,4.3033,94.4638
9/12/2011,4.3232,94.3947
9/13/2011,4.3339,95.149
9/14/2011,4.358,95.361
9/15/2011,4.3535,94.1602
9/16/2011,4.3445,93.8385
9/19/2011,4.3645,93.4486
9/20/2011,4.366,93.5355
9/21/2011,4.4333,93.1423
9/22/2011,4.4863,92.6685
9/23/2011,4.513,92.7533
9/26/2011,4.3888,92.9504
9/27/2011,4.372,93.4387
9/28/2011,4.4313,93.3537
9/29/2011,4.4377,93.8014
9/30/2011,4.405,94.5573
10/3/2011,4.3815,94.6802
10/4/2011,4.4069,95.3582
10/5/2011,4.3953,95.8635
10/6/2011,4.3768,96.3852
10/7/2011,4.3762,96.5676
10/10/2011,4.3185,97.4277
10/11/2011,4.3284,97.1417
10/12/2011,4.2941,97.0775
10/13/2011,4.3168,98.4368
10/14/2011,4.31,99.0318
10/17/2011,4.2927,98.2447
10/18/2011,4.3684,98.9562
10/19/2011,4.3351,99.468
10/20/2011,4.3515,99.326
10/21/2011,4.3935,99.5839
10/24/2011,4.3739,99.7649
10/25/2011,4.3815,99.8554
10/26/2011,4.3718,100.0797
10/27/2011,4.342,99.6824
10/28/2011,4.325,99.1208
10/31/2011,4.3447,99.7243
11/1/2011,4.4774,99.7027
11/2/2011,4.3725,99.6535
11/3/2011,4.3463,98.4221
11/4/2011,4.3611,99.8808
11/7/2011,4.3634,100.3417
11/8/2011,4.3545,99.9353
11/9/2011,4.397,99.9974
11/10/2011,4.3825,100.2486
11/11/2011,4.4235,100.7427
11/14/2011,4.3956,100.5662
11/15/2011,4.4145,101.4051
11/16/2011,4.4276,101.779
11/17/2011,4.4388,101.7079
11/18/2011,4.42,101.7368
11/21/2011,4.4469,101.347
11/22/2011,4.4637,100.7361
11/23/2011,4.4715,100.3755
11/24/2011,4.4905,101.7598
11/25/2011,4.5143,102.0117
11/28/2011,4.5153,101.7197
11/29/2011,4.527,101.2543
11/30/2011,4.508,100.5381
12/1/2011,4.505,100.9026
12/2/2011,4.4726,101.1381
12/5/2011,4.4687,101.2764
12/6/2011,4.4548,101.3599
12/7/2011,4.4715,100.8546
12/8/2011,4.4763,100.4812
12/9/2011,4.5149,100.5124
12/12/2011,4.5395,101.2749
12/13/2011,4.5608,101.3379
12/14/2011,4.5607,100.8896
12/15/2011,4.535,100.7036
12/16/2011,4.4891,100.9937
12/19/2011,4.488,101.0944
12/20/2011,4.459,101.2465
12/21/2011,4.4568,100.5536
12/22/2011,4.4352,100.0542
12/23/2011,4.4397,100.1854
12/27/2011,4.404,99.6736
12/28/2011,4.3947,100.0061
12/29/2011,4.4411,99.9473
12/30/2011,4.458,99.4744
1/2/2012,4.4733,99.6843
1/3/2012,4.4744,99.8458
1/4/2012,4.4895,99.6818
1/5/2012,4.5054,99.7337
1/6/2012,4.4973,99.381
1/9/2012,4.4821,99.5018
1/10/2012,4.4626,100.1205
1/11/2012,4.4609,99.8549
1/12/2012,4.4392,99.9633
1/13/2012,4.406,100.084
1/16/2012,4.3927,99.9697
1/17/2012,4.3697,100.1122
1/18/2012,4.3478,99.6827
1/19/2012,4.325,99.2429
1/20/2012,4.3196,99.3662
1/23/2012,4.2853,98.7616
1/24/2012,4.2984,98.4129
1/25/2012,4.2966,98.1323
1/26/2012,4.247,96.7273
1/27/2012,4.2207,96.2803
1/30/2012,4.2545,95.5916
1/31/2012,4.2243,95.5951
2/1/2012,4.2005,95.8967
2/2/2012,4.1997,96.0159
2/3/2012,4.1932,96.112
2/6/2012,4.177,95.1983
2/7/2012,4.1783,95.3847
2/8/2012,4.1773,95.3003
2/9/2012,4.1971,95.5714
2/10/2012,4.2188,95.0528
2/13/2012,4.1942,94.3819
2/14/2012,4.191,94.3167
2/15/2012,4.1875,93.8373
2/16/2012,4.236,94.2853
2/17/2012,4.1816,94.6443
2/20/2012,4.168,95.3663
2/21/2012,4.1837,97.2209
2/22/2012,4.1866,96.5179
2/23/2012,4.1803,96.5272
