Date,TRY,NEER
1/4/1999,2.163162126,94.9144
1/5/1999,2.163293906,94.3136
1/6/1999,2.163428815,94.3489
1/7/1999,2.163554015,93.6429
1/8/1999,2.163674725,93.6499
1/11/1999,2.163803108,93.346
1/12/1999,2.163935192,93.3327
1/13/1999,2.164067868,93.3342
1/14/1999,2.164202315,92.8048
1/15/1999,2.1643418,92.8476
1/18/1999,2.164491265,92.6471
1/19/1999,2.16464886,92.0965
1/20/1999,2.16480783,91.901
1/21/1999,2.164961825,91.724
1/22/1999,2.165120426,91.6208
1/25/1999,2.165278196,91.6715
1/26/1999,2.165434412,91.6073
1/27/1999,2.165598058,91.1863
1/28/1999,2.165761981,91.2799
1/29/1999,2.165918864,90.994
2/1/1999,2.16608212,90.5339
2/2/1999,2.16624386,90.6216
2/3/1999,2.166408699,90.2841
2/4/1999,2.166573206,90.1901
2/5/1999,2.166743108,90.301
2/8/1999,2.166917303,90.3523
2/9/1999,2.16709935,90.293
2/10/1999,2.167277599,89.6192
2/11/1999,2.167456291,89.8324
2/12/1999,2.16762961,89.6353
2/15/1999,2.167809261,89.3238
2/16/1999,2.167986332,89.1378
2/17/1999,2.16816419,89.1641
2/18/1999,2.168338736,89.1646
2/19/1999,2.168513798,89.1498
2/22/1999,2.16869191,88.6866
2/23/1999,2.168869313,88.6311
2/24/1999,2.169044628,88.3678
2/25/1999,2.169214242,88.1555
2/26/1999,2.169388863,88.0795
3/1/1999,2.169567653,87.7092
3/2/1999,2.169747771,87.6369
3/3/1999,2.169930642,87.4343
3/4/1999,2.1701175,87.2712
3/5/1999,2.170306695,87.3079
3/8/1999,2.170498037,87.2991
3/9/1999,2.170692992,87.1346
3/10/1999,2.170882319,87.1262
3/11/1999,2.171061079,86.8279
3/12/1999,2.171234387,86.734
3/15/1999,2.171416043,86.7585
3/16/1999,2.171586728,86.1641
3/17/1999,2.171757121,86.1633
3/18/1999,2.171909035,86.2087
3/19/1999,2.172057088,86.1796
3/22/1999,2.172218393,86.1414
3/23/1999,2.172371241,85.8445
3/24/1999,2.172530472,85.8679
3/25/1999,2.17268325,85.8875
3/26/1999,2.172843924,85.8235
3/29/1999,2.172987534,85.5412
3/30/1999,2.173137955,85.3021
3/31/1999,2.173299109,85.2592
4/1/1999,2.173462364,85.0646
4/2/1999,2.173624079,84.7113
4/5/1999,2.17378782,84.772
4/6/1999,2.173953745,84.2338
4/7/1999,2.174123991,84.1352
4/8/1999,2.174295107,83.6576
4/9/1999,2.174459674,83.2532
4/12/1999,2.174625923,83.2911
4/13/1999,2.174795956,83.353
4/14/1999,2.174962271,82.9765
4/15/1999,2.175116887,82.5849
4/16/1999,2.175265473,82.5442
4/19/1999,2.175415888,82.5076
4/20/1999,2.175572653,82.2826
4/21/1999,2.175726306,82.0289
4/22/1999,2.175882066,82.0464
4/23/1999,2.176039587,81.9559
4/26/1999,2.176199493,81.9365
4/27/1999,2.176355582,81.9272
4/28/1999,2.176506716,81.5379
4/29/1999,2.176652578,81.6571
4/30/1999,2.176806096,81.5315
5/3/1999,2.176966185,81.4041
5/4/1999,2.177131834,81.3058
5/5/1999,2.177304734,81.6054
5/6/1999,2.177472916,80.9097
5/7/1999,2.177644871,80.9097
5/10/1999,2.177812534,80.9275
5/11/1999,2.177974843,80.8786
5/12/1999,2.178149824,80.4866
5/13/1999,2.178325647,80.4443
5/14/1999,2.1784949,80.1109
5/17/1999,2.178664639,80.1319
5/18/1999,2.178837652,79.9434
5/19/1999,2.179015279,79.5961
5/20/1999,2.179194538,79.6435
5/21/1999,2.179366313,79.4241
5/24/1999,2.179534998,79.2308
5/25/1999,2.179705744,79.0284
5/26/1999,2.179880441,78.9749
5/27/1999,2.180058346,78.8647
5/28/1999,2.180242143,78.6271
5/31/1999,2.180441292,78.3953
6/1/1999,2.180641782,78.1083
6/2/1999,2.180849093,77.7945
6/3/1999,2.181046943,77.8087
6/4/1999,2.181247001,77.3381
6/7/1999,2.181448085,77.4248
6/8/1999,2.18164455,77.3032
6/9/1999,2.181845081,77.1478
6/10/1999,2.182049289,76.8665
6/11/1999,2.182254488,76.5264
6/14/1999,2.182460364,76.4985
6/15/1999,2.182665888,76.3454
6/16/1999,2.182874228,76.2302
6/17/1999,2.183081663,76.1355
6/18/1999,2.18328855,75.8502
6/21/1999,2.183500515,75.5186
6/22/1999,2.183714631,75.4404
6/23/1999,2.183931059,75.2427
6/24/1999,2.184147897,74.8173
6/25/1999,2.184362326,74.8966
6/28/1999,2.18458054,74.8161
6/29/1999,2.184802304,74.7093
6/30/1999,2.185027027,74.2372
7/1/1999,2.185253161,74.2816
7/2/1999,2.18548564,74.1691
7/5/1999,2.185716634,74.2129
7/6/1999,2.185946258,74.2748
7/7/1999,2.186170012,74.6304
7/8/1999,2.186401554,73.7924
7/9/1999,2.186630291,73.6167
7/12/1999,2.186852273,73.6086
7/13/1999,2.187077782,73.6683
7/14/1999,2.187307502,73.2709
7/15/1999,2.187538842,73.0548
7/16/1999,2.187769928,73.0445
7/19/1999,2.188006153,72.9561
7/20/1999,2.18823777,72.5503
7/21/1999,2.188466174,72.3647
7/22/1999,2.18869012,72.1894
7/23/1999,2.188919728,72.0834
7/26/1999,2.189146157,71.7137
7/27/1999,2.189378094,71.6997
7/28/1999,2.189607332,71.5197
7/29/1999,2.189839559,71.5086
7/30/1999,2.190070529,71.0929
8/2/1999,2.190300361,70.9656
8/3/1999,2.190528291,70.9316
8/4/1999,2.190756002,70.8838
8/5/1999,2.190981205,70.7657
8/6/1999,2.191204701,70.6895
8/9/1999,2.191427773,70.2113
8/10/1999,2.191652875,69.9779
8/11/1999,2.191871963,69.7855
8/12/1999,2.192075131,69.7084
8/13/1999,2.192284501,69.2599
8/16/1999,2.192500081,69.4635
8/17/1999,2.192708985,69.3757
8/18/1999,2.192918259,68.959
8/19/1999,2.193129355,68.8146
8/20/1999,2.193339976,68.6978
8/23/1999,2.193550202,68.5161
8/24/1999,2.193759548,68.4448
8/25/1999,2.193968659,68.2637
8/26/1999,2.194178667,67.8529
8/27/1999,2.194390946,67.7599
8/30/1999,2.194609745,67.7122
8/31/1999,2.194830502,67.6769
9/1/1999,2.1950448,67.6071
9/2/1999,2.195255749,67.3591
9/3/1999,2.195467355,67.1952
9/6/1999,2.195683104,67.0807
9/7/1999,2.195899027,67.2716
9/8/1999,2.196116342,67.3165
9/9/1999,2.196336105,67.1152
9/10/1999,2.196559334,67.0961
9/13/1999,2.196785302,67.1324
9/14/1999,2.197008692,66.9682
9/15/1999,2.197235677,67.0148
9/16/1999,2.197461382,66.9884
9/17/1999,2.197690525,66.8195
9/20/1999,2.197921074,66.7248
9/21/1999,2.19815059,66.7487
9/22/1999,2.198379072,66.7211
9/23/1999,2.19861165,66.7637
9/24/1999,2.198845355,66.9188
9/27/1999,2.199083367,66.8694
9/28/1999,2.199316599,67.0698
9/29/1999,2.199550102,67.0606
9/30/1999,2.199785429,66.9183
10/1/1999,2.200022172,66.7179
10/4/1999,2.200261111,66.6635
10/5/1999,2.200498488,66.4775
10/6/1999,2.200726819,66.3801
10/7/1999,2.200955665,66.3738
10/8/1999,2.201190589,66.5311
10/11/1999,2.201428203,66.355
10/12/1999,2.201661916,66.4025
10/13/1999,2.201889512,66.3363
10/14/1999,2.202115738,66.1341
10/15/1999,2.202346986,66.069
10/18/1999,2.202583798,65.7751
10/19/1999,2.202814649,65.7781
10/20/1999,2.203048399,65.8795
10/21/1999,2.203280287,65.8678
10/22/1999,2.203515859,65.9727
10/25/1999,2.203748664,65.7925
10/26/1999,2.203981826,65.8764
10/27/1999,2.204213287,65.5918
10/28/1999,2.204445267,65.6742
10/29/1999,2.204684891,65.5251
11/1/1999,2.204923311,65.6217
11/2/1999,2.205165266,65.6474
11/3/1999,2.205404617,65.4291
11/4/1999,2.205650309,65.4399
11/5/1999,2.205895545,65.0993
11/8/1999,2.206144243,65.2007
11/9/1999,2.206394922,65.2444
11/10/1999,2.206642916,65.0547
11/11/1999,2.206895248,65.1687
11/12/1999,2.20714721,64.881
11/15/1999,2.207402399,64.8369
11/16/1999,2.207659164,64.9085
11/17/1999,2.207915232,64.8465
11/18/1999,2.20816559,64.5607
11/19/1999,2.208412593,64.4229
11/22/1999,2.208663489,64.4526
11/23/1999,2.208913806,64.4594
11/24/1999,2.209165782,64.5048
11/25/1999,2.209420373,64.3824
11/26/1999,2.20967501,64.3302
11/29/1999,2.209928032,64.2849
11/30/1999,2.210182011,64.2147
12/1/1999,2.210436201,64.1934
12/2/1999,2.210693514,64.2251
12/3/1999,2.210948627,64.1444
12/6/1999,2.211204494,64.0809
12/7/1999,2.211463197,63.9776
12/8/1999,2.211718034,63.9792
12/9/1999,2.211973417,64.0278
12/10/1999,2.212223593,63.8652
12/13/1999,2.212475563,63.8648
12/14/1999,2.212724823,63.8253
12/15/1999,2.212973038,64.0038
12/16/1999,2.213221253,63.8855
12/17/1999,2.213470718,63.9893
12/20/1999,2.213720769,64.038
12/21/1999,2.213975543,64.2064
12/22/1999,2.214231242,64.1086
12/23/1999,2.214487824,64.2584
12/24/1999,2.214744454,64.2653
12/27/1999,2.214998744,64.1904
12/28/1999,2.215257939,64.2321
12/29/1999,2.215518986,64.2286
12/30/1999,2.215777904,64.0684
1/3/2000,2.21603578,64.0122
1/4/2000,2.216288208,64.0567
1/5/2000,2.216540218,63.8123
1/6/2000,2.216791558,63.9124
1/7/2000,2.217045672,64.0963
1/10/2000,2.21729214,64.1642
1/11/2000,2.217542893,64.1256
1/12/2000,2.217793816,63.8424
1/13/2000,2.218047096,63.6604
1/14/2000,2.218301095,63.696
1/17/2000,2.218556108,63.8056
1/18/2000,2.218807922,63.6815
1/19/2000,2.21906231,63.0944
1/20/2000,2.219317925,63.1683
1/21/2000,2.219567848,63.1126
1/24/2000,2.219820093,63.0378
1/25/2000,2.220070861,62.6992
1/26/2000,2.220323109,62.6727
1/27/2000,2.220579628,62.3972
1/28/2000,2.220839915,62.2596
1/31/2000,2.221100127,62.5147
2/1/2000,2.221361701,62.3583
2/2/2000,2.221623497,62.2284
2/3/2000,2.221888056,62.1593
2/4/2000,2.222154958,62.2682
2/7/2000,2.222422001,62.1309
2/8/2000,2.222688083,62.0028
2/9/2000,2.22295524,62.0685
2/10/2000,2.223224618,62.0661
2/11/2000,2.223497537,62.0305
2/14/2000,2.22377175,62.0113
2/15/2000,2.224039482,61.9365
2/16/2000,2.224314031,61.7218
2/17/2000,2.224590174,61.7328
2/18/2000,2.224867362,61.6308
2/21/2000,2.225146871,61.5582
2/22/2000,2.225421422,61.5712
2/23/2000,2.225697912,61.6129
2/24/2000,2.225976385,61.5361
2/25/2000,2.226259957,61.4774
2/28/2000,2.226544838,61.4734
2/29/2000,2.226824712,61.6953
3/1/2000,2.227111571,61.5988
3/2/2000,2.227393977,61.6496
3/3/2000,2.227672863,61.5672
3/6/2000,2.227949765,61.7289
3/7/2000,2.228214072,61.6977
3/8/2000,2.228482242,61.4233
3/9/2000,2.228747646,61.4004
3/10/2000,2.229014561,61.2696
3/13/2000,2.229279349,61.2107
3/14/2000,2.229548007,61.2445
3/15/2000,2.229811964,61.413
3/16/2000,2.230076534,61.3477
3/17/2000,2.23033794,61.3667
3/20/2000,2.230597424,61.5329
3/21/2000,2.230857345,61.585
3/22/2000,2.23112385,61.5787
3/23/2000,2.231388779,61.3906
3/24/2000,2.231653462,61.3913
3/27/2000,2.231908046,61.4161
3/28/2000,2.232164356,61.3034
3/29/2000,2.232424332,61.2318
3/30/2000,2.232682895,61.3036
3/31/2000,2.232945043,61.1601
4/3/2000,2.233204183,61.0901
4/4/2000,2.233461044,61.1056
4/5/2000,2.233713336,61.0977
4/6/2000,2.233975734,61.1669
4/7/2000,2.234237711,61.201
4/10/2000,2.234502723,61.0929
4/11/2000,2.234765153,61.0673
4/12/2000,2.235024567,60.9585
4/13/2000,2.235279273,61.096
4/14/2000,2.235535671,61.1093
4/17/2000,2.235792941,61.1051
4/18/2000,2.236053683,61.0797
4/19/2000,2.2363127,60.9705
4/20/2000,2.236569688,61.0747
4/25/2000,2.236823948,61.2922
4/26/2000,2.237079514,61.2057
4/27/2000,2.237330091,61.3847
4/28/2000,2.237576542,61.3331
5/2/2000,2.237826901,61.3313
5/3/2000,2.23807487,61.1123
5/4/2000,2.238320009,61.2969
5/5/2000,2.238560139,61.4183
5/8/2000,2.238791772,61.339
5/9/2000,2.239018859,60.7761
5/10/2000,2.239240436,60.7481
5/11/2000,2.239426242,60.7512
5/12/2000,2.239580506,60.5052
5/15/2000,2.23974699,60.5741
5/16/2000,2.239917983,60.6905
5/17/2000,2.240059432,60.4214
5/18/2000,2.240213325,60.5332
5/19/2000,2.240345192,60.5472
5/22/2000,2.240479143,60.508
5/23/2000,2.240590026,60.5963
5/24/2000,2.240705383,60.521
5/25/2000,2.240822373,60.4956
5/26/2000,2.24094735,60.5613
5/29/2000,2.241057975,60.5205
5/30/2000,2.241161947,60.5541
5/31/2000,2.241271447,60.8223
6/1/2000,2.241390259,60.7672
6/2/2000,2.241476032,60.765
6/5/2000,2.241578788,60.6744
6/6/2000,2.24168449,60.7895
6/7/2000,2.241799516,60.8222
6/8/2000,2.24192788,60.8433
6/9/2000,2.242057633,60.9122
6/12/2000,2.242152729,60.8723
6/13/2000,2.242253853,60.4679
6/14/2000,2.24235815,60.6436
6/15/2000,2.242458572,60.2867
6/16/2000,2.242555996,59.9999
6/19/2000,2.242649228,60.0853
6/20/2000,2.24270887,60.2306
6/21/2000,2.242760265,60.3398
6/22/2000,2.242808525,60.2907
6/23/2000,2.242880247,60.2006
6/26/2000,2.242959947,60.1327
6/27/2000,2.24305303,60.1609
6/28/2000,2.243155487,60.2142
6/29/2000,2.243259805,60.166
6/30/2000,2.24336023,60.237
7/3/2000,2.243479575,60.3333
7/4/2000,2.243580408,60.2981
7/5/2000,2.243680621,60.2604
7/6/2000,2.24379228,60.3176
7/7/2000,2.243904838,60.4358
7/10/2000,2.244027575,60.0189
7/11/2000,2.24414247,60.1492
7/12/2000,2.244244089,59.9222
7/13/2000,2.244350467,59.4038
7/14/2000,2.244461833,59.8128
7/17/2000,2.24457806,59.5608
7/18/2000,2.24470098,59.5812
7/19/2000,2.244826236,59.0687
7/20/2000,2.244947683,59.4142
7/21/2000,2.245074721,59.359
7/24/2000,2.245213024,59.2161
7/25/2000,2.24536091,59.2382
7/26/2000,2.245506161,59.1319
7/27/2000,2.245658464,59.7114
7/28/2000,2.245812466,59.2034
7/31/2000,2.245960349,58.9149
8/1/2000,2.246102549,58.9918
8/2/2000,2.246250917,58.5115
8/3/2000,2.246403178,58.534
8/4/2000,2.246565517,58.5949
8/7/2000,2.246728584,58.6306
8/8/2000,2.246896549,58.4063
8/9/2000,2.247067803,58.3776
8/10/2000,2.247245895,58.3653
8/11/2000,2.247417684,58.2767
8/14/2000,2.247588056,58.3588
8/15/2000,2.247764196,58.4436
8/16/2000,2.247940899,58.3712
8/17/2000,2.248121628,58.2554
8/18/2000,2.248292982,58.2786
8/21/2000,2.248465527,58.4333
8/22/2000,2.248636425,58.421
8/23/2000,2.248794189,58.338
8/24/2000,2.248956692,58.3796
8/25/2000,2.249111587,58.4589
8/28/2000,2.249274154,58.3299
8/29/2000,2.249438312,58.4733
8/30/2000,2.249609165,58.5486
8/31/2000,2.249773984,58.3996
9/1/2000,2.24994469,58.3885
9/4/2000,2.250120705,58.3308
9/5/2000,2.250290954,58.2895
9/6/2000,2.250457376,58.0558
9/7/2000,2.250624989,58.0081
9/8/2000,2.250792754,58.019
9/11/2000,2.250961713,58.0825
9/12/2000,2.251137579,58.0128
9/13/2000,2.251305624,58.1088
9/14/2000,2.251480172,58.2681
9/15/2000,2.251662279,58.0787
9/18/2000,2.251840599,58.0608
9/19/2000,2.252014721,58.1707
9/20/2000,2.252186091,58.2193
9/21/2000,2.252318145,58.0497
9/22/2000,2.252465924,57.6405
9/25/2000,2.252606782,58.3949
9/26/2000,2.252768944,34.5915
9/27/2000,2.252923827,34.527
9/28/2000,2.253079581,37.786
9/29/2000,2.25323078,39.0485
10/2/2000,2.253386223,39.3284
10/3/2000,2.253537517,41.4128
10/4/2000,2.25369484,41.9099
10/5/2000,2.253860439,43.252
10/6/2000,2.25402564,44.7126
10/9/2000,2.254196662,41.7931
10/10/2000,2.254371272,41.8093
10/11/2000,2.254552952,42.7418
10/12/2000,2.254740018,42.7455
10/13/2000,2.254925699,42.2976
10/16/2000,2.255109074,40.3959
10/17/2000,2.255295002,39.2149
10/18/2000,2.255490092,40.0673
10/19/2000,2.255680542,39.5473
10/20/2000,2.255873691,41.5703
10/23/2000,2.256061874,41.3327
10/24/2000,2.256249632,41.3303
10/25/2000,2.25644354,40.8252
10/26/2000,2.256634959,41.2878
10/27/2000,2.256819788,42.0765
10/30/2000,2.2570064,41.0387
10/31/2000,2.257190419,37.4903
11/1/2000,2.257370138,40.2533
11/2/2000,2.257548179,37.4501
11/3/2000,2.257741098,33.0615
11/6/2000,2.257932395,33.1168
11/7/2000,2.258114866,33.0995
11/8/2000,2.258299908,34.4578
11/9/2000,2.258483965,32.9889
11/10/2000,2.258666251,31.6147
11/13/2000,2.258852266,31.7467
11/14/2000,2.259039149,32.1609
11/15/2000,2.259230833,33.7964
11/16/2000,2.259422325,32.6335
11/17/2000,2.25960088,33.7935
11/20/2000,2.259779648,32.9929
11/21/2000,2.259949304,33.0077
11/22/2000,2.260112622,32.4676
11/23/2000,2.260266342,33.8213
11/24/2000,2.260422062,32.6851
11/27/2000,2.260567704,34.7972
11/28/2000,2.260719991,35.6691
11/29/2000,2.260878,32.1156
11/30/2000,2.261034155,34.9197
12/1/2000,2.261182821,35.5764
12/4/2000,2.261335678,35.8648
12/5/2000,2.261494688,35.6716
12/6/2000,2.261661119,35.384
12/7/2000,2.261827239,35.6641
12/8/2000,2.262002147,35.7373
12/11/2000,2.262176797,36.0419
12/12/2000,2.262349743,36.1558
12/13/2000,2.262528879,36.3193
12/14/2000,2.262713511,36.7627
12/15/2000,2.262898924,36.9148
12/18/2000,2.263075994,37.3124
12/19/2000,2.263252762,37.3199
12/20/2000,2.263430585,37.2057
12/21/2000,2.263609794,37.4896
12/22/2000,2.263791936,37.2759
12/27/2000,2.263979081,36.3207
12/28/2000,2.264166776,35.6964
12/29/2000,2.264349108,36.4519
1/2/2001,2.264538093,36.7063
1/3/2001,2.264729135,35.8827
1/4/2001,2.264911801,35.4804
1/5/2001,2.265093791,36.0551
1/8/2001,2.265280659,36.0521
1/9/2001,2.265456497,35.3201
1/10/2001,2.265641357,34.4526
1/11/2001,2.265837936,35.0045
1/12/2001,2.266035549,34.8513
1/15/2001,2.266228255,34.2241
1/16/2001,2.266426616,34.1395
1/17/2001,2.266629131,33.3948
1/18/2001,2.266833255,32.5584
1/19/2001,2.267043762,32.8618
1/22/2001,2.267244492,31.9824
1/23/2001,2.267448108,32.7817
1/24/2001,2.26765026,33.2381
1/25/2001,2.267850473,32.9814
1/26/2001,2.268050308,33.3823
1/29/2001,2.268246777,32.9351
1/30/2001,2.268449597,33.0565
1/31/2001,2.268656641,31.9297
2/1/2001,2.26886673,32.3698
2/2/2001,2.269080342,31.9792
2/5/2001,2.26929772,30.4691
2/6/2001,2.269510551,31.634
2/7/2001,2.269721303,31.3104
2/8/2001,2.269934824,30.5704
2/9/2001,2.270144169,28.0365
2/12/2001,2.27035519,30.4798
2/13/2001,2.270565222,30.7603
2/14/2001,2.270777121,31.4233
2/15/2001,2.270991607,31.3798
2/16/2001,2.271208635,31.7164
2/19/2001,2.27142506,31.3357
2/20/2001,2.271641356,31.0974
2/21/2001,2.271861443,31.0495
2/22/2001,2.272080115,31.0596
2/23/2001,2.27229517,31.068
2/26/2001,2.272494067,30.8396
2/27/2001,2.272686022,30.7072
2/28/2001,2.27286796,30.6421
3/1/2001,2.273054768,30.4931
3/2/2001,2.273231256,30.4776
3/5/2001,2.273419856,30.0138
3/6/2001,2.273606718,29.709
3/7/2001,2.27380048,29.3286
3/8/2001,2.273994284,29.0197
3/9/2001,2.274194618,27.927
3/12/2001,2.27438649,27.4161
3/13/2001,2.274578259,28.4263
3/14/2001,2.274776323,28.243
3/15/2001,2.274968079,27.9837
3/16/2001,2.275169364,27.4035
3/19/2001,2.275371855,27.3393
3/20/2001,2.275575506,27.2976
3/21/2001,2.275780945,28.1769
3/22/2001,2.275987452,28.7433
3/23/2001,2.276200193,28.9446
3/26/2001,2.276404251,29.2405
3/27/2001,2.27660493,29.2585
3/28/2001,2.27680648,28.459
3/29/2001,2.277015143,28.7402
3/30/2001,2.277219361,29.2322
4/2/2001,2.277427554,29.073
4/3/2001,2.27764375,28.3449
4/4/2001,2.277859767,27.7011
4/5/2001,2.278071145,27.3852
4/6/2001,2.27828491,26.8315
4/9/2001,2.278490388,25.7488
4/10/2001,2.278693541,26.2799
4/11/2001,2.278906948,26.1485
4/12/2001,2.279121731,25.7134
4/17/2001,2.279337451,25.8651
4/18/2001,2.279548321,25.899
4/19/2001,2.279771227,25.8815
4/20/2001,2.279994934,26.3504
4/23/2001,2.280219834,25.9999
4/24/2001,2.280445783,25.6075
4/25/2001,2.280673561,25.3951
4/26/2001,2.280896388,25.1716
4/27/2001,2.281104834,24.7719
4/30/2001,2.28131788,24.5099
5/2/2001,2.281531134,24.7214
5/3/2001,2.281748998,25.0906
5/4/2001,2.281973434,25.4321
5/7/2001,2.282200049,24.8695
5/8/2001,2.282429775,24.8516
5/9/2001,2.28265904,24.5763
5/10/2001,2.282888971,24.7099
5/11/2001,2.283121383,24.8897
5/14/2001,2.283353533,25.4838
5/15/2001,2.283592293,25.5496
5/16/2001,2.283835904,25.4019
5/17/2001,2.284076364,25.4133
5/18/2001,2.284325172,25.3594
5/21/2001,2.284575455,25.3088
5/22/2001,2.284820768,25.4923
5/23/2001,2.285063663,25.8408
5/24/2001,2.285308276,26.1439
5/25/2001,2.285556037,26.4393
5/28/2001,2.28580143,26.1297
5/29/2001,2.286046275,26.297
5/30/2001,2.286297285,26.2383
5/31/2001,2.286555309,26.2268
6/1/2001,2.286812006,26.7292
6/4/2001,2.28706352,26.969
6/5/2001,2.28731182,27.2102
6/6/2001,2.287558733,27.6523
6/7/2001,2.28779901,28.1243
6/8/2001,2.288045914,27.6514
6/11/2001,2.288296878,27.6306
6/12/2001,2.288546257,27.8431
6/13/2001,2.288801587,27.9396
6/14/2001,2.289063623,27.7485
6/15/2001,2.289332373,27.4548
6/18/2001,2.289602086,27.6361
6/19/2001,2.289873509,27.3072
6/20/2001,2.290137394,27.602
6/21/2001,2.290401144,28.0266
6/22/2001,2.290659681,28.1665
6/25/2001,2.290912649,28.2847
6/26/2001,2.29116293,28.4824
6/27/2001,2.291417946,28.4724
6/28/2001,2.29167601,28.6303
6/29/2001,2.291935279,28.8313
7/2/2001,2.292200549,28.4156
7/3/2001,2.292465584,28.0567
7/4/2001,2.292728486,28.0425
7/5/2001,2.2929945,27.8186
7/6/2001,2.293265783,27.5837
7/9/2001,2.293531281,27.6541
7/10/2001,2.29378693,27.8786
7/11/2001,2.294048347,28.6773
7/12/2001,2.294319048,28.6707
7/13/2001,2.294589769,28.0933
7/16/2001,2.29485715,28.4559
7/17/2001,2.295125251,28.8464
7/18/2001,2.29539779,29.3226
7/19/2001,2.295670854,29.5052
7/20/2001,2.295954902,29.4498
7/23/2001,2.29625005,29.6293
7/24/2001,2.296545093,29.8524
7/25/2001,2.296819386,30.0471
7/26/2001,2.297073904,30.0234
7/27/2001,2.297327117,30.0686
7/30/2001,2.297603227,30.3189
7/31/2001,2.297866498,30.6626
8/1/2001,2.298144271,30.9112
8/2/2001,2.298423636,30.6353
8/3/2001,2.298689894,30.7438
8/6/2001,2.298964358,31.3597
8/7/2001,2.299249671,31.4904
8/8/2001,2.299526468,31.8579
8/9/2001,2.299789013,31.542
8/10/2001,2.300062715,31.7215
8/13/2001,2.300328738,31.9803
8/14/2001,2.300578144,30.024
8/15/2001,2.30079381,30.3263
8/16/2001,2.301015736,30.8844
8/17/2001,2.301260792,31.1405
8/20/2001,2.301496697,31.0844
8/21/2001,2.30174545,30.7762
8/22/2001,2.302002543,30.284
8/23/2001,2.302252112,30.1763
8/24/2001,2.30250942,30.0499
8/27/2001,2.302758889,30.139
8/28/2001,2.303009531,30.0474
8/29/2001,2.303268944,29.7825
8/30/2001,2.303535051,30.1195
8/31/2001,2.303804186,29.9993
9/3/2001,2.304073749,30.2836
9/4/2001,2.304345784,30.1911
9/5/2001,2.304612832,30.2433
9/6/2001,2.304886445,30.2919
9/7/2001,2.305147134,30.204
9/10/2001,2.305416539,30.5107
9/11/2001,2.305688268,30.5141
9/12/2001,2.305969195,30.5344
9/13/2001,2.306252974,30.2638
9/14/2001,2.306534479,30.5599
9/17/2001,2.306818943,30.7943
9/18/2001,2.307114535,30.335
9/19/2001,2.30740853,30.7234
9/20/2001,2.307705707,30.6806
9/21/2001,2.308003035,30.9414
9/24/2001,2.308295111,30.6874
9/25/2001,2.308597425,30.998
9/26/2001,2.308898712,31.2105
9/27/2001,2.309204381,31.0441
9/28/2001,2.309509283,31.1303
10/1/2001,2.309817286,31.1273
10/2/2001,2.310125865,31.4062
10/3/2001,2.310439824,31.717
10/4/2001,2.310766718,31.5538
10/5/2001,2.311097466,31.8516
10/8/2001,2.311430212,31.6814
10/9/2001,2.311757971,32.0428
10/10/2001,2.312082496,31.5704
10/11/2001,2.312401917,31.7445
10/12/2001,2.312709902,31.9774
10/15/2001,2.313011411,31.5005
10/16/2001,2.31332439,31.4855
10/17/2001,2.313625441,31.5743
10/18/2001,2.313935844,31.182
10/19/2001,2.314222297,31.0133
10/22/2001,2.314527197,29.9488
10/23/2001,2.314833715,30.1671
10/24/2001,2.315147475,30.5449
10/25/2001,2.315459479,30.4214
10/26/2001,2.315773319,29.7616
10/29/2001,2.316085036,29.7533
10/30/2001,2.316407094,29.3371
10/31/2001,2.316728914,29.4955
11/1/2001,2.317047833,29.5464
11/2/2001,2.317357941,29.3808
11/5/2001,2.317677574,29.4017
11/6/2001,2.317982584,29.1471
11/7/2001,2.318287179,29.0429
11/8/2001,2.318582827,29.3353
11/9/2001,2.318872289,28.6692
11/12/2001,2.319165147,28.0389
11/13/2001,2.319470163,28.0621
11/14/2001,2.319778384,28.4271
11/15/2001,2.320085722,28.3768
11/16/2001,2.320389916,28.5037
11/19/2001,2.320681766,28.485
11/20/2001,2.320962829,28.1793
11/21/2001,2.321248816,27.8862
11/22/2001,2.321532895,27.4887
11/23/2001,2.321821906,27.3164
11/26/2001,2.32208393,27.5317
11/27/2001,2.322376226,27.645
11/28/2001,2.322674367,27.5546
11/29/2001,2.322985013,27.3335
11/30/2001,2.323295987,26.8918
12/3/2001,2.323598574,26.3103
12/4/2001,2.323910729,25.5334
12/5/2001,2.324232734,25.57
12/6/2001,2.324553228,25.4051
12/7/2001,2.324873796,24.7886
12/10/2001,2.325195498,24.9065
12/11/2001,2.325515527,25.267
12/12/2001,2.325834942,25.4659
12/13/2001,2.326159416,24.8352
12/14/2001,2.32648535,24.3322
12/17/2001,2.326810303,24.6689
12/18/2001,2.327133422,23.4139
12/19/2001,2.327458745,24.1996
12/20/2001,2.327783351,24.1549
12/21/2001,2.328114902,24.2653
12/24/2001,2.328445527,23.97
12/27/2001,2.328770858,23.6671
12/28/2001,2.329096962,24.2329
1/2/2002,2.329425333,23.253
1/3/2002,2.329745624,23.008
1/4/2002,2.330076135,22.9934
1/7/2002,2.330400534,22.9615
1/8/2002,2.330734527,23.1473
1/9/2002,2.331068289,22.4447
1/10/2002,2.331404869,22.261
1/11/2002,2.331741221,22.8279
1/14/2002,2.332071719,22.7485
1/15/2002,2.332403376,22.5822
1/16/2002,2.332723378,22.5699
1/17/2002,2.33304206,22.7848
