Date,JPY
11/28/2013,139.06
11/29/2013,139.21
12/2/2013,139.16
12/3/2013,139.31
12/4/2013,139.31
12/5/2013,138.73
12/6/2013,139.63
12/9/2013,141.33
12/10/2013,141.35
12/11/2013,141.22
12/12/2013,141.51
12/13/2013,141.93
12/16/2013,141.87
12/17/2013,141.61
12/18/2013,141.61
12/19/2013,142.55
12/20/2013,142.66
12/23/2013,142.38
12/24/2013,142.66
12/27/2013,145.02
12/30/2013,145.02
12/31/2013,144.72
1/2/2014,143.82
1/3/2014,142.46
1/6/2014,142.28
1/7/2014,142.43
1/8/2014,142.33
1/9/2014,142.92
1/10/2014,142.67
1/13/2014,141.37
1/14/2014,141.62
1/15/2014,141.86
1/16/2014,142.21
1/17/2014,141.8
1/20/2014,141.05
1/21/2014,141.58
1/22/2014,141.57
1/23/2014,141.99
1/24/2014,140.18
1/27/2014,140.39
1/28/2014,140.61
1/29/2014,139.73
1/30/2014,139.28
1/31/2014,138.13
2/3/2014,137.82
2/4/2014,137.05
2/5/2014,136.78
2/6/2014,136.93
2/7/2014,138.79
2/10/2014,139.26
2/11/2014,140
2/12/2014,138.89
2/13/2014,139.42
2/14/2014,139.48
2/17/2014,139.6
2/18/2014,140.77
2/19/2014,140.08
2/20/2014,139.91
2/21/2014,140.5
2/24/2014,140.69
2/25/2014,140.65
2/26/2014,140.5
2/27/2014,139.15
2/28/2014,140.63
3/3/2014,139.51
3/4/2014,140.2
3/5/2014,140.71
3/6/2014,141.22
3/7/2014,143.02
3/10/2014,143.39
3/11/2014,143.05
3/12/2014,142.68
3/13/2014,143.3
3/14/2014,140.63
3/17/2014,141.45
3/18/2014,141.1
3/19/2014,141.31
3/20/2014,140.85
3/21/2014,141.07
3/24/2014,141.05
3/25/2014,141.22
3/26/2014,141.25
3/27/2014,140.75
3/28/2014,140.9
3/31/2014,142.42
4/1/2014,142.53
4/2/2014,143.03
4/3/2014,143.12
4/4/2014,142.33
4/7/2014,141.65
4/8/2014,140.9
4/9/2014,140.73
4/10/2014,141
4/11/2014,140.69
4/14/2014,140.87
4/15/2014,140.62
4/16/2014,141.55
4/17/2014,141.57
4/22/2014,141.69
4/23/2014,141.46
4/24/2014,141.63
4/25/2014,141.05
4/28/2014,141.85
4/29/2014,142.03
4/30/2014,142.07
5/2/2014,142.06
5/5/2014,141.44
5/6/2014,141.89
5/7/2014,141.68
5/8/2014,141.95
5/9/2014,140.14
5/12/2014,140.31
5/13/2014,140.25
5/14/2014,139.65
5/15/2014,139.17
5/16/2014,138.95
5/19/2014,138.79
5/20/2014,138.88
5/21/2014,138.18
5/22/2014,138.96
5/23/2014,138.92
5/26/2014,138.97
5/27/2014,139.01
5/28/2014,138.73
5/29/2014,138.34
5/30/2014,138.36
6/2/2014,138.94
6/3/2014,139.64
6/4/2014,139.78
6/5/2014,139.24
6/6/2014,139.71
6/9/2014,139.39
6/10/2014,138.63
6/11/2014,138.19
6/12/2014,138.12
6/13/2014,138.08
6/16/2014,137.81
6/17/2014,138.4
6/18/2014,138.65
6/19/2014,138.82
6/20/2014,138.68
6/23/2014,138.46
6/24/2014,138.8
6/25/2014,138.73
6/26/2014,138.49
6/27/2014,138.09
6/30/2014,138.44
7/1/2014,138.98
7/2/2014,138.65
7/3/2014,139.06
7/4/2014,138.67
7/7/2014,138.53
7/8/2014,138.26
7/9/2014,138.38
7/10/2014,137.87
7/11/2014,137.75
7/14/2014,138.29
7/15/2014,138.28
7/16/2014,137.73
7/17/2014,137.27
7/18/2014,137.07
7/21/2014,136.97
7/22/2014,136.93
7/23/2014,136.51
7/24/2014,136.97
7/25/2014,136.97
7/28/2014,136.74
7/29/2014,137.04
7/30/2014,137.05
7/31/2014,137.66
8/1/2014,137.92
8/4/2014,137.72
8/5/2014,137.46
8/6/2014,136.58
8/7/2014,136.76
8/8/2014,136.45
8/11/2014,136.72
8/12/2014,136.49
8/13/2014,136.89
8/14/2014,136.99
8/15/2014,137.33
8/18/2014,137.22
8/19/2014,137.12
8/20/2014,137.23
8/21/2014,137.71
8/22/2014,137.7
8/25/2014,137.13
8/26/2014,137.15
8/27/2014,136.88
8/28/2014,136.68
8/29/2014,137.11
9/1/2014,136.97
9/2/2014,137.63
9/3/2014,138.11
9/4/2014,136.89
9/5/2014,136.27
9/8/2014,136.32
9/9/2014,136.9
9/10/2014,137.9
9/11/2014,138.38
9/12/2014,138.72
9/15/2014,138.48
9/16/2014,138.67
9/17/2014,139.05
9/18/2014,140.11
9/19/2014,139.84
9/22/2014,140.09
9/23/2014,139.87
9/24/2014,139.5
9/25/2014,138.88
9/26/2014,138.93
9/29/2014,138.97
9/30/2014,138.11
10/1/2014,138.53
10/2/2014,137.47
10/3/2014,137.46
10/6/2014,137.25
10/7/2014,136.9
10/8/2014,136.97
10/9/2014,137.37
10/10/2014,136.27
10/13/2014,135.95
10/14/2014,135.29
10/15/2014,135.5
10/16/2014,134.95
10/17/2014,136.45
10/20/2014,136.62
10/21/2014,136.2
10/22/2014,135.79
10/23/2014,136.42
10/24/2014,136.64
10/27/2014,136.76
10/28/2014,137.45
10/29/2014,137.75
10/30/2014,137.27
10/31/2014,140.18
11/3/2014,142.19
11/4/2014,141.96
11/5/2014,143.21
11/6/2014,143.33
11/7/2014,142.89
11/10/2014,142.56
11/11/2014,143.88
11/12/2014,143.63
11/13/2014,143.87
11/14/2014,144.94
11/17/2014,145.3
11/18/2014,145.91
11/19/2014,147.45
11/20/2014,148.25
11/21/2014,146.46
11/24/2014,146.82
11/25/2014,146.66
11/26/2014,146.91
11/27/2014,146.67
11/28/2014,147.69
12/1/2014,147.62
12/2/2014,148.08
12/3/2014,147.2
12/4/2014,147.64
12/5/2014,149.03
12/8/2014,148.45
12/9/2014,148.02
12/10/2014,147.33
12/11/2014,147.2
12/12/2014,147.41
12/15/2014,147.67
12/16/2014,145.79
12/17/2014,145.89
12/18/2014,145.96
12/19/2014,146.41
12/22/2014,147.06
12/23/2014,146.8
12/24/2014,147.07
12/29/2014,146.96
12/30/2014,145.41
12/31/2014,145.23
1/2/2015,145.21
1/5/2015,143
1/6/2015,141.69
1/7/2015,141.17
1/8/2015,141
1/9/2015,140.81
1/12/2015,140.56
1/13/2015,139.56
1/14/2015,137.48
1/15/2015,136.48
1/16/2015,135.06
1/19/2015,136.27
1/20/2015,137.37
1/21/2015,136.07
1/22/2015,136.7
1/23/2015,132.12
1/26/2015,133.03
1/27/2015,133.08
1/28/2015,133.7
1/29/2015,133.43
1/30/2015,133.08
2/2/2015,133.06
2/3/2015,133.48
2/4/2015,134.49
2/5/2015,133.98
2/6/2015,134.28
2/9/2015,133.72
2/10/2015,134.67
2/11/2015,135.5
2/12/2015,135.72
2/13/2015,135.46
2/16/2015,135.26
2/17/2015,135.61
2/18/2015,135.69
2/19/2015,135.52
2/20/2015,133.91
2/23/2015,134.5
2/24/2015,135.36
2/25/2015,134.92
2/26/2015,134.54
2/27/2015,134.05
3/2/2015,134.47
3/3/2015,133.74
3/4/2015,133.15
3/5/2015,133.1
3/6/2015,131.48
3/9/2015,131.31
3/10/2015,130.29
3/11/2015,128.33
3/12/2015,128.29
3/13/2015,128.41
3/16/2015,127.96
3/17/2015,128.9
3/18/2015,128.35
3/19/2015,129.12
3/20/2015,130.26
3/23/2015,130.8
3/24/2015,130.89
3/25/2015,131.13
3/26/2015,130.67
3/27/2015,129.39
3/30/2015,130.02
3/31/2015,128.95
4/1/2015,129.29
4/2/2015,129.59
4/7/2015,130.33
4/8/2015,130.09
4/9/2015,129.22
4/10/2015,127.32
4/13/2015,127.2
4/14/2015,126.67
4/15/2015,126.52
4/16/2015,127.64
4/17/2015,128.45
4/20/2015,127.68
4/21/2015,127.75
4/22/2015,128.45
4/23/2015,129.36
4/24/2015,129.36
4/27/2015,129.23
4/28/2015,130.09
4/29/2015,131.2
4/30/2015,133.26
